key,0,1,2,3,4,5,6,7
#,Condition,ConditionValue,,BonusType,BonusValue,,,
int32,GatheringCondition,uint32,uint16,GatheringPointBonusType,uint16,uint16,bit&01,uint32
0,0,0,0,0,0,0,False,0
1,3,30,0,18,1,0,False,0
2,1,2,0,1,10,0,False,0
3,3,20,0,4,15,0,False,0
4,3,30,0,7,20,0,False,0
5,15,42,0,22,40,0,False,0
6,15,52,0,22,40,0,False,0
7,15,62,0,22,40,0,False,0
8,15,81,0,22,40,0,False,0
9,15,98,0,22,40,0,False,0
10,15,126,0,22,40,0,False,0
11,15,153,0,22,40,0,False,0
12,15,182,0,22,40,0,False,0
13,15,198,0,22,40,0,False,0
14,15,214,0,22,40,0,False,0
15,14,34,0,14,1,0,False,0
16,14,57,0,14,1,0,False,0
17,14,89,0,14,1,0,False,0
18,14,128,0,14,1,0,False,0
19,14,171,0,14,1,0,False,0
20,14,194,0,14,1,0,False,0
21,14,216,0,14,1,0,False,0
22,14,237,0,14,1,0,False,0
23,14,263,0,14,1,0,False,0
24,14,295,0,14,1,0,False,0
25,15,89,0,22,100,0,False,0
26,15,110,0,22,100,0,False,0
27,15,131,0,22,100,0,False,0
28,15,153,0,22,100,0,False,0
29,15,174,0,22,100,0,False,0
30,15,195,0,22,100,0,False,0
31,15,216,0,22,100,0,False,0
32,15,238,0,22,100,0,False,0
33,15,259,0,22,100,0,False,0
34,15,280,0,22,100,0,False,0
35,19,414,444,19,1,2,False,0
36,19,429,459,19,1,2,False,0
37,19,436,466,19,1,2,False,0
38,19,486,516,19,1,2,False,0
39,19,493,523,19,1,2,False,0
40,19,515,545,19,1,2,False,0
41,19,521,551,19,1,2,False,0
42,19,542,572,19,1,2,False,0
43,19,545,575,19,1,2,False,0
44,19,571,601,19,1,2,False,0
45,14,33,36,17,1,3,False,0
46,14,55,60,17,1,3,False,0
47,14,85,93,17,1,3,False,0
48,14,122,134,17,1,3,False,0
49,14,163,179,17,1,3,False,0
50,14,185,203,17,1,3,False,0
51,14,206,226,17,1,3,False,0
