key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,Slot,OverRay,,,Idle,Attribute[0],AttributeFlag[0],Attribute[1],AttributeFlag[1],Attribute[2],AttributeFlag[2],Scale,,LoopTimeline,
int32,byte,sbyte,sbyte,byte,uint16,byte,bool,byte,bool,byte,bool,single,byte,int32,bit&01
0,0,0,0,0,0,0,False,0,False,0,False,0,0,0,False
1,0,1,0,0,0,0,False,0,False,0,False,0,0,0,False
2,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
3,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
4,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
5,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
6,0,-1,-1,1,936,0,False,0,False,0,False,0,0,0,False
7,0,-1,-1,2,983,0,False,0,False,0,False,0,0,0,False
8,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
9,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
10,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
11,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
12,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
13,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
14,0,1,0,0,0,0,False,0,False,0,False,0,0,0,False
15,0,0,1,0,0,0,False,0,False,0,False,0,0,0,False
16,0,0,0,0,0,0,False,0,False,0,False,0,0,0,False
17,0,1,1,0,0,1,True,0,False,0,False,0,0,0,False
18,0,1,1,0,0,1,False,0,False,0,False,0,0,0,False
19,0,1,0,0,0,1,False,0,False,0,False,0,0,0,False
20,0,0,0,0,0,1,False,0,False,0,False,0,0,0,False
21,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
22,0,1,-1,0,0,0,False,0,False,0,False,0,0,0,False
23,0,2,-1,0,0,0,False,0,False,0,False,0,0,0,False
24,0,1,-1,4,210,0,False,0,False,0,False,0,0,0,False
25,0,1,-1,4,210,0,False,0,False,0,False,0,0,0,False
26,0,0,-1,0,0,1,True,2,True,3,True,0,0,0,False
27,0,0,-1,0,0,1,False,2,True,3,True,0,0,0,False
28,0,0,-1,0,0,1,False,2,False,3,True,0,0,0,False
29,0,0,-1,0,0,1,False,2,False,3,False,0,0,0,False
30,0,0,-1,0,0,1,True,2,True,3,True,0,0,0,False
31,0,0,-1,0,0,1,False,2,True,3,True,0,0,0,False
32,0,0,-1,0,0,1,False,2,False,3,True,0,0,0,False
33,0,0,-1,0,0,1,False,2,False,3,False,0,0,0,False
34,0,0,-1,0,0,1,True,0,False,0,False,0,0,0,False
35,0,0,-1,0,0,1,False,0,False,0,False,0,0,0,False
36,0,0,-1,0,0,0,False,0,False,0,False,0,0,0,False
