key,0,1,2,3,4,5,6,7,8,9,10
#,WALK_LOOP_SPEED,RUN_LOOP_SPEED,SLOWWALK_LOOP_SPEED,SLOWRUN_LOOP_SPEED,BATTLEWALK_LOOP_SPEED,BATTLERUN_LOOP_SPEED,DASH_LOOP_SPEED,TURN_CW90_FRAME,TURN_CCW90_FRAME,TURN_CW180_FRAME,TURN_CCW180_FRAME
int32,single,single,single,single,single,single,single,byte,byte,byte,byte
0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,0.6,4,2,5,8,30,30,45,45
2,2,5,0.6,4,2,5,8,30,30,45,45
3,2,5,0.6,4,2,5,8,30,30,40,40
4,2,5,0.6,4,2,5,8,30,30,40,40
5,2,5,0.6,4,2,5,8,30,30,45,45
6,2,5,0.6,4,2,5,8,30,30,45,45
7,2,5,0.6,4,2,5,8,30,30,40,40
8,2,5,0.6,4,2,5,8,30,30,40,45
9,2,5,0.6,4,2,5,8,30,30,45,40
10,2,5,0.6,4,2,5,8,30,30,30,43
11,2,5,0.6,4,2,5,8,30,30,30,43
12,1.3,5,0.6,4,2,5,0,30,40,40,40
13,0.6,2.5,0.6,4,2,5,0,30,30,40,45
14,1.3,5,0.6,4,2,5,0,30,40,40,40
15,2,5,0.6,4,2,5,8,30,30,45,45
16,2,5,0.6,4,2,5,8,30,30,45,45
17,0,0,0,0,0,0,0,40,40,50,50
18,0,0,0,0,0,0,0,35,35,45,45
