key,0,1,2,3
#,Item,Required{GrandCompanyRank},Cost{GCSeals},SortKey
int32,Item,GrandCompanyRank,uint32,byte
0.0,0,0,0,0
1.0,5594,1,12,50
1.1,5595,1,34,50
1.2,5596,1,70,50
1.3,4564,1,120,50
1.4,4566,1,290,50
1.5,21072,1,200,40
1.6,6017,1,200,50
1.7,15855,1,500,50
1.8,15856,1,500,50
1.9,4568,2,1010,100
1.10,4567,2,1710,100
1.11,4632,3,1440,150
1.12,4633,3,1440,150
1.13,5597,4,138,200
1.14,5598,4,230,200
1.15,0,0,0,0
2.0,1619,1,1060,50
2.1,1691,1,1060,50
2.2,1761,1,1060,50
2.3,1830,1,1060,50
2.4,1903,1,1060,50
2.5,2008,1,1060,50
2.6,2114,1,1060,50
2.7,2154,1,1060,50
2.8,9191,1,1060,50
2.9,1630,4,1770,200
2.10,1703,4,1770,200
2.11,1773,4,1770,200
2.12,1842,4,1770,200
2.13,1912,4,1770,200
2.14,2018,4,1770,200
2.15,2074,4,1770,200
2.16,2163,4,1770,200
2.17,9200,4,1770,200
2.18,10420,4,1770,200
2.19,10482,4,1770,200
2.20,10544,4,1770,200
2.21,0,0,0,0
3.0,2716,1,680,50
3.1,3048,1,1040,50
3.2,3566,1,660,50
3.3,3797,1,730,50
3.4,3073,2,1390,100
3.5,3072,2,1390,100
3.6,3815,2,970,100
3.7,3814,2,970,100
3.8,3816,2,970,100
3.9,4437,2,540,100
3.10,2253,3,1520,150
3.11,3084,3,1470,150
3.12,3082,3,1470,150
3.13,3085,3,1470,150
3.14,3083,3,1470,150
3.15,3592,3,1050,150
3.16,3359,3,1080,150
3.17,3360,3,1080,150
3.18,4319,3,720,150
3.19,3593,3,1050,150
3.20,3591,3,1050,150
3.21,2761,4,1280,200
3.22,3113,4,1960,200
3.23,3114,4,1960,200
3.24,3112,4,1960,200
3.25,3375,4,1360,200
3.26,4123,4,1210,200
3.27,0,0,0,0
4.0,6020,5,4000,50
4.1,4561,5,2850,50
4.2,6021,6,6000,100
4.3,4634,7,2300,150
4.4,4635,7,2300,150
4.5,4636,8,2730,200
4.6,6022,8,8000,200
4.7,6141,8,500,200
4.8,7060,8,1000,200
4.9,7059,8,1500,200
4.10,6526,8,5050,200
4.11,6553,8,6900,200
4.12,6538,8,8300,200
4.13,6556,8,6700,200
4.14,6545,8,9070,200
4.15,6662,8,1100,200
4.16,6656,8,4900,200
4.17,6470,8,6800,200
4.18,7621,8,200,200
4.19,21800,8,200,200
4.20,0,0,0,0
4.21,0,0,0,0
4.22,0,0,0,0
4.23,0,0,0,0
4.24,0,0,0,0
4.25,0,0,0,0
4.26,0,0,0,0
5.0,1646,6,2970,100
5.1,1714,6,2970,100
5.2,1784,6,2970,100
5.3,1853,6,2970,100
5.4,1923,6,2970,100
5.5,2029,6,2970,100
5.6,2127,6,2970,100
5.7,2172,6,2970,100
5.8,9207,6,2970,100
5.9,10423,6,2970,100
5.10,10485,6,2970,100
5.11,10547,6,2970,100
