key,0,1,2,3,4,5,6,7
#,Gil,CompleteParam,RequiredQuest{1},RequiredQuest{2},RequiredQuest{3},RequiredQuest{4},QuestReward,Class{Level}
int32,uint16,byte,Quest,Quest,Quest,Quest,uint16,uint16
0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
2,80,1,0,0,0,0,0,10
3,0,2,65983,66213,0,0,0,0
4,0,1,0,0,0,0,0,10
5,0,1,0,0,0,0,2,0
6,40,1,0,0,0,0,0,12
7,0,1,0,0,0,0,0,0
8,0,1,66087,0,0,0,0,0
9,120,2,66043,66064,66082,0,0,0
10,80,2,66043,66064,66082,0,0,0
11,40,1,0,0,0,0,0,15
12,40,1,0,0,0,0,0,30
13,40,1,0,0,0,0,0,0
14,40,1,0,0,0,0,0,15
15,0,1,66338,0,0,0,0,0
16,40,1,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0
18,0,1,0,0,0,0,0,0
19,0,1,65985,0,0,0,0,0
20,0,1,66081,0,0,0,0,0
21,0,1,66045,0,0,65879,0,0
22,40,1,66498,0,0,0,0,0
23,40,1,0,0,0,0,0,0
24,0,1,66748,0,0,0,0,0
25,0,1,66750,0,0,0,0,0
26,0,1,66749,0,0,0,0,0
27,0,1,65638,0,0,0,0,0
28,0,1,65748,0,0,0,0,0
29,0,1,65970,0,0,0,0,0
30,120,1,0,0,0,0,0,0
31,0,1,67670,0,0,0,0,0
32,0,1,67654,0,0,0,0,0
33,150,1,67783,0,0,0,0,0
34,0,1,67783,65970,0,0,0,0
35,0,1,67913,0,0,0,0,0
36,0,1,68005,0,0,0,0,0
37,300,1,0,0,0,0,0,0
38,0,1,68043,0,0,0,0,0
39,0,1,68476,0,0,0,0,0
40,30,1,0,0,0,0,0,0
41,0,1,0,0,0,0,2,0
42,0,1,69137,0,0,0,0,0
43,0,1,68817,0,0,0,0,0
44,0,1,69267,0,0,0,0,0
45,0,1,69208,0,0,0,0,0
46,0,1,69386,0,0,0,0,0
47,0,1,69318,0,0,0,0,0
48,0,1,69318,0,0,0,0,0
49,0,1,69499,0,0,0,0,0
50,0,1,69609,0,0,0,0,0
51,0,1,67783,0,0,0,0,0
52,0,1,69208,0,0,0,0,0
53,0,1,67116,0,0,0,0,0
54,300,1,70000,0,0,0,0,0
55,500,1,70000,0,0,0,0,0
56,300,1,70000,0,0,0,0,0
57,0,1,69709,0,0,0,0,0
58,300,1,0,0,0,0,0,0
59,0,1,69977,0,0,0,0,0
60,0,1,70077,0,0,0,0,0
61,0,1,70191,0,0,0,0,0
62,0,1,70192,0,0,0,0,0
63,0,1,70192,0,0,0,0,0
64,0,1,70322,0,0,0,0,0
65,0,1,70337,0,0,0,0,0
66,0,1,70541,0,0,0,0,0
67,0,1,70721,0,0,0,0,0
68,0,1,70912,0,0,0,0,0
