key,0,1,2,3
#,Model,Timeline,,
int32,int64,byte,byte,byte
0,"0, 0, 0, 0",0,0,0
1,"9030, 1, 1, 0",70,1,0
2,"9030, 1, 1, 0",71,1,0
3,"9030, 2, 1, 0",0,1,0
4,"9030, 3, 1, 0",70,0,0
5,"9030, 3, 2, 0",70,0,0
6,"9030, 4, 1, 0",0,0,0
7,"9030, 5, 1, 0",0,0,0
8,"9030, 6, 1, 0",0,0,0
9,"9030, 6, 4, 0",0,0,0
10,"9030, 6, 3, 0",0,0,0
11,"9030, 6, 2, 0",0,0,0
12,"9030, 7, 1, 0",0,0,0
13,"9030, 15, 1, 0",0,1,1
14,"9030, 12, 1, 0",0,0,0
15,"9030, 14, 1, 0",0,0,0
16,"9030, 16, 1, 0",0,0,0
17,"9030, 18, 1, 0",0,1,1
18,"9030, 19, 1, 0",0,0,0
19,"9030, 20, 1, 0",0,0,0
20,"9030, 21, 1, 0",0,0,0
21,"9030, 22, 1, 0",0,1,1
22,"9030, 23, 1, 0",0,0,1
23,"9030, 24, 1, 0",0,0,1
24,"9030, 25, 2, 0",0,0,1
25,"9030, 25, 3, 0",0,0,1
26,"9030, 25, 4, 0",0,0,1
27,"9030, 26, 1, 0",0,0,1
28,"9030, 31, 1, 0",0,0,0
29,"9030, 29, 1, 0",0,0,0
30,"9030, 32, 1, 0",0,0,0
31,"9030, 30, 1, 0",0,0,0
32,"9030, 27, 1, 0",0,0,0
33,"9030, 28, 1, 0",0,0,0
34,"9030, 30, 1, 0",0,0,0
35,"9030, 34, 1, 0",0,0,0
36,"9030, 34, 2, 0",0,0,0
37,"9030, 34, 3, 0",0,0,0
38,"9030, 36, 1, 0",0,0,1
39,"9030, 37, 1, 0",0,0,0
40,"9030, 35, 1, 0",0,0,1
41,"9030, 41, 1, 0",0,0,1
42,"9030, 42, 1, 0",0,0,1
43,"9030, 43, 1, 0",0,0,1
44,"9030, 41, 2, 0",0,0,1
45,"9030, 42, 2, 0",0,0,1
46,"9030, 42, 3, 0",0,0,1
47,"9030, 43, 2, 0",0,0,1
48,"9030, 43, 3, 0",0,0,1
49,"9030, 43, 4, 0",0,0,1
50,"9030, 38, 1, 0",0,0,0
51,"9030, 39, 1, 0",0,0,0
52,"9030, 40, 1, 0",0,0,0
53,"9030, 44, 1, 0",0,0,1
54,"9030, 65, 1, 0",0,0,1
55,"9030, 45, 1, 0",0,0,1
56,"9030, 46, 1, 0",0,0,1
57,"9030, 47, 1, 0",0,0,1
58,"9030, 48, 1, 0",0,0,1
59,"9030, 49, 1, 0",0,0,1
60,"9030, 50, 1, 0",0,0,1
61,"9030, 51, 1, 0",0,0,1
62,"9030, 52, 1, 0",0,0,1
63,"9030, 53, 1, 0",0,0,1
64,"9030, 54, 1, 0",0,0,1
65,"9030, 55, 1, 0",0,0,1
66,"9030, 56, 1, 0",0,0,1
67,"9030, 57, 1, 0",0,0,1
68,"9030, 58, 1, 0",0,0,1
69,"9030, 59, 1, 0",0,0,1
70,"9030, 60, 1, 0",0,0,1
71,"9030, 61, 1, 0",0,0,1
72,"9030, 62, 1, 0",0,0,1
73,"9030, 63, 1, 0",0,0,1
74,"9030, 64, 1, 0",0,0,1
75,"9030, 66, 1, 0",0,0,1
76,"9030, 67, 1, 0",0,0,0
77,"9030, 68, 1, 0",0,0,1
78,"9030, 69, 1, 0",0,0,0
79,"0, 0, 0, 0",0,0,0
80,"0, 0, 0, 0",0,0,0
