key,0,1,2,3,4
#,,,,,
int32,byte,uint32,byte,uint16,bit&01
0,0,13991,50,535,False
1,50,13992,50,534,False
2,50,13994,50,534,False
3,50,13993,50,534,False
4,50,13995,50,534,False
5,50,13997,50,534,False
6,50,13998,50,534,False
7,50,13999,50,534,False
8,50,14000,50,534,False
9,50,14001,50,534,False
10,50,13996,50,534,False
11,0,20289,60,541,False
12,60,20290,60,534,True
13,60,20291,60,534,True
14,60,20292,60,534,True
15,60,20293,60,534,True
16,60,20295,60,534,True
17,60,20296,60,534,True
18,60,20297,60,534,True
19,60,20298,60,534,True
20,60,20299,60,534,True
21,60,20294,60,534,True
22,60,20300,60,534,True
23,60,20301,60,534,True
24,60,20302,60,534,True
25,0,26537,70,726,False
26,70,26538,70,534,True
27,70,26539,70,534,True
28,70,26540,70,534,True
29,70,26541,70,534,True
30,70,26543,70,534,True
31,70,26544,70,534,True
32,70,26545,70,534,True
33,70,26546,70,534,True
34,70,26547,70,534,True
35,70,26542,70,534,True
36,70,26548,70,534,True
37,70,26549,70,534,True
38,70,26550,70,534,True
39,70,26551,70,534,True
40,70,26552,70,534,True
41,0,34062,80,995,False
42,80,34063,80,534,True
43,80,34064,80,534,True
44,80,34065,80,534,True
45,80,34066,80,534,True
46,80,34068,80,534,True
47,80,34069,80,534,True
48,80,34070,80,534,True
49,80,34071,80,534,True
50,80,34072,80,534,True
51,80,34067,80,534,True
52,80,34073,80,534,True
53,80,34074,80,534,True
54,80,34075,80,534,True
55,80,34076,80,534,True
56,80,34077,80,534,True
57,80,34078,80,534,False
58,80,34079,80,534,False
59,0,41716,90,1296,False
60,0,41717,90,1295,False
61,90,41718,90,534,True
62,90,41719,90,534,True
63,90,41720,90,534,True
64,90,41721,90,534,True
65,90,41722,90,534,True
66,90,41723,90,534,True
67,90,41724,90,534,True
68,90,41725,90,534,True
69,90,41726,90,534,True
70,90,41727,90,534,True
71,90,41728,90,534,True
72,90,41729,90,534,True
73,90,41730,90,534,True
74,90,41731,90,534,True
75,90,41732,90,534,True
76,90,41733,90,534,False
77,90,41734,90,534,False
78,90,41735,90,534,False
79,90,41736,90,534,False
