key,0,1,2,3,4
#,ExpToNext,,LogMessage[0],LogMessage[1],LogMessage[2]
int32,uint32,byte,LogMessage,LogMessage,LogMessage
0,0,0,0,0,0
1,3000,0,0,0,0
2,6000,0,0,0,0
3,9500,1,0,0,0
4,13500,0,9920,9960,10136
5,18000,0,9920,9959,10137
6,23000,0,9920,9961,9962
7,28500,0,9920,9960,0
8,34500,0,9920,9961,9962
9,41000,0,9920,0,0
10,42000,0,0,0,0
11,43500,0,10206,0,0
12,44000,0,9949,0,0
13,45500,0,9920,9960,9962
14,47500,0,9961,10206,0
15,65000,0,9920,0,0
16,65500,0,0,0,0
17,66000,0,9920,9960,0
18,70000,0,9962,10206,0
19,100000,0,9961,9949,0
20,0,0,9920,0,0
