key,0,1,2,3,4
#,ExpansionImage,ActivityFeedJA,ActivityFeedEN,ActivityFeedDE,ActivityFeedFR
int32,str,str,str,str,str
0,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v400_01_large.png","ffxiv_activityfeed_v400_01_large.png","ffxiv_activityfeed_v400_01_large.png","ffxiv_activityfeed_v400_01_large.png"
1,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v000_01_large.png","ffxiv_activityfeed_v000_01_large.png","ffxiv_activityfeed_v000_01_large.png","ffxiv_activityfeed_v000_01_large.png"
2,"ffxiv_activityfeed_large.png","ffxiv_activityfeed_large.png","ffxiv_activityfeed_large.png","ffxiv_activityfeed_large.png","ffxiv_activityfeed_large.png"
3,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v410_01_large_ja.png","ffxiv_activityfeed_v410_01_large_en.png","ffxiv_activityfeed_v410_01_large_de.png","ffxiv_activityfeed_v410_01_large_fr.png"
4,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v410_02_large_ja.png","ffxiv_activityfeed_v410_02_large_en.png","ffxiv_activityfeed_v410_02_large_de.png","ffxiv_activityfeed_v410_02_large_fr.png"
5,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v410_04_large_ja.png","ffxiv_activityfeed_v410_04_large_en.png","ffxiv_activityfeed_v410_04_large_de.png","ffxiv_activityfeed_v410_04_large_fr.png"
6,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v410_05_large_ja.png","ffxiv_activityfeed_v410_05_large_en.png","ffxiv_activityfeed_v410_05_large_de.png","ffxiv_activityfeed_v410_05_large_fr.png"
7,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v420_01_large_ja.png","ffxiv_activityfeed_v420_01_large_en.png","ffxiv_activityfeed_v420_01_large_de.png","ffxiv_activityfeed_v420_01_large_fr.png"
8,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v420_02_large_ja.png","ffxiv_activityfeed_v420_02_large_en.png","ffxiv_activityfeed_v420_02_large_de.png","ffxiv_activityfeed_v420_02_large_fr.png"
9,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v420_03_large_ja.png","ffxiv_activityfeed_v420_03_large_en.png","ffxiv_activityfeed_v420_03_large_de.png","ffxiv_activityfeed_v420_03_large_fr.png"
10,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v430_01_large_ja.png","ffxiv_activityfeed_v430_01_large_en.png","ffxiv_activityfeed_v430_01_large_de.png","ffxiv_activityfeed_v430_01_large_fr.png"
11,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v430_02_large_ja.png","ffxiv_activityfeed_v430_02_large_en.png","ffxiv_activityfeed_v430_02_large_de.png","ffxiv_activityfeed_v430_02_large_fr.png"
12,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v430_03_large_ja.png","ffxiv_activityfeed_v430_03_large_en.png","ffxiv_activityfeed_v430_03_large_de.png","ffxiv_activityfeed_v430_03_large_fr.png"
13,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v430_04_large_ja.png","ffxiv_activityfeed_v430_04_large_en.png","ffxiv_activityfeed_v430_04_large_de.png","ffxiv_activityfeed_v430_04_large_fr.png"
14,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v440_01_large_ja.png","ffxiv_activityfeed_v440_01_large_en.png","ffxiv_activityfeed_v440_01_large_de.png","ffxiv_activityfeed_v440_01_large_fr.png"
15,"ffxiv_activityfeed_v400_01_small.png","ffxiv_activityfeed_v440_02_large_ja.png","ffxiv_activityfeed_v440_02_large_en.png","ffxiv_activityfeed_v440_02_large_de.png","ffxiv_activityfeed_v440_02_large_fr.png"
