key,0,1,2,3
#,,,,
int32,byte,byte,uint16,uint16
0,0,10,0,0
1,7,10,589,197
2,7,10,590,198
3,7,10,591,199
4,1,10,0,481
5,1,10,0,482
6,1,10,0,483
7,1,10,0,484
8,1,10,0,485
9,1,10,0,486
10,1,10,0,487
11,1,10,0,488
12,1,10,0,489
13,1,10,0,490
14,1,10,0,491
15,1,10,0,492
16,1,10,0,493
17,1,10,0,494
18,1,10,0,495
19,1,10,0,496
20,1,10,0,497
21,1,10,0,498
22,1,10,0,499
23,1,10,0,500
24,1,10,0,501
25,1,10,0,502
26,1,10,0,503
27,1,10,0,504
28,1,10,0,505
29,1,10,0,506
30,1,10,0,507
31,1,10,0,508
32,1,10,0,509
33,1,10,0,510
34,1,10,0,511
35,1,10,0,512
36,1,10,0,513
37,1,10,0,514
38,1,10,0,515
39,1,10,0,516
40,1,10,0,517
41,1,10,0,518
42,1,10,0,519
43,1,10,0,520
44,1,10,0,521
45,1,10,0,522
46,1,10,0,523
47,1,10,0,524
48,1,10,0,525
49,1,10,0,526
50,1,10,0,527
51,1,10,0,528
52,1,10,0,529
53,1,10,0,530
54,1,10,0,531
55,1,10,0,532
56,1,10,0,533
57,1,10,0,534
58,1,10,0,535
59,7,10,0,552
60,7,10,0,553
61,7,10,0,554
62,7,10,0,555
63,7,10,0,556
64,7,10,0,557
65,7,10,0,558
66,7,10,0,559
67,7,10,0,560
68,7,10,0,561
69,7,10,0,562
70,7,10,0,563
71,7,10,0,564
72,7,10,0,565
73,7,10,0,566
74,7,10,0,567
75,7,10,0,568
76,7,10,0,569
77,7,10,0,570
78,7,10,0,571
79,7,10,0,572
80,7,10,0,573
81,7,10,0,574
82,7,10,0,575
83,7,10,0,576
84,7,10,0,577
85,7,10,0,578
86,7,10,0,579
