key,0,1,2,3
#,,,,
int32,byte,byte,byte,uint16
0.0,0,0,0,0
1.0,0,46,4,1
1.1,0,48,6,52
1.2,0,49,7,7
1.3,0,72,2,4
1.4,0,75,5,4
1.5,1,43,1,10
1.6,1,44,2,52
1.7,1,52,3,1
1.8,1,65,2,10
1.9,1,81,4,7
1.10,2,60,4,2
1.11,2,72,2,11
1.12,2,76,6,13
1.13,2,82,5,10
1.14,3,64,1,8
1.15,3,67,4,11
1.16,3,68,5,52
1.17,3,72,2,5
1.18,3,77,7,2
1.19,4,55,6,2
1.20,4,66,3,11
1.21,4,72,2,13
1.22,4,75,5,5
1.23,5,58,2,8
1.24,5,66,3,52
1.25,5,69,6,11
1.26,5,71,1,2
1.27,5,75,5,13
1.28,6,54,5,9
1.29,6,58,2,12
1.30,6,66,3,3
1.31,6,76,6,3
1.32,7,0,0,0
1.33,8,65,0,16
1.34,8,60,0,15
1.35,8,56,7,3
1.36,8,43,1,6
1.37,8,82,5,6
1.38,0,0,0,0
1.39,0,0,0,0
1.40,0,0,0,0
1.41,0,0,0,0
2.0,0,72,2,17
2.1,0,66,3,52
2.2,0,60,5,23
2.3,0,76,7,17
2.4,0,44,2,26
2.5,1,64,1,20
2.6,1,62,6,26
2.7,1,71,1,52
2.8,1,73,3,26
2.9,1,76,6,20
2.10,2,67,4,31
2.11,2,71,1,18
2.12,2,69,6,21
2.13,2,51,2,18
2.14,3,66,3,27
2.15,3,70,7,52
2.16,3,72,2,18
2.17,3,75,5,29
2.18,3,82,5,27
2.19,4,70,7,18
2.20,4,72,2,29
2.21,4,75,5,18
2.22,4,76,6,21
2.23,5,66,3,31
2.24,5,60,4,18
2.25,5,72,2,21
2.26,5,76,6,52
2.27,6,74,4,22
2.28,6,72,2,19
2.29,6,67,4,28
2.30,6,76,6,22
2.31,7,72,2,19
2.32,7,73,3,22
2.33,7,67,4,32
2.34,7,76,6,52
2.35,7,83,6,28
2.36,8,57,1,28
2.37,8,66,3,22
2.38,8,68,5,28
2.39,8,76,6,30
2.40,8,77,7,22
2.41,9,0,0,0
2.42,10,54,5,28
2.43,10,66,3,19
2.44,10,67,4,19
2.45,10,72,2,19
2.46,10,75,5,19
2.47,10,73,0,33
2.48,0,0,0,0
2.49,0,0,0,0
2.50,0,0,0,0
3.0,0,45,3,34
3.1,0,58,2,52
3.2,0,61,5,34
3.3,0,66,3,43
3.4,0,69,6,37
3.5,1,60,4,37
3.6,1,65,2,40
3.7,1,69,6,52
3.8,1,73,3,34
3.9,1,75,5,34
3.10,2,60,4,35
3.11,2,65,2,38
3.12,2,68,5,48
3.13,2,72,2,35
3.14,2,73,3,46
3.15,3,62,6,38
3.16,3,66,3,35
3.17,3,70,7,52
3.18,3,72,2,41
3.19,3,75,5,35
3.20,4,60,4,41
3.21,4,65,2,44
3.22,4,75,5,38
3.23,4,76,6,46
3.24,5,62,6,38
3.25,5,64,1,52
3.26,5,66,3,35
3.27,5,67,4,41
3.28,5,75,5,46
3.29,5,76,6,38
3.30,6,66,3,49
3.31,6,70,7,36
3.32,6,60,4,39
3.33,6,72,2,36
3.34,6,44,2,36
3.35,7,65,2,52
3.36,7,67,4,42
3.37,7,71,1,36
3.38,7,73,3,47
3.39,7,75,5,39
3.40,8,58,2,42
3.41,8,61,5,39
3.42,8,67,4,49
3.43,8,72,2,36
3.44,9,62,6,42
3.45,9,64,1,39
3.46,9,67,4,36
3.47,9,75,5,36
3.48,9,76,6,36
3.49,10,51,2,39
3.50,10,54,5,45
3.51,10,65,2,49
3.52,10,67,4,47
3.53,11,0,0,0
3.54,12,54,5,36
3.55,12,58,2,42
3.56,12,62,6,39
3.57,12,66,0,50
3.58,12,71,1,39
3.59,0,0,0,0
3.60,0,0,0,0
3.61,0,0,0,0
3.62,0,0,0,0
3.63,0,0,0,0
3.64,0,0,0,0
3.65,0,0,0,0
4.0,0,0,0,0
4.1,0,0,0,0
4.2,0,0,0,0
4.3,0,0,0,0
4.4,0,0,0,0
4.5,0,0,0,0
4.6,0,0,0,0
4.7,0,0,0,0
