key,0,1,2,3
#,Level,TerritoryType,PlaceName,Order
int32,Level,TerritoryType,PlaceName,byte
1966080,0,0,0,0
1966081,4573387,339,1200,1
1966082,4573396,339,1204,2
1966083,4573404,339,1205,3
1966084,4573408,339,1206,0
1966085,4573416,339,1207,4
1966086,4656718,339,1156,5
1966087,4656721,339,1150,6
1966088,6472423,339,1805,7
1966089,5347562,339,1168,9
1966090,5347565,339,1171,10
1966091,5347567,339,1172,11
1966092,5347569,339,1176,8
1966093,5347571,339,1175,12
1966094,5347573,339,1174,13
1966095,5347575,339,1173,14
1966096,6472426,339,1806,15
1966097,4573435,340,1226,0
1966098,4573443,340,1223,1
1966099,4573451,340,1220,2
1966100,4573456,340,1224,3
1966101,4573473,340,1225,4
1966102,4660260,340,1151,5
1966103,4660263,340,1222,6
1966104,6472421,340,1807,7
1966105,5364262,340,1187,8
1966106,5364264,340,1181,9
1966107,5364266,340,1180,10
1966108,5364268,340,1184,11
1966109,5364270,340,1183,12
1966110,5364272,340,1182,13
1966111,5364274,340,1186,14
1966112,6472422,340,1808,15
1966113,4573499,341,1213,0
1966114,4573636,341,1214,1
1966115,4573640,341,1215,2
1966116,4573647,341,1210,3
1966117,4573656,341,1153,4
1966118,4656726,341,1152,5
1966119,4656730,341,1216,6
1966120,6472443,341,1809,7
1966121,5362858,341,1198,8
1966122,5362859,341,1195,9
1966123,5362861,341,1194,10
1966124,5362863,341,1190,11
1966125,5362865,341,1197,12
1966126,5362867,341,1193,13
1966127,5362869,341,1196,14
1966128,6472444,341,1810,15
1966129,6794232,641,1902,0
1966130,6794239,641,1903,1
1966131,6794241,641,1904,2
1966132,6794243,641,1905,3
1966133,6794245,641,1906,4
1966134,6794247,641,1907,5
1966135,6794249,641,1908,6
1966136,6794251,641,1909,7
1966137,6794262,641,1916,13
1966138,6794264,641,1917,9
1966139,6794268,641,1918,8
1966140,6794272,641,1919,10
1966141,6794275,641,1920,14
1966142,6794277,641,1921,11
1966143,6794279,641,1922,15
1966144,6794281,641,1923,12
1966145,8791382,979,3714,1
1966146,8791383,979,3715,2
1966147,8791384,979,3716,3
1966148,8791385,979,3717,4
1966149,8791386,979,3718,5
1966150,8791387,979,3719,6
1966151,8791388,979,3720,7
1966152,8791389,979,3721,8
1966153,8791390,979,3722,10
1966154,8791391,979,3723,11
1966155,8791392,979,3724,12
1966156,8791393,979,3725,13
1966157,8791394,979,3726,14
1966158,8791395,979,3727,15
1966159,8791396,979,3728,16
1966160,8791397,979,3729,17
1966161,8952063,979,3795,0
1966162,8952064,979,3796,9
