#,Text,ContentTalkParam
0,,4
1,テスト用トークテキスト1,1
2,テスト用トークテキスト2,2
3,テスト用トークテキスト3,3
4,テスト用トークテキスト4,1
5,テスト用トークテキスト5,2
20,Well met! I've been dispatched by the Adventurers' Guild to recruit volunteers for special small-scale operations known as guildhests. You look to be of sound mind and body. Might you consider joining?,4
21,Wait... Might this be your first time participating in a guildhest? I remember my first hest. It was the night of my twentieth nameday. My fellow guildmates invited me to join them in the slaying of a family of peistes who were stealing chocobo eggs from Bentbranch Meadows.,4
22,"The moment we arrived, one of the terrible beasts immediately turned to me and charged. The thing was thrice my size and had already maimed several chocobokeeps.",4
23,"There was no way I could win, so I simply froze and waited for the end. But that's when I remembered that I was not alone. My friends rallied around me, and together we defeated the peistes! That, my friend, is what a guildhest is truly about.",4
24,Well met! I've been dispatched by the Adventurers' Guild to recruit volunteers for special small-scale operations known as guildhests.,4
25,"These operations will pit those volunteers against deadly foes, and the odds won't always be in their favor. This is why we require all participants to be of sound mind and body─something that you do not yet appear to be.",4
26,"Time is of the essence. If you have something to ask, make it quick.",4
27,"The operation was a success! Here's your reward, and don't let anyone tell you that you didn't earn it.",4
28,"The operation was a success! Here's your payment, and for your efforts, I've thrown in a little extra, so that you may consider returning to aid us once again.",4
29,"Well, well. It looks like you have a full bag.",4
30,Can't you see I'm busy attending to your allies? I don't have time to chat.,4
31,Fall in and make ready!,4
40,"Greetings, adventurer. I am a battlewarden dispatched by the Adventurers' Guild and tasked with recruiting volunteers to participate in operations known by the quaint moniker, “guildhest.”",4
41,"As this appears to be your first time joining us, allow me a moment to explain in detail just what exactly a guildhest entails.",4
42,"More than a simple levequest, but not quite as realm-shaking as a Grand Company outing, guildhests will test your ability to work together with a small party of battle companions to overcome not-so-small obstacles.",4
43,"The duty is taxing, but the coin is decent, and you will be helping maintain the safety of Eorzea and the well-being of her citizens. So, what say you?",4
44,"Greetings, adventurer. I am a battlewarden dispatched by the Adventurers' Guild and tasked with recruiting volunteers to participate in operations known by the quaint moniker, “guildhest.”",4
45,I can tell by your garb and gait that the tasks I offer are far beyond a woman of your means. Might I suggest you return once you have honed your skills in the martial or magical arts?,4
46,"Quickly, adventurer. Every moment spent chatting with me is a moment squandered.",4
47,"Excellent work! Ah, but I suppose you will be wanting your reward now. Very good, then. You have more than earned it.",4
48,A solid performance. You seem to know your way around the battlefield. Here is to hoping that I may work with you again at a later time.,4
49,Your bag appears to be quite full. You should consider hiring a retainer.,4
50,I am attending to your allies at the moment. I will see to you when I have finished.,4
51,"At ease, adventurer. All your allies have yet to arrive.",4
60,"Battlewarden Tiroro Tiro, at your service...or should I say, you'll be at *my* service if you agree to join one of our guildhests.",4
61,"What's a guildhest? Why, it's a be*hest* issued by the Adventurers' *Guild*, savvy? When a certain task brought to the attention of the guild is a little too grand for a leve, but not grand enough for Grand Company involvement, they're deemed guildhests and sent to yours truly.",4
62,"But don't let the lack of grandeur fool you. The tasks are anythin' but simple. Most take place in tight quarters, and *all* require precision teamwork 'twixt you and your battlemates.",4
