key,0,1,2,3,4,5
#,IsTurnTransition,IsFadeOut,IsFadeIn,IsWalking,,Speed
int32,bit&01,bit&02,bit&04,bit&08,bit&10,single
0,True,False,False,False,True,0
1,True,True,True,False,True,0
2,False,True,True,False,True,0
3,True,False,False,False,True,0
4,True,False,False,True,True,0
5,True,False,True,False,True,0
6,True,True,False,False,True,0
7,True,False,True,True,True,0
8,True,True,False,True,True,0
9,True,False,False,False,False,0
10,True,False,False,True,False,0
11,True,False,True,False,False,0
12,True,True,False,False,False,0
13,True,False,True,True,False,0
14,True,True,False,True,False,0
15,True,False,False,False,True,2
16,True,False,False,True,True,2
17,True,False,True,False,True,2
18,True,True,False,False,True,2
19,True,False,True,True,True,2
20,True,True,False,True,True,2
21,True,False,False,False,False,2
22,True,False,False,True,False,2
23,True,False,True,False,False,2
24,True,True,False,False,False,2
25,True,False,True,True,False,2
26,True,True,False,True,False,2
27,True,False,False,False,True,1.5
28,True,False,False,True,True,1.5
29,True,False,True,False,True,1.5
30,True,True,False,False,True,1.5
31,True,False,True,True,True,1.5
32,True,True,False,True,True,1.5
33,True,False,False,False,False,1.5
34,True,False,False,True,False,1.5
35,True,False,True,False,False,1.5
36,True,True,False,False,False,1.5
37,True,False,True,True,False,1.5
38,True,True,False,True,False,1.5
39,True,False,False,False,True,1.2
40,True,False,False,True,True,1.2
41,True,False,True,False,True,1.2
42,True,True,False,False,True,1.2
43,True,False,True,True,True,1.2
44,True,True,False,True,True,1.2
45,True,False,False,False,False,1.2
46,True,False,False,True,False,1.2
47,True,False,True,False,False,1.2
48,True,True,False,False,False,1.2
49,True,False,True,True,False,1.2
50,True,True,False,True,False,1.2
51,True,False,False,False,True,1.01
52,True,False,False,True,True,1.01
53,True,False,True,False,True,1.01
54,True,True,False,False,True,1.01
55,True,False,True,True,True,1.01
56,True,True,False,True,True,1.01
57,True,False,False,False,False,1.01
58,True,False,False,True,False,1.01
59,True,False,True,False,False,1.01
60,True,True,False,False,False,1.01
61,True,False,True,True,False,1.01
62,True,True,False,True,False,1.01
63,False,False,False,False,True,0
64,False,False,False,True,True,0
65,False,False,True,False,True,0
66,False,True,False,False,True,0
67,False,False,True,True,True,0
68,False,True,False,True,True,0
69,False,False,False,False,False,0
70,False,False,False,True,False,0
71,False,False,True,False,False,0
72,False,True,False,False,False,0
73,False,False,True,True,False,0
74,False,True,False,True,False,0
75,True,True,True,False,True,1.01
76,True,True,True,False,True,1.2
77,True,True,True,False,True,1.5
78,False,False,False,False,True,7
79,False,False,False,True,True,7
80,False,False,True,False,True,7
81,False,True,False,False,True,7
82,False,False,True,True,True,7
83,False,True,False,True,True,7
84,False,False,False,False,False,7
85,False,False,False,True,False,7
86,False,False,True,False,False,7
87,False,True,False,False,False,7
88,False,False,True,True,False,7
89,False,True,False,True,False,7
90,False,False,False,False,True,8
91,False,False,False,True,True,8
92,False,False,True,False,True,8
93,False,True,False,False,True,8
94,False,False,True,True,True,8
95,False,True,False,True,True,8
96,False,False,False,False,False,8
97,False,False,False,True,False,8
98,False,False,True,False,False,8
99,False,True,False,False,False,8
100,False,False,True,True,False,8
101,False,True,False,True,False,8
102,True,False,False,False,True,0.6
103,True,False,False,True,True,0.6
104,True,False,True,False,True,0.6
105,True,True,False,False,True,0.6
106,True,False,True,True,True,0.6
107,True,True,False,True,True,0.6
108,True,False,False,False,False,0.6
109,True,False,False,True,False,0.6
110,True,False,True,False,False,0.6
111,True,True,False,False,False,0.6
112,True,False,True,True,False,0.6
113,True,True,False,True,False,0.6
114,True,False,False,True,False,0.9
115,True,True,False,True,False,2.4
116,True,False,True,True,False,2.4
117,True,False,False,True,False,4.2
118,False,False,False,True,False,10
119,False,False,False,True,False,12
120,False,True,True,True,False,8
