#,Unknown0
0,0
1,90
2,16
3,28
4,22
5,180
6,36
7,10
8,44
9,130
10,100
11,140
12,10
13,44
14,10
15,170
16,100
17,90
18,80
19,0
20,120
21,180
22,190
23,36
24,36
25,110
26,160
27,220
28,140
29,250
30,70
31,150
32,52
33,170
34,150
35,70
36,240
37,160
38,130
39,110
40,240
41,120
42,220
43,52
44,260
45,230
46,80
47,190
48,160
49,200
50,260
51,44
52,52
53,60
54,200
55,28
56,36
57,180
58,100
59,110
60,220
61,230
62,10
63,16
64,22
65,120
66,130
67,140
68,150
69,160
70,170
71,180
72,240
73,250
74,260
75,0
76,60
77,250
78,200
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,16
93,22
94,28
95,60
96,90
97,210
98,210
99,230
100,70
101,80
102,90
103,190
104,210
105,330
106,340
107,340
108,350
109,330
110,350
111,360
112,360
113,380
114,380
115,380
116,400
117,440
118,420
119,420
120,540
121,440
122,540
123,400
124,640
125,2100
126,750
127,750
128,860
129,860
130,970
131,1900
132,1080
133,1080
134,1190
135,1190
136,1300
137,36
138,80
139,130
140,180
141,220
142,240
143,260
144,36
145,80
146,130
147,180
148,220
149,240
150,260
151,36
152,80
153,130
154,180
155,220
156,240
157,260
158,36
159,80
160,130
161,180
162,220
163,240
164,260
165,130
166,180
167,200
168,220
169,240
170,260
171,1300
172,1400
173,1400
174,1500
175,1500
176,1600
177,1600
178,1700
179,1700
180,1800
181,1800
182,1400
183,2100
184,2200
185,2200
186,1900
187,970
188,2000
189,2300
190,2400
191,2400
192,2300
193,2600
194,2500
195,2500
196,2600
197,330
198,1500
199,1700
200,970
201,400
202,360
203,540
204,640
205,2000
206,340
207,350
208,1600
209,2300
210,2400
211,1800
212,2500
213,2600
214,1080
215,1900
216,2000
217,420
218,440
219,750
220,860
221,380
222,1190
223,1300
224,1400
225,640
226,2100
227,2200
228,400
229,750
230,1300
231,1800
232,2200
233,2400
234,2600
235,400
236,750
237,1300
238,1800
239,2200
240,2400
241,2600
242,400
243,750
244,1300
245,1800
246,2200
247,2400
248,2600
249,400
250,750
251,1300
252,1800
253,2200
254,2400
255,2600
256,2200
257,2400
258,2600
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
