key,0,1,2
#,Item,SGB,Name
int32,Item,ExportedSG,EObjName
0,0,0,0
1,37593,30768,2013193
2,37594,31239,2013194
3,37595,31237,2013195
4,37596,31238,2013196
5,37597,31240,2013197
6,37598,31241,2013198
7,37599,31253,2013199
8,37600,31251,2013200
9,37601,31252,2013201
10,37602,31250,2013202
11,39231,31421,2013302
12,39232,31413,2013301
13,39899,31412,2013378
14,39900,31414,2013379
15,39901,31416,2013380
16,39902,31418,2013381
17,41635,31411,2013525
18,41636,31417,2013526
19,41637,31419,2013527
20,41638,31415,2013528
