key,0,1,2,3,4
#,Target,NeededKills,Type,Rank,MobHuntReward
int32,MobHuntTarget,byte,byte,byte,MobHuntReward
0.0,0,0,0,1,0
1.0,1,3,1,2,1
1.1,2,3,1,2,1
1.2,3,3,1,1,1
1.3,4,1,2,3,2
1.4,5,1,2,3,2
2.0,6,3,1,2,1
2.1,7,3,1,2,1
2.2,8,3,1,1,1
2.3,9,1,2,3,2
2.4,10,1,2,4,2
3.0,11,3,1,1,1
3.1,12,3,1,2,1
3.2,13,3,1,1,1
3.3,14,1,2,4,2
3.4,15,1,2,3,2
4.0,16,3,1,2,1
4.1,17,3,1,1,1
4.2,18,3,1,1,1
4.3,19,1,2,4,2
4.4,20,1,2,3,2
5.0,21,3,1,2,1
5.1,22,3,1,2,1
5.2,23,3,1,2,1
5.3,24,1,2,4,2
5.4,199,1,2,4,2
6.0,26,3,1,1,1
6.1,27,3,1,1,1
6.2,28,3,1,1,1
6.3,29,1,2,3,2
6.4,30,1,2,4,2
7.0,31,3,1,1,1
7.1,206,4,1,2,1
7.2,33,3,1,2,1
7.3,104,1,2,4,2
7.4,35,1,2,3,2
8.0,36,3,1,1,1
8.1,37,3,1,1,1
8.2,38,3,1,1,1
8.3,39,1,2,3,2
8.4,40,1,2,4,2
9.0,41,3,1,2,1
9.1,42,3,1,1,1
9.2,43,3,1,2,1
9.3,44,1,2,3,2
9.4,45,1,2,3,2
10.0,46,3,1,2,1
10.1,47,4,1,1,1
10.2,48,3,1,2,1
10.3,49,1,2,4,2
10.4,50,1,2,4,2
11.0,51,3,1,2,1
11.1,52,4,1,1,1
11.2,53,3,1,2,1
11.3,54,1,2,3,2
11.4,55,1,2,4,2
12.0,56,3,1,2,1
12.1,57,4,1,1,1
12.2,58,3,1,1,1
12.3,59,1,2,3,2
12.4,60,1,2,4,2
13.0,61,4,1,1,1
13.1,62,4,1,1,1
13.2,63,3,1,2,1
13.3,64,1,2,4,2
13.4,65,1,2,4,2
14.0,66,3,1,1,1
14.1,67,4,1,1,1
14.2,68,4,1,1,1
14.3,69,1,2,4,2
14.4,70,1,2,4,2
15.0,71,3,1,2,1
15.1,72,3,1,2,1
15.2,73,4,1,1,1
15.3,74,1,2,4,2
15.4,75,1,2,4,2
16.0,76,3,1,2,1
16.1,77,4,1,1,1
16.2,78,3,1,2,1
16.3,79,1,2,4,2
16.4,80,1,2,4,2
17.0,81,4,1,1,1
17.1,82,3,1,2,1
17.2,83,4,1,1,1
17.3,84,1,2,4,2
17.4,85,1,2,3,2
18.0,86,3,1,2,1
18.1,87,3,1,2,1
18.2,88,4,1,1,1
18.3,89,1,2,3,2
18.4,90,1,2,3,2
19.0,91,4,1,1,1
19.1,92,3,1,1,1
19.2,93,4,1,1,1
19.3,94,1,2,4,2
19.4,95,1,2,4,2
20.0,96,4,1,1,1
20.1,97,3,1,2,1
20.2,98,3,1,2,1
20.3,99,1,2,4,2
20.4,100,1,2,4,2
21.0,101,3,1,2,1
21.1,102,4,1,1,1
21.2,103,4,1,1,1
21.3,104,1,2,4,2
21.4,105,1,2,3,2
22.0,106,4,1,1,1
22.1,107,3,1,2,1
22.2,108,3,1,2,1
22.3,109,1,2,3,2
22.4,110,1,2,3,2
23.0,111,3,1,2,1
23.1,112,4,1,1,1
23.2,113,3,1,2,1
23.3,114,1,2,3,2
23.4,175,1,2,3,2
24.0,116,3,1,2,1
24.1,117,3,1,2,1
24.2,118,3,1,2,1
24.3,119,1,2,3,2
24.4,120,1,2,4,2
25.0,121,3,1,2,1
25.1,122,4,1,1,1
25.2,123,3,1,2,1
25.3,124,1,2,4,2
25.4,125,1,2,3,2
26.0,126,3,1,2,1
26.1,127,4,1,1,1
26.2,128,4,1,1,1
26.3,129,1,2,4,2
26.4,130,1,2,4,2
27.0,131,3,1,1,1
27.1,132,4,1,1,1
27.2,148,3,1,2,1
27.3,134,1,2,3,2
27.4,135,1,2,4,2
28.0,136,3,1,2,1
28.1,137,3,1,1,1
28.2,138,3,1,2,1
28.3,139,1,2,3,2
28.4,140,1,2,3,2
29.0,141,4,1,1,1
29.1,142,3,1,2,1
29.2,143,4,1,1,1
29.3,144,1,2,4,2
29.4,145,1,2,3,2
30.0,146,3,1,2,1
30.1,147,4,1,1,1
30.2,133,3,1,2,1
30.3,149,1,2,3,2
30.4,150,1,2,4,2
31.0,151,3,1,2,1
31.1,152,4,1,1,1
31.2,153,4,1,1,1
31.3,154,1,2,3,2
31.4,155,1,2,3,2
32.0,156,3,1,2,1
32.1,157,3,1,2,1
32.2,158,3,1,2,1
32.3,159,1,2,4,2
32.4,160,1,2,4,2
33.0,161,3,1,2,1
33.1,162,3,1,2,1
33.2,163,3,1,2,1
33.3,164,1,2,4,2
33.4,165,1,2,3,2
34.0,166,4,1,1,1
34.1,167,3,1,2,1
34.2,168,4,1,1,1
34.3,169,1,2,4,2
34.4,170,1,2,4,2
35.0,171,4,1,1,1
35.1,172,4,1,1,1
35.2,173,3,1,2,1
35.3,174,1,2,4,2
35.4,175,1,2,3,2
36.0,176,3,1,2,1
36.1,177,4,1,1,1
36.2,178,3,1,2,1
36.3,179,1,2,4,2
36.4,180,1,2,4,2
37.0,181,3,1,2,1
37.1,182,3,1,2,1
37.2,183,3,1,2,1
37.3,184,1,2,3,2
37.4,185,1,2,4,2
38.0,186,3,1,2,1
38.1,187,3,1,2,1
38.2,188,4,1,1,1
38.3,189,1,2,4,2
38.4,190,1,2,4,2
39.0,191,3,1,2,1
39.1,192,4,1,1,1
39.2,193,1,1,1,1
39.3,194,1,2,4,2
39.4,250,1,2,4,2
40.0,196,4,1,1,1
40.1,197,3,1,2,1
40.2,198,4,1,1,1
40.3,199,1,2,4,2
40.4,200,1,2,4,2
41.0,201,3,1,2,1
41.1,202,4,1,1,1
41.2,203,4,1,1,1
41.3,204,1,2,4,2
41.4,205,1,2,4,2
42.0,206,4,1,1,1
42.1,207,4,1,1,1
42.2,208,4,1,1,1
42.3,209,1,2,3,2
42.4,210,1,2,3,2
43.0,211,3,1,2,1
43.1,212,3,1,2,1
43.2,213,3,1,2,1
43.3,214,1,2,4,2
43.4,215,1,2,4,2
44.0,216,4,1,1,1
44.1,217,4,1,1,1
44.2,218,4,1,1,1
44.3,219,1,2,4,2
44.4,220,1,2,4,2
45.0,221,4,1,1,1
45.1,222,3,1,2,1
45.2,223,3,1,2,1
45.3,224,1,2,4,2
45.4,225,1,2,3,2
46.0,226,3,1,2,1
46.1,227,3,1,2,1
46.2,228,4,1,1,1
46.3,229,1,2,4,2
46.4,230,1,2,4,2
47.0,231,4,1,1,1
47.1,232,3,1,2,1
47.2,233,4,1,1,1
47.3,234,1,2,3,2
47.4,235,1,2,3,2
48.0,236,3,1,2,1
48.1,237,4,1,1,1
48.2,238,3,1,2,1
48.3,239,1,2,4,2
48.4,240,1,2,4,2
49.0,241,4,1,1,1
49.1,242,4,1,1,1
49.2,243,3,1,2,1
49.3,244,1,2,4,2
49.4,224,1,2,4,2
50.0,246,3,1,2,1
50.1,247,3,1,2,1
50.2,248,3,1,2,1
50.3,249,1,2,4,2
50.4,195,1,2,3,2
51.0,251,1,3,5,3
52.0,252,1,3,5,3
53.0,253,1,3,5,3
54.0,254,1,3,5,3
55.0,255,1,3,5,3
56.0,256,1,3,5,3
57.0,257,1,3,5,3
58.0,258,1,3,5,3
