key,0,1,2,3,4
#,X,Y,Z,,Map
int32,single,single,single,single,Map
339.1,-72.2356,47.5943,-107.701,16.5,72
339.2,-144.092,47.9212,-99.9273,20.5,72
339.3,-96.005,38.4242,-59.9264,12.5,72
339.4,-91.981,25.8393,-11.768,16.5,72
339.5,-147.961,31.4693,28.1063,24.5,72
339.6,-35.7381,22.7075,-3.93301,16.5,72
339.7,-39.9135,30.9619,-56.0925,16.5,72
339.8,-12.0237,43.3226,-91.8978,12.5,72
339.9,40.0482,45.3142,-99.9611,12,72
339.10,63.9979,50.9741,-124.041,12,72
339.11,3.91649,30.7432,-56.028,12.5,72
339.12,47.9871,31.9163,-60.0058,12.5,72
339.13,64.0494,26.1353,-32.0057,12.5,72
339.14,83.6044,36.3088,-63.1764,16.12,72
339.15,148.047,57.6093,-104.033,24.5,72
339.16,135.921,34.6152,-33.9394,12.05,72
339.17,111.99,27.1198,-20.0241,12.05,72
339.18,71.8692,24.9809,3.88334,12.5,72
339.19,42.0128,15.072,23.973,12.3,72
339.20,66.1418,14.1896,35.8438,12.5,72
339.21,88.0938,13.093,51.9848,12.5,72
339.22,119.871,24.3248,55.9862,12.5,72
339.23,111.91,24.9638,27.8804,12.5,72
339.24,150.078,29.8736,-6.00744,12.5,72
339.25,161.945,39.0026,23.9923,12.5,72
339.26,167.817,35.8595,56.1197,12.1,72
339.27,186.032,42.1419,-5.9631,12.5,72
339.28,195.948,47.3955,23.9774,12.5,72
339.29,195.998,45.553,63.907,16,72
339.30,140.161,28.1559,99.9734,16.5,72
339.31,-596.299,47.5943,-776.236,16.5,192
339.32,-604.073,47.9212,-848.092,20.5,192
339.33,-644.073,38.4242,-800.005,12.5,192
339.34,-692.232,25.8393,-795.981,16.5,192
339.35,-732.106,31.4693,-851.961,24.5,192
339.36,-700.067,22.7075,-739.738,16.5,192
339.37,-647.907,30.9619,-743.914,16.5,192
339.38,-612.102,43.3226,-716.024,12.5,192
339.39,-604.039,45.3142,-663.952,12,192
339.40,-579.959,50.9741,-640.002,12,192
339.41,-647.972,30.7432,-700.083,12.5,192
339.42,-643.994,31.9163,-656.013,12.5,192
339.43,-671.994,26.1353,-639.951,12.5,192
339.44,-640.823,36.3088,-620.396,16.12,192
339.45,-599.967,57.6093,-555.953,24.5,192
339.46,-670.061,34.6152,-568.079,12.05,192
339.47,-683.976,27.1198,-592.01,12.05,192
339.48,-707.883,24.9809,-632.131,12.5,192
