key,0,1
#,,
int32,byte,uint16
0,0,0
1,0,337
2,0,272
3,0,426
4,0,331
5,0,123
6,0,303
7,0,294
8,0,427
9,46,638
10,47,647
11,0,53
12,0,140
13,0,53
14,0,73
15,0,94
16,0,140
17,0,69
18,0,589
19,48,129
20,49,107
21,0,184
22,0,640
23,0,216
24,0,250
25,0,339
26,0,278
27,0,163
28,0,266
29,50,425
30,51,271
31,0,162
32,0,70
33,0,161
34,0,68
35,0,201
36,0,139
37,0,337
38,0,52
39,52,177
40,53,52
41,0,200
42,0,304
43,0,337
44,0,252
45,0,168
46,0,274
47,0,168
48,0,307
49,54,948
50,55,646
51,0,66
52,0,66
53,0,66
54,0,66
55,0,66
56,0,66
57,0,66
58,0,66
59,56,66
60,57,66
