key,0,1,2,3,4,5,6
#,Currency,LowReward,MidReward,HighReward,ExpRatioLow,ExpRatioMid,ExpRatioHigh
int32,uint16,uint16,uint16,uint16,uint16,uint16,uint16
0,0,0,0,0,0,0,0
1,2,5,10,15,100,120,150
2,4,6,7,11,66,72,79
3,4,13,16,26,130,143,156
4,4,31,39,63,360,396,432
5,4,12,15,24,121,133,146
6,4,9,11,18,92,101,110
7,4,17,21,33,170,187,204
8,4,16,20,32,163,179,195
9,4,15,19,30,181,199,217
10,4,17,21,33,170,187,204
11,4,13,16,26,129,142,155
12,4,19,24,39,198,218,238
13,4,35,43,69,345,380,414
14,4,38,47,75,345,380,414
15,4,26,33,53,263,289,316
16,4,250,313,500,360,396,432
17,4,16,20,31,150,165,180
18,4,33,41,66,300,330,360
19,4,5,6,10,47,52,57
20,4,55,68,109,345,380,414
21,4,17,22,34,176,194,212
22,4,23,29,46,231,254,277
23,4,20,25,41,203,223,243
24,4,20,25,41,193,212,231
25,4,34,43,68,326,358,391
26,4,22,28,44,184,202,221
27,4,23,29,46,189,208,227
28,4,15,18,30,113,124,135
29,4,18,23,37,116,127,139
30,4,20,25,40,128,141,154
31,4,250,313,500,305,336,366
32,4,45,56,89,278,305,333
33,4,33,41,66,218,240,262
34,4,22,28,45,146,161,175
35,4,45,56,90,297,326,356
36,4,34,42,68,220,242,264
37,4,9,12,19,67,74,80
38,4,12,15,23,80,88,96
39,4,11,14,23,84,92,101
40,4,100,125,200,137,151,164
41,4,16,20,32,82,90,99
42,4,15,18,30,70,77,84
43,4,34,42,67,127,139,152
44,4,122,153,244,146,160,175
45,4,156,195,311,121,133,146
46,4,32,40,64,120,132,143
47,4,20,25,40,77,85,93
48,4,250,313,500,150,165,180
49,4,16,21,33,63,69,75
50,4,13,16,26,50,55,60
51,4,22,28,45,95,105,114
52,4,23,29,47,85,94,102
53,4,22,28,45,75,83,90
54,4,30,37,60,78,85,93
55,4,39,49,78,85,94,102
56,4,29,37,59,71,78,85
57,4,30,37,59,67,74,80
58,4,28,35,56,63,70,76
59,4,26,32,51,60,66,72
60,4,55,68,109,109,120,131
61,4,35,44,71,70,77,84
62,4,375,469,750,102,112,122
63,4,109,136,218,94,103,112
64,4,78,98,157,102,112,122
65,0,0,0,0,0,0,0
66,2,2,2,2,173,190,207
67,2,2,2,2,250,275,300
68,2,2,2,2,322,354,386
69,2,3,3,3,235,258,282
70,2,3,3,3,353,388,423
71,2,4,4,4,188,206,225
72,2,4,4,4,197,216,236
73,2,4,4,4,599,658,718
74,2,5,5,6,299,328,358
75,2,5,5,6,316,347,379
76,2,5,5,6,346,380,415
77,2,5,5,6,353,388,423
78,2,5,5,6,455,500,546
79,2,6,6,7,158,173,189
80,2,6,6,7,233,256,279
81,2,6,6,7,477,524,572
82,2,6,6,7,479,526,574
83,2,6,6,7,526,578,631
84,2,6,6,7,537,590,644
85,2,6,6,7,557,612,668
86,2,7,7,8,406,446,487
87,2,7,7,8,455,500,546
88,2,7,7,8,557,612,668
89,2,8,8,9,188,206,225
90,2,8,8,9,230,253,276
91,2,8,8,9,286,314,343
92,2,8,8,9,455,500,546
93,2,8,8,9,541,595,649
94,2,8,8,9,557,612,668
95,2,9,9,10,104,114,124
96,2,9,9,10,141,155,169
97,2,9,9,10,353,388,423
98,2,9,9,10,465,511,558
99,2,9,9,10,557,612,668
100,2,10,11,12,222,244,266
101,2,10,11,12,323,355,387
102,2,10,11,12,455,500,546
103,2,10,11,12,679,746,814
104,2,10,11,12,92,101,110
105,2,11,12,13,283,311,339
106,2,11,12,13,417,458,500
107,2,11,12,13,455,500,546
108,2,11,12,13,557,612,668
109,2,11,12,13,762,838,914
110,2,12,13,14,184,202,220
111,2,12,13,14,417,458,500
112,2,12,13,14,762,838,914
113,2,13,14,15,168,184,201
114,2,13,14,15,225,247,270
115,2,13,14,15,455,500,546
116,2,13,14,15,462,508,554
117,2,13,14,15,762,838,914
118,2,14,15,16,143,157,171
119,2,14,15,16,181,199,217
120,2,14,15,16,197,216,236
121,2,14,15,16,239,262,286
122,2,14,15,16,323,355,387
123,2,14,15,16,417,458,500
124,2,14,15,16,451,496,541
125,2,14,15,16,511,562,613
126,2,15,16,18,197,216,236
127,2,15,16,18,323,355,387
128,2,15,16,18,511,562,613
129,2,15,16,18,557,612,668
130,2,15,16,18,660,726,792
131,2,15,16,18,762,838,914
132,2,15,16,18,864,950,1036
133,2,16,17,19,230,253,276
134,2,16,17,19,417,458,500
135,2,16,17,19,511,562,613
136,2,17,18,20,1000,1100,1200
137,2,17,18,20,179,196,214
138,2,17,18,20,185,203,222
139,2,17,18,20,203,223,243
140,2,17,18,20,417,458,500
141,2,17,18,20,762,838,914
142,2,18,19,21,299,328,358
143,2,18,19,21,307,337,368
144,2,18,19,21,370,407,444
145,2,18,19,21,445,489,534
146,2,18,19,21,605,665,726
147,2,19,20,22,158,173,189
148,2,19,20,22,299,328,358
149,2,19,20,22,308,338,369
150,2,19,20,22,316,347,379
151,2,19,20,22,368,404,441
152,2,19,20,22,417,458,500
153,2,19,20,22,511,562,613
154,2,20,22,24,130,143,156
155,2,20,22,24,239,262,286
156,2,20,22,24,286,314,343
157,2,20,22,24,299,328,358
