key,0,1,2
#,ColorNum,FCRight,
int32,byte,byte,uint16
0,1,0,1
1,1,0,2
2,1,0,3
3,8,0,100
4,8,0,101
5,8,0,102
6,8,0,300
7,8,0,302
8,8,0,303
9,8,0,305
10,8,0,110
11,8,0,111
12,8,0,107
13,8,0,108
14,8,0,105
15,8,0,116
16,8,0,117
17,8,0,118
18,8,0,112
19,8,0,113
20,8,0,114
21,8,0,115
22,8,0,200
23,8,0,201
24,8,0,202
25,8,0,203
26,8,0,204
27,8,0,209
28,8,0,206
29,8,0,207
30,8,0,208
31,8,0,210
32,8,0,211
33,8,0,212
34,8,0,213
35,8,0,214
36,8,0,215
37,8,0,216
38,8,0,217
39,8,0,218
40,8,0,219
41,8,0,220
42,8,0,500
43,8,0,405
44,8,0,406
45,8,0,408
46,8,0,407
47,8,0,501
48,8,0,409
49,8,0,412
50,8,0,410
51,8,0,411
52,8,0,413
53,8,0,509
54,8,0,508
55,8,0,506
56,8,0,507
57,8,0,505
58,8,0,510
59,8,0,401
60,8,0,402
61,8,0,403
62,8,0,404
63,8,0,504
64,8,0,400
65,8,0,502
66,8,0,503
67,8,0,104
68,8,0,103
69,8,0,304
70,8,0,301
71,8,0,109
72,8,0,106
73,8,0,119
74,8,6,2003
75,8,6,2001
76,8,6,2008
77,8,6,2005
78,8,6,2006
79,8,6,2100
80,8,6,2101
81,8,6,2102
82,8,6,2103
83,8,6,2104
84,8,6,2106
85,8,6,2107
86,8,6,2108
87,8,6,2109
88,8,6,2502
89,8,6,2400
90,8,6,2405
91,8,6,2303
92,8,6,2508
93,8,6,2300
94,8,6,2301
95,8,6,2500
96,8,6,2501
97,8,6,2504
98,8,6,2505
99,8,6,2200
100,8,6,2201
101,8,6,2000
102,8,6,2002
103,8,6,2004
104,8,6,2009
105,8,6,2010
106,8,6,2007
107,8,6,2401
108,8,6,2402
109,8,6,2403
110,8,6,2404
111,8,6,2406
112,8,6,2509
113,8,6,2507
114,8,6,2506
115,8,6,2304
116,8,6,2306
117,8,6,2305
118,8,6,2307
119,8,6,2302
120,8,6,2503
121,8,0,205
122,8,6,2105
123,8,6,2110
124,8,6,2112
125,8,6,2111
126,1,0,0
127,8,6,2113
128,8,6,2114
129,8,6,2115
130,8,6,2116
131,8,6,2117
132,8,6,2118
133,8,6,2119
134,1,0,0
135,8,6,2510
136,8,6,2511
137,8,6,2512
138,8,6,2513
139,8,6,2514
140,8,6,2515
141,8,6,2516
142,8,6,2517
143,8,6,2518
144,8,6,2519
145,8,6,2308
146,8,6,2202
147,8,6,2011
148,8,6,2012
149,8,6,2013
150,8,6,2014
151,8,6,2015
152,8,6,2016
153,8,6,2017
154,8,6,2018
155,8,6,2019
156,8,6,2020
157,8,6,2021
158,8,6,2022
159,8,6,2023
160,8,6,2024
161,8,6,2025
162,8,6,2203
163,8,6,2204
164,8,6,2026
165,8,6,2027
166,8,6,2028
167,8,6,2029
168,8,6,2030
169,8,6,511
170,8,6,2031
171,8,6,2032
172,8,6,2033
173,8,6,2034
174,8,6,2035
175,8,6,2036
176,8,6,2037
177,8,6,2038
178,8,6,2039
179,8,6,2040
180,8,6,2041
181,8,6,2042
182,8,6,2043
183,8,6,2044
184,8,6,2045
185,8,6,2120
186,8,6,2121
