key,0,1,2,3,4,5
#,,,,,,
int32,int32,int32,int32,int32,int32,int32
0,0,0,0,0,0,0
1,1,1,0,2,2,2
2,1,1,1,1,1,1
3,1,2,0,3,3,3
4,1,2,1,2,2,2
5,2,3,0,3,4,4
6,2,3,1,3,3,3
7,2,4,0,3,4,4
8,2,4,1,3,3,3
9,3,5,0,0,0,0
10,3,5,1,0,0,0
11,3,6,0,0,0,0
12,3,6,1,0,0,0
13,4,7,0,1,1,1
14,4,7,1,1,1,1
15,4,8,0,1,1,1
16,4,8,1,1,1,1
17,5,9,0,4,5,5
18,5,9,1,4,4,4
19,5,10,0,4,5,5
20,5,10,1,4,4,4
21,6,11,0,4,4,4
22,6,11,1,1,1,1
23,6,12,0,4,4,4
24,6,12,1,1,1,1
25,7,13,0,3,3,6
26,7,14,0,3,3,6
27,8,16,1,3,3,3
28,8,15,1,3,3,3
29,8,16,0,2,2,2
30,8,15,0,2,2,2
31,7,13,1,3,3,3
32,7,14,1,3,3,3
