key,0,1,2
#,ScriptReward{Amount},ExpReward, Points
int32,uint16,uint32,uint16
0,0,0,0
1,3,25468,0
2,4,45238,0
3,5,64653,0
4,6,83212,0
5,7,163602,0
6,8,330469,0
7,10,332169,0
8,12,367148,0
9,14,457736,0
10,16,470949,0
11,18,484161,0
12,20,692336,0
13,29,1000,0
14,43,1000,0
15,58,1000,0
16,3,25525,0
17,4,45339,0
18,5,64797,0
19,7,85394,0
20,8,167893,0
21,9,339135,0
22,11,341459,0
23,13,377417,0
24,15,470539,0
25,16,478503,0
26,18,486466,0
27,20,695631,0
28,30,1000,3
29,45,1000,10
30,60,1000,25
31,63,1000,175
32,69,1000,370
33,76,1000,800
34,1,25468,0
35,1,45238,0
36,1,64653,0
37,1,83212,0
38,1,163602,0
39,1,330469,0
40,1,332169,0
41,1,367148,0
42,2,457736,0
43,1,470949,0
44,1,484161,0
45,2,692336,0
46,1,1000,0
47,2,1000,0
48,3,1000,0
49,1,25525,0
50,1,45339,0
51,1,64797,0
52,1,85394,0
53,1,167893,0
54,1,339135,0
55,1,341459,0
56,1,377417,0
57,2,470539,0
58,1,478503,0
59,1,486466,0
60,2,695631,0
61,1,1000,1
62,2,1000,7
63,3,1000,21
64,1,1000,24
65,2,1000,37
66,3,1000,80
67,3,26696,0
68,4,47420,0
69,5,67771,0
70,7,90527,0
71,8,177985,0
72,9,359521,0
73,11,366198,0
74,13,372874,0
75,15,464875,0
76,18,496578,0
77,20,528280,0
78,22,755426,0
79,31,1000,3
80,47,1000,10
81,63,1000,25
82,66,1000,175
83,72,1000,370
84,80,1000,1100
85,1,26696,0
86,1,47420,0
87,1,67771,0
88,1,90527,0
89,1,177985,0
90,1,359521,0
91,1,366198,0
92,1,372874,0
93,2,464875,0
94,1,496578,0
95,1,528280,0
96,2,755426,0
97,1,1000,1
98,2,1000,7
99,3,1000,21
100,1,1000,24
101,2,1000,37
102,3,1000,110
103,3,26696,0
104,4,47420,0
105,5,67771,0
106,7,90527,0
107,8,177985,0
108,9,359521,0
109,11,366198,0
110,13,372874,0
111,15,464875,0
112,18,496578,0
113,20,528280,0
114,22,755426,0
115,31,1000,3
116,47,1000,10
117,63,1000,25
118,66,1000,175
119,72,1000,370
120,80,1000,820
121,3,26696,0
122,4,47420,0
123,5,67771,0
124,7,90527,0
125,8,177985,0
126,9,359521,0
127,11,366198,0
128,13,372874,0
129,15,464875,0
130,18,496578,0
131,20,528280,0
132,22,755426,0
133,31,1000,3
134,47,1000,10
135,63,1000,25
136,66,1000,175
137,72,1000,370
138,80,1000,820
