key,0,1,2,3,4,5,6
#,,,,Action,,,Guide
int32,byte,byte,byte,Action,byte,uint32,Guide
0,255,255,0,0,0,0,0
1,40,255,1,28,0,0,1
2,40,255,2,209,0,0,2
3,42,255,1,48,0,0,3
4,42,255,2,249,0,0,4
5,54,255,1,3629,0,0,5
6,78,255,1,16466,0,0,6
7,54,255,2,158,0,0,7
8,78,255,1,7393,0,0,8
9,78,255,1,16472,0,0,9
10,45,255,2,196,0,0,10
11,45,255,2,309,0,0,11
12,47,255,1,166,0,0,12
13,50,255,1,7437,0,0,13
14,50,255,1,16545,0,0,14
15,55,255,1,37017,0,0,40
16,55,255,1,37022,0,0,41
17,61,255,1,36940,0,0,42
18,91,255,1,61,0,0,43
19,61,255,1,36940,0,0,44
20,91,255,2,433,0,0,45
21,61,255,1,7396,0,0,46
22,58,255,1,7503,0,0,29
23,58,255,2,482,0,0,30
24,43,255,1,3555,0,0,47
25,43,255,2,163,0,0,48
26,43,255,2,508,0,0,49
27,62,255,1,3563,0,0,50
28,51,255,2,165,0,0,51
29,57,255,1,7867,0,0,15
30,56,255,2,215,0,0,16
31,56,255,1,16487,0,0,17
32,44,255,1,114,0,0,18
33,44,255,1,116,0,0,19
34,44,255,1,3559,0,0,20
35,44,255,2,287,0,0,21
36,44,255,2,448,0,0,22
37,52,255,1,17209,0,0,23
38,52,255,1,2864,2,294,24
39,46,255,1,141,0,0,52
40,46,255,2,460,0,0,53
41,46,255,2,295,0,0,54
42,46,255,1,7422,0,0,55
43,46,255,2,297,0,0,56
44,46,255,2,465,0,0,57
45,46,255,2,615,0,0,58
46,103,255,2,616,0,0,59
47,49,255,1,25800,0,0,60
48,48,255,1,16508,0,0,61
49,49,255,1,25800,0,0,62
50,49,255,2,474,0,0,63
51,49,255,2,178,0,0,64
52,49,255,2,502,0,0,65
53,49,255,3,125,0,0,66
54,80,255,1,15997,0,0,25
55,81,255,2,252,0,0,26
56,80,255,1,15998,0,0,27
57,81,255,2,255,0,0,28
58,79,255,1,16142,0,0,31
59,79,255,2,257,0,0,32
60,79,255,2,427,0,0,33
61,87,255,2,379,0,0,34
62,88,87,2,384,0,0,35
63,88,255,2,386,0,0,36
64,89,255,1,24290,0,0,37
65,90,255,2,370,0,0,38
66,90,255,2,373,0,0,39
67,104,255,3,166,0,0,67
68,104,255,2,528,0,0,68
69,104,255,2,530,0,0,69
70,105,255,2,531,0,0,70
71,105,255,2,533,0,0,71
72,106,255,3,193,0,0,72
73,106,255,3,199,0,0,73
74,107,255,2,537,0,0,74
75,106,255,3,205,0,0,75
76,107,255,2,538,0,0,76
77,107,255,2,542,0,0,77
78,106,255,3,209,0,0,78
79,0,0,0,0,0,0,0
80,79,255,1,16164,0,0,80
