key,0,1,2,3,4,5,6,7,8,9
#,,,,,,,,,,
int32,byte,int16,int16,int16,int16,uint16,int16,int16,uint16,uint16
1,0,-35,0,-6,-20,300,6,-20,325,325
2,0,-35,0,6,-20,325,-6,-20,300,325
3,1,0,0,-6,-20,300,6,-20,325,325
4,1,0,0,6,-20,325,-6,-20,300,325
5,2,15,0,-6,-4,75,6,-4,85,325
6,2,15,0,6,-4,85,-6,-4,75,325
7,1,-10,0,-6,-15,150,6,-15,135,325
8,1,-100,-60,40,-35,1200,60,-30,1000,500
9,1,22,0,-6,-20,350,6,-40,375,325
10,1,22,0,-6,-20,350,6,-40,450,360
11,3,-30,0,15,-10,160,-30,-10,120,360
12,1,0,0,-6,-15,170,6,-15,170,420
13,1,0,0,-6,-15,280,6,-15,280,750
14,1,10,10,180,-10,350,-170,-40,375,350
15,3,0,0,0,0,300,0,0,200,270
16,3,0,30,0,0,350,0,0,250,270
17,1,82,0,-30,-15,700,5,-12,470,435
18,2,32,0,3,-25,300,3,-20,250,600
19,1,22,0,-3,-20,350,3,-25,300,450
20,1,22,0,-3,-20,350,3,-25,300,450
21,10,22,0,-3,-20,250,5,-25,225,450
22,1,-10,0,-10,-10,300,10,5,225,800
23,1,-8,0,170,-5,300,180,0,200,850
24,0,0,0,0,0,1800,0,0,1500,600
25,0,-7,0,10,-40,200,-3,-40,150,300
26,0,-7,0,-10,-40,200,3,-40,150,300
27,3,-2,0,-6,-5,200,6,-3,150,600
28,0,0,1500,-50,10,7500,-35,5,6700,620
29,3,-120,0,-170,-5,300,-180,0,200,850
30,1,120,0,-10,-40,700,0,-40,700,600
31,0,0,0,0,-20,300,0,-20,250,600
32,0,-80,0,-60,-20,180,-40,-15,150,300
33,3,-60,0,-6,-5,200,6,-3,150,600
34,1,32,0,3,-25,300,3,-20,250,600
35,3,-50,0,0,0,45,0,0,180,360
36,3,-50,0,0,0,45,0,0,180,360
37,0,-100,0,-10,15,2000,-10,45,2000,1500
38,0,300,0,0,-40,3150,15,55,3150,1500
39,0,0,0,-5,40,2000,15,40,2000,1200
40,0,0,0,1,-20,150,0,-20,100,600
41,1,0,0,-40,-70,1000,-80,-80,700,600
42,1,0,0,30,-15,800,30,-15,700,600
43,1,-20,0,30,-15,800,30,-15,700,600
44,1,-20,0,30,-15,800,30,-15,700,600
45,1,-20,0,45,-20,300,45,-20,600,800
46,0,0,0,-45,-20,125,-45,-20,115,600
47,0,0,-330,20,0,1800,60,0,1800,850
48,0,-300,0,60,-23,3000,77,-23,3000,850
49,0,0,0,100,0,4200,150,0,4500,850
50,1,0,0,10,0,500,-20,0,500,370
51,1,0,0,-30,0,400,-30,0,400,280
52,1,0,0,0,0,800,0,0,1200,370
53,1,0,0,0,0,800,0,0,1200,370
54,0,-7,-5,-20,-40,130,20,-40,70,750
55,0,-7,0,-10,-40,130,20,-40,110,750
56,0,-7,0,0,-40,200,15,-40,130,750
57,1,-5,0,-20,-20,200,2,-20,150,750
58,1,-20,0,-160,-20,400,-110,-20,400,750
59,11,0,0,140,0,500,160,0,2000,500
60,1,0,0,-60,-20,500,-30,-20,300,750
61,1,0,0,-50,-10,300,-30,-10,200,750
62,1,-30,-50,-90,-30,300,-45,-30,200,600
63,0,0,45,60,-10,500,20,-10,250,700
64,0,-4,-60,20,-20,800,-30,-20,700,600
65,0,-5,0,15,20,600,0,25,450,700
66,1,-20,0,-10,-25,170,0,-25,170,600
67,0,-7,0,-75,-30,150,-60,-30,150,500
68,0,-7,0,10,-40,200,-3,-40,170,500
69,2,12,0,90,0,120,90,0,90,600
70,1,-10,0,5,-20,500,-20,-20,500,800
71,2,-7,0,-80,-70,130,-70,-70,100,300
72,0,-7,0,-83,-30,350,-97,-30,300,500
73,0,-35,0,90,-20,600,96,-20,625,500
74,0,-35,0,90,-20,500,96,-20,525,500
75,0,-35,0,0,-10,600,6,-10,625,500
76,0,-7,0,-50,-10,1300,-30,-10,1300,800
77,0,15,0,5,10,2500,15,10,2500,800
78,0,0,0,20,-10,900,-50,5,1300,1200
79,1,7,-5,60,-30,500,60,-30,400,500
80,2,15,0,45,-30,500,60,-30,500,500
81,1,-10,0,-75,-10,350,-50,-10,350,500
