key,0,1
#,Name,
int32,int16,int16
0,0,-32768
1,5,-32768
2,0,-32768
3,100,100
4,10,5
5,-5,-5
6,200,50
7,20,0
8,10,-32768
9,10,-32768
10,100,100
11,200,150
12,200,300
13,0,-32768
14,450,300
15,80,-32768
16,80,-32768
17,80,-32768
18,-4,-5
19,-50,-32768
20,0,-32768
21,-4,-10
22,-10,-25
23,-20,-50
24,650,150
25,0,20
26,0,-20
27,300,150
28,5,0
29,300,-32768
30,0,0
31,150,150
32,0,0
33,0,0
34,150,150
35,1,2
36,-50,-32768
37,220,220
38,5,5
39,600,350
40,-15,-15
41,0,0
42,80,50
43,300,100
44,20,-32768
45,10,-32768
46,30,30
47,15,15
48,0,15
49,5,5
50,0,0
51,10,-32768
52,100,100
53,0,-32768
54,0,150
55,50,-32768
56,100,-32768
57,-50,-32768
58,0,-32768
59,20,-32768
60,30,0
61,50,100
62,20,0
63,10,10
64,15,15
65,15,15
66,3,-32768
67,1,-32768
68,10,10
69,200,100
70,2,2
71,150,150
72,0,0
73,0,0
74,0,0
75,-270,-32768
76,5,-32768
77,100,800
78,300,1600
79,400,2400
80,450,0
81,500,0
82,13,13
83,10,10
84,300,150
85,600,300
86,220,-32768
87,15,-32768
88,15,-32768
89,0,20
90,300,200
91,200,100
92,15,-32768
93,720,10000
94,760,12000
95,800,14000
96,840,16000
97,880,18000
98,920,20000
99,960,22000
100,1000,24000
101,100,-32768
102,10,-32768
103,-25,0
104,15,-32768
105,15,-32768
106,450,100
107,1150,-32768
108,300,150
109,-100,-32768
110,1800,-32768
111,1200,-32768
112,80,-32768
113,30,-32768
114,-75,-32768
115,50,100
116,50,20
117,15,-32768
118,15,-32768
119,70,-32768
120,300,200
121,25,-32768
122,600,50
123,300,0
124,30,25
125,15,-32768
126,10,10
127,15,15
128,700,-32768
129,800,-32768
130,1100,-32768
131,650,-32768
132,150,150
133,-150,-32768
134,-35,-32768
135,35,35
136,200,100
137,300,100
138,200,100
139,600,-32768
140,1060,-32768
141,1520,-32768
142,1980,-32768
143,600,-32768
144,1060,-32768
145,1520,-32768
146,1980,-32768
147,100,-32768
148,300,-32768
149,200,-32768
150,150,-32768
151,350,-32768
152,600,-32768
153,15,-32768
154,15,-32768
155,300,-32768
156,300,-32768
157,600,-32768
158,200,-32768
159,10,-32768
160,11,-32768
161,12,-32768
162,13,-32768
163,14,-32768
164,15,-32768
165,10,-32768
166,12,-32768
167,14,-32768
168,16,-32768
169,18,-32768
170,20,-32768
171,650,-32768
172,650,-32768
173,650,-32768
174,650,-32768
175,650,-32768
176,15,-32768
177,650,-32768
