key,0,1,2,3,4
#,Action{Type},Action,,,
int32,byte,Row,bit&01,bit&02,int32
0.0,0,0,True,True,0
1.0,2,50,True,True,0
1.1,1,29058,False,False,0
1.2,1,29059,False,False,0
1.3,1,29060,False,False,0
1.4,1,41430,True,True,0
1.5,1,29062,True,True,0
1.6,1,41431,True,True,0
1.7,1,29065,True,True,0
1.8,1,29067,True,True,0
1.9,1,29066,True,True,0
1.10,1,29069,True,True,0
1.11,1,29061,False,False,0
1.12,1,41428,False,False,0
1.13,1,41429,False,False,0
1.14,1,42194,False,False,0
1.15,1,29071,False,False,0
1.16,1,29072,False,False,0
1.17,1,29073,False,False,0
1.18,1,29055,True,True,0
1.19,1,29711,True,True,0
1.20,1,29056,True,True,0
1.21,1,29054,True,True,0
1.22,1,29057,True,True,0
2.0,2,51,True,True,0
2.1,1,29074,False,False,0
2.2,1,29075,False,False,0
2.3,1,29076,False,False,0
2.4,1,29084,True,True,0
2.5,1,29079,True,True,0
2.6,1,29080,True,True,0
2.7,1,29081,True,True,0
2.8,1,29082,True,True,0
2.9,1,29083,True,True,0
2.10,1,29078,False,False,0
2.11,1,41432,False,False,0
2.12,1,29077,False,False,0
2.13,1,29736,False,False,0
2.14,1,41433,False,False,0
2.15,1,29055,True,True,0
2.16,1,29711,True,True,0
2.17,1,29056,True,True,0
2.18,1,29054,True,True,0
2.19,1,29057,True,True,0
2.20,0,0,True,True,0
2.21,0,0,True,True,0
3.0,2,52,True,True,0
3.1,1,29085,False,False,0
3.2,1,29086,False,False,0
3.3,1,29087,False,False,0
3.4,1,41438,True,True,0
3.5,1,29091,True,True,0
3.6,1,29092,True,True,0
3.7,1,29093,True,True,0
3.8,1,29094,True,True,0
3.9,1,29097,True,True,0
3.10,1,41434,False,False,0
3.11,1,41435,False,False,0
3.12,1,41436,False,False,0
3.13,1,29095,False,False,0
3.14,1,41437,False,False,0
3.15,1,29055,True,True,0
3.16,1,29711,True,True,0
3.17,1,29056,True,True,0
3.18,1,29054,True,True,0
3.19,1,29057,True,True,0
3.20,0,0,True,True,0
4.0,2,55,True,True,0
4.1,1,29475,False,False,0
4.2,1,29476,False,False,0
4.3,1,29477,False,False,0
4.4,1,41444,False,False,0
4.5,1,41445,False,False,0
4.6,1,41446,False,False,0
4.7,1,29478,False,False,0
4.8,1,41447,True,True,0
4.9,1,41509,True,True,0
4.10,1,29481,True,True,0
4.11,1,29482,True,True,0
4.12,1,29484,True,True,0
4.13,1,29485,True,True,0
4.14,1,41448,False,False,0
4.15,1,29483,False,False,0
4.16,1,29055,True,True,0
4.17,1,29711,True,True,0
4.18,1,29056,True,True,0
4.19,1,29054,True,True,0
4.20,1,29057,True,True,0
5.0,2,56,True,True,0
5.1,1,29486,False,False,0
5.2,1,29487,False,False,0
5.3,1,29488,False,False,0
5.4,1,41449,False,False,0
5.5,1,29490,True,True,0
5.6,1,29491,True,True,0
5.7,1,29493,True,True,0
5.8,1,29494,True,True,0
5.9,1,29496,True,True,0
5.10,1,29497,True,True,0
5.11,1,29489,False,False,0
5.12,1,41450,False,False,0
5.13,1,29492,False,False,0
5.14,1,29495,False,False,0
5.15,1,29499,False,False,0
5.16,1,29055,True,True,0
5.17,1,29711,True,True,0
5.18,1,29056,True,True,0
5.19,1,29054,True,True,0
5.20,1,29057,True,True,0
5.21,0,0,True,True,0
5.22,0,0,True,True,0
6.0,2,57,True,True,0
6.1,1,29500,False,False,0
6.2,1,29501,False,False,0
6.3,1,29502,False,False,0
6.4,1,29505,True,True,0
6.5,1,41451,True,True,0
6.6,1,29507,True,True,0
6.7,1,29511,True,True,0
6.8,1,29513,True,True,0
6.9,1,29515,True,True,0
6.10,1,41452,False,False,0
6.11,1,29503,False,False,0
6.12,1,29510,False,False,0
6.13,1,29707,False,False,0
6.14,1,29506,False,False,0
6.15,1,29504,False,False,0
6.16,1,29508,False,False,0
6.17,1,29512,False,False,0
6.18,1,29514,False,False,0
6.19,1,29559,False,False,0
6.20,1,29055,True,True,0
6.21,1,29711,True,True,0
6.22,1,29056,True,True,0
6.23,1,29054,True,True,0
6.24,1,29057,True,True,0
7.0,2,58,True,True,0
7.1,1,29523,False,False,0
7.2,1,29524,False,False,0
7.3,1,29525,False,False,0
7.4,1,29530,True,True,0
7.5,1,29532,True,True,0
7.6,1,29533,True,True,0
7.7,1,29535,True,True,0
7.8,1,29536,True,True,0
7.9,1,29537,True,True,0
7.10,1,29526,False,False,0
7.11,1,29527,False,False,0
7.12,1,29528,False,False,0
7.13,1,29531,False,False,0
7.14,1,41577,False,False,0
7.15,1,41454,False,False,0
7.16,1,41455,False,False,0
