key,0,1,2,3,4,5,6,7,8
#,,,,,,,,,
int32,byte,uint16,uint16,uint16,uint16,uint16,uint16,uint16,uint16
0,0,65535,0,65535,0,65535,0,65535,0
65565,0,0,0,0,0,0,0,0,0
69668,0,0,6,65535,0,65535,0,65535,0
69669,0,0,6,65535,0,65535,0,65535,0
69670,0,0,6,65535,0,65535,0,65535,0
69671,0,0,6,65535,0,65535,0,65535,0
69672,0,0,6,65535,0,65535,0,65535,0
69673,0,0,6,65535,0,65535,0,65535,0
69674,0,0,6,65535,0,65535,0,65535,0
69675,0,1,6,65535,0,65535,0,65535,0
69676,0,1,6,65535,0,65535,0,65535,0
69677,0,1,6,65535,0,65535,0,65535,0
69678,0,1,6,65535,0,65535,0,65535,0
69679,0,1,6,65535,0,65535,0,65535,0
69680,0,1,6,65535,0,65535,0,65535,0
69681,0,1,6,65535,0,65535,0,65535,0
69682,0,2,6,65535,0,65535,0,65535,0
69683,0,2,6,65535,0,65535,0,65535,0
69684,0,2,6,65535,0,65535,0,65535,0
69685,0,2,6,65535,0,65535,0,65535,0
69686,0,2,6,65535,0,65535,0,65535,0
69687,0,2,6,65535,0,65535,0,65535,0
69688,0,2,6,65535,0,65535,0,65535,0
69689,0,3,6,65535,0,65535,0,65535,0
69690,0,3,6,65535,0,65535,0,65535,0
69691,0,3,6,65535,0,65535,0,65535,0
69692,0,3,6,65535,0,65535,0,65535,0
69693,0,3,6,65535,0,65535,0,65535,0
69694,0,3,6,65535,0,65535,0,65535,0
69695,0,3,6,65535,0,65535,0,65535,0
69696,0,4,6,65535,0,65535,0,65535,0
69697,0,4,6,65535,0,65535,0,65535,0
69698,0,4,6,65535,0,65535,0,65535,0
69699,0,4,6,65535,0,65535,0,65535,0
69700,0,4,6,65535,0,65535,0,65535,0
69701,0,4,6,65535,0,65535,0,65535,0
69702,0,4,6,65535,0,65535,0,65535,0
70504,0,5,6,65535,0,65535,0,65535,0
70505,0,5,6,65535,0,65535,0,65535,0
70506,0,5,6,65535,0,65535,0,65535,0
70507,0,5,6,65535,0,65535,0,65535,0
70508,0,5,6,65535,0,65535,0,65535,0
70509,0,5,6,65535,0,65535,0,65535,0
70510,0,5,6,65535,0,65535,0,65535,0
70511,0,6,6,65535,0,65535,0,65535,0
70512,0,6,6,65535,0,65535,0,65535,0
70513,0,6,6,65535,0,65535,0,65535,0
70514,0,6,6,65535,0,65535,0,65535,0
70515,0,6,6,65535,0,65535,0,65535,0
70516,0,6,6,65535,0,65535,0,65535,0
70517,0,6,6,65535,0,65535,0,65535,0
70518,0,7,6,65535,0,65535,0,65535,0
70519,0,7,6,65535,0,65535,0,65535,0
70520,0,7,6,65535,0,65535,0,65535,0
70521,0,7,6,65535,0,65535,0,65535,0
70522,0,7,6,65535,0,65535,0,65535,0
70523,0,7,6,65535,0,65535,0,65535,0
70524,0,7,6,65535,0,65535,0,65535,0
70525,0,8,6,65535,0,65535,0,65535,0
70526,0,8,6,65535,0,65535,0,65535,0
70527,0,8,6,65535,0,65535,0,65535,0
70528,0,8,6,65535,0,65535,0,65535,0
70529,0,8,6,65535,0,65535,0,65535,0
70530,0,8,6,65535,0,65535,0,65535,0
70531,0,8,6,65535,0,65535,0,65535,0
70532,0,9,6,65535,0,65535,0,65535,0
70533,0,9,6,65535,0,65535,0,65535,0
70534,0,9,6,65535,0,65535,0,65535,0
70535,0,9,6,65535,0,65535,0,65535,0
70536,0,9,6,65535,0,65535,0,65535,0
70537,0,9,6,65535,0,65535,0,65535,0
70538,0,9,6,65535,0,65535,0,65535,0
70917,1,0,10000,1,10000,2,10000,3,10000
