#,Description,Image
0,,0
1,"**The rules of engagement on the Bozjan southern front are different than what you will have encountered before. The following pages contain a detailed explanation of what you may expect on the battlefield.**

**Read and understand them well if you would gain the upper hand over the Empire's IVth Legion.",86801
2,"**■Level Sync**

Though it is possible to join the Bozjan southern front beginning at level 71, all players will be synced to level 80 while in duty. Item level will also be synced accordingly.

*** All job actions unlocked through level 80 will also be available while in duty.",86801
3,"**■Resistance Rank**

All players are subject to a separate leveling system while at the front, indicated by their “Resistance rank.” Performing admirably in large-scale battles such as skirmishes and critical engagements will increase your “mettle”─akin to experience points.

*** Simply defeating imperial troops and beasts is not enough to prove your mettle─you must participate in successful military operations.",86802
4,"If you demonstrate sufficient mettle upon reporting to the Resistance commander, your Resistance rank will climb. Those of higher rank will gain access to more areas of the front, as well as additional quests.

*** Your Resistance rank will not increase unless authorized by the commander, so don't forget to report for inspection!",86802
5,"**■Job Leveling**

Upon successful completion of a military operation, you will gain regular experience points in addition to mettle. This experience will be applied to your job level as normal, so it is recommended that you consider using a job that has not yet reached level 80 to take advantage of experience point gains.",86802
6,"**■But Wait...**

More information is available from Sjeros in Gangos and your Resistance comrades at the southern front, so don't hesitate to converse with them!",86803
7,"**Duty Calls─A Dungeon Beckons!**

Enlist the aid of **allied players and **NPCs alike to slay monsters, solve mysteries, and defeat the mighty boss lurking in the depths. Conquering **dungeons is not only a time-honored tradition of adventurers, but it also **progresses the main scenario and tests your prowess at a given class or job in a **timed environment.

Intimidated? Fear not, dear adventurer─for with a little guidance, you too shall be clearing **dungeons with confidence in no time!",86804
8,"**Into the Depths: Two Ways to Adventure**

You may challenge a **dungeon via two different methods: by calling upon **the support of trusty NPCs, or by **pooling your talent with other players, be they best friend or first acquaintance. No matter how you form your party, the trials that await you will be comparable in difficulty and experience.",86805
9,"**Into the Depths: Duty Support**

No matter how independent and capable you may be, a **dungeon is too mighty a challenge to overcome on one's own. By choosing **Duty Support when accessing the entrance of any applicable **dungeon, you will summon a balanced **team of skilled NPCs to support you on your path to glory. Just don't forget them once you're rich and famous, yes?",86806
10,"**Into the Depths: Duty Support, Continued**

After choosing to challenge a **dungeon with NPCs via **Duty Support, a party that perfectly complements your **current class or job will be automatically created for you. All that's left is to select **Register for Duty, and you will be battling monsters in no time.",86807
11,"**Into the Depths: Duty Finder**

They say a burden shared is a burden halved, and with the **Duty Finder you can split that burden amongst a team of players who smolder with the same passion for **adventure as you do! No need to recruit such teammates yourself─the **Duty Finder's matching system will automatically group players according to chosen challenge and other criteria, guaranteeing a balanced and invigorating cooperative experience for all.",86808
12,"**Into the Depths: Duty Finder, Continued**

Once you have been matched with a party, you will be notified by a **bracing sound that the time for battle is at hand! Simply select **Commence, and you and your comrades will be delivered unto the fray.

Remember─the adventurers with whom you are cooperating are fellow **players. Take advantage of the full and varied strengths your group possesses by communicating respectfully and often. ",86809
13,"**Dungeons Abound**

As your journey progresses, more and more **dungeons will become available, until you find yourself master of a sea of tribulations overcome. But don't let completion deter you from **challenging your favorite duties again─simply open **Duty Support to play through **dungeons you've cleared, or use the **Duty Finder to do the same with **dungeons not yet supported by the NPC party system. No matter your craving, you're guaranteed to find an adventure to satisfy.",86810
14,"**Need a Refresher?**

While this introduction of **dungeons has no doubt been immortalized within the hallowed halls of your mind, if you find yourself in need of a refresher, you may **access tutorial information again by selecting the **? icon in the **Duty Support or **Duty Finder windows.

A true adventurer knows the meaning of duty─secure your legacy by fulfilling yours!",86810
15,"**Variant Dungeons─A Matter of Choice**

**Variant dungeons are a unique type of duty featuring **branching paths. By exploring these choices alongside the quest character, you will gradually reveal new elements of the overarching story.

Unlocking certain branches may require some detective work! Whenever you complete a path, a new story entry will be added to the journal associated with the dungeon, so keep at it until you discover all the forks in the road.",86812
16,"**Make It a Party or Go It Alone**

The difficulty of a variant dungeon is **automatically adjusted to provide a challenge for parties of between one to four players. 

You can group up with friends, make use of the party matching option, or put your solo player skills to the test. Victory will require effort and attention, but it is entirely possible to complete these dungeons alone. ",86812
17,"**Variant Actions**

To allow for greater freedom in role choices, variant dungeons grant players the use of special **variant actions.

These actions mimic existing abilities such as **Cure or **Rampart, alleviating the need for dedicated tanks, DPS, or healers. Each player has two actions available for use during the dungeon, and these can be changed at any time in the Dungeon Finder window.",86813
18,"**Enter the Dungeon**

You can enter a variant dungeon via the **V&C Dungeon Finder window, which is accessed by speaking with the **NPC at the dungeon entrance, or by selecting the option from **Duty in the main menu.

This standalone window serves all your variant dungeon needs, whether you wish to read story discoveries, set your variant actions, or make changes to the dungeon settings.",86813
19,"**Welcome to your new home in the southern seas─your own personal island sanctuary!**

Explore the wilds, build landmarks, grow crops, tend to animals, and enjoy everything this slice of paradise has to offer.",86811
20,"**■No Class/Job Restrictions**

Adventurers of all inclinations can enjoy island sanctuary life, regardless of crafting or gathering experience. Come as you are!",86811
21,"**■Island EXP and Sanctuary Rank**

Accumulate island experience by engaging in activities on your island to increase your sanctuary rank. As your sanctuary rank increases, so too will the facets of island life available to you!",86811
22,"**■Visions**

Realize visions for your newfound sanctuary by following a series of simple steps, and life on your island will be nothing short of perfect before you know it!",86811
