key,0,1,2,3,4,5,6,7,8
#,Action,,,,,GrandCompany[0],GrandCompany[1],GrandCompany[2],
int32,Action,byte,uint16,uint16,uint16,bool,bool,bool,byte
0,0,0,0,0,0,False,False,False,0
1,1558,0,0,0,0,True,True,True,0
2,1559,0,0,0,0,True,True,True,0
3,1560,0,0,0,0,True,True,True,0
4,1561,0,0,0,0,True,True,True,0
5,1562,0,0,0,0,True,True,True,0
6,1563,0,0,0,0,True,True,True,0
7,1564,0,0,0,0,True,True,True,0
8,1565,0,0,0,0,True,True,True,0
9,1566,0,0,0,0,True,True,True,0
10,1567,0,0,0,0,True,True,True,0
11,1568,0,0,0,0,True,True,True,0
12,1569,0,0,0,0,True,True,True,0
13,1570,0,0,0,0,True,True,True,0
14,1571,0,0,0,0,True,True,True,0
15,1572,0,0,0,0,True,True,True,0
16,1573,0,0,0,0,True,True,True,0
17,1574,0,0,0,0,True,True,True,0
18,1575,0,0,0,0,True,True,True,0
19,1576,0,0,0,0,True,True,True,0
20,1577,0,0,0,0,True,True,True,0
21,1578,0,0,0,0,True,True,True,0
22,1579,0,0,0,0,True,True,True,0
23,1580,0,0,0,0,True,True,True,0
24,1581,0,0,0,0,True,True,True,0
25,1582,0,0,0,0,True,True,True,0
26,1583,0,0,0,0,True,True,True,0
27,0,0,0,0,0,True,True,True,0
28,1585,0,0,0,0,True,True,True,0
29,1588,0,0,0,0,True,True,True,0
30,1589,0,0,0,0,True,True,True,0
31,1587,0,0,0,0,True,True,True,0
32,1586,0,0,0,0,True,True,True,0
33,1590,0,0,0,0,True,True,True,0
34,1591,0,0,0,0,True,True,True,0
35,1592,0,0,0,0,True,True,True,0
36,1593,0,0,0,0,True,True,True,0
37,1594,0,0,0,0,True,True,True,0
38,1595,0,0,0,0,True,True,True,0
39,1596,0,0,0,0,True,True,True,0
40,1597,0,0,0,0,True,True,True,0
41,0,0,0,0,0,False,False,False,0
42,0,0,0,0,0,False,False,False,0
43,0,0,0,0,0,False,False,False,0
44,0,0,0,0,0,False,False,False,0
45,0,0,0,0,0,False,False,False,0
46,0,0,0,0,0,False,False,False,0
47,0,0,0,0,0,False,False,False,0
48,0,0,0,0,0,False,False,False,0
49,0,0,0,0,0,False,False,False,0
50,0,0,0,0,0,False,False,False,0
