key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,IsRandom,ClassJobCategory,RetainerLevel,,RetainerTaskParameter,VentureCost,MaxTime{min},Experience,RequiredItemLevel,ConditionParam[0],ConditionParam[1],RequiredGathering,,Task
int32,bit&01,ClassJobCategory,byte,uint16,RetainerTaskParameter,uint16,uint16,int32,uint16,byte,byte,uint16,uint16,Row
0,False,0,1,0,1,1,0,0,0,0,0,0,0,0
1,False,34,1,0,1,1,60,500,0,0,0,0,0,1
2,False,34,2,0,2,1,60,800,0,0,0,0,0,2
3,False,34,3,0,3,1,60,800,0,0,0,0,0,3
4,False,34,4,0,4,1,60,1400,0,0,0,0,0,4
5,False,34,5,0,5,1,60,1400,0,0,0,0,0,5
6,False,34,6,0,6,1,60,3000,0,0,0,0,0,6
7,False,34,7,0,7,1,60,3000,0,0,0,0,0,7
8,False,34,8,0,8,1,60,5000,0,0,0,0,0,8
9,False,34,9,0,9,1,60,5000,0,0,0,0,0,9
10,False,34,10,0,10,1,60,7400,0,0,0,0,0,10
11,False,34,10,0,10,1,60,7400,0,0,0,0,0,11
12,False,34,10,0,10,1,60,7400,0,0,0,0,0,12
13,False,34,11,0,11,1,60,7400,0,0,0,0,0,13
14,False,34,11,0,11,1,60,7400,0,0,0,0,0,14
15,False,34,12,0,12,1,60,10200,0,0,0,0,0,15
16,False,34,12,0,12,1,60,10200,0,0,0,0,0,16
17,False,34,13,0,13,1,60,10200,0,0,0,0,0,17
18,False,34,14,0,14,1,60,13100,0,0,0,0,0,18
19,False,34,14,0,14,1,60,13100,0,0,0,0,0,19
20,False,34,15,0,15,1,60,13100,0,0,0,0,0,20
21,False,34,15,0,15,1,60,13100,0,0,0,0,0,21
22,False,34,15,0,15,1,60,13100,0,0,0,0,0,22
23,False,34,16,0,16,1,60,17400,0,0,0,0,0,23
24,False,34,17,0,17,1,60,17400,0,0,0,0,0,24
25,False,34,18,0,18,1,60,21900,0,0,0,0,0,25
26,False,34,19,0,19,1,60,21900,0,0,0,0,0,26
27,False,34,20,0,20,1,60,24900,0,0,0,0,0,27
28,False,34,21,0,21,1,60,24900,1,0,0,0,0,28
29,False,34,22,0,22,1,60,26100,2,0,0,0,0,29
30,False,34,23,0,23,1,60,26100,3,0,0,0,0,30
31,False,34,24,0,24,1,60,27200,4,0,0,0,0,31
32,False,34,25,0,25,1,60,27200,5,0,0,0,0,32
33,False,34,25,0,25,1,60,27200,5,0,0,0,0,33
34,False,34,25,0,25,1,60,27200,5,0,0,0,0,34
35,False,34,25,0,25,1,60,27200,5,0,0,0,0,35
36,False,34,25,0,25,1,60,27200,5,0,0,0,0,36
37,False,34,25,0,25,1,60,27200,5,0,0,0,0,37
38,False,34,26,0,26,1,60,32100,6,0,0,0,0,38
39,False,34,26,0,26,1,60,32100,6,0,0,0,0,39
40,False,34,27,0,27,1,60,32100,7,0,0,0,0,40
41,False,34,28,0,28,1,60,34500,8,0,0,0,0,41
42,False,34,28,0,28,1,60,34500,8,0,0,0,0,42
43,False,34,29,0,29,1,60,34500,9,0,0,0,0,43
44,False,34,29,0,29,1,60,34500,9,0,0,0,0,44
45,False,34,30,0,30,1,60,35200,10,0,0,0,0,45
46,False,34,30,0,30,1,60,35200,10,0,0,0,0,46
47,False,34,30,0,30,1,60,35200,10,0,0,0,0,47
48,False,34,31,0,31,1,60,35200,11,0,0,0,0,48
49,False,34,32,0,32,1,60,38600,12,0,0,0,0,49
50,False,34,32,0,32,1,60,38600,12,0,0,0,0,50
51,False,34,33,0,33,1,60,38600,13,0,0,0,0,51
52,False,34,34,0,34,1,60,40800,14,0,0,0,0,52
53,False,34,35,0,35,1,60,40800,15,0,0,0,0,53
54,False,34,36,0,36,1,60,44800,16,0,0,0,0,54
55,False,34,37,0,37,1,60,44800,17,0,0,0,0,55
56,False,34,38,0,38,1,60,49000,18,0,0,0,0,56
57,False,34,39,0,39,1,60,49000,19,0,0,0,0,57
58,False,34,40,0,40,1,60,52600,20,0,0,0,0,58
59,False,34,41,0,41,1,60,52600,21,0,0,0,0,59
60,False,34,42,0,42,1,60,54200,22,0,0,0,0,60
61,False,34,43,0,43,1,60,54200,23,0,0,0,0,61
62,False,34,44,0,44,1,60,55700,24,0,0,0,0,62
63,False,34,45,0,45,1,60,55700,25,0,0,0,0,63
64,False,34,46,0,46,1,60,61900,26,0,0,0,0,64
65,False,34,47,0,47,1,60,61900,27,0,0,0,0,65
66,False,34,48,0,48,1,60,66400,28,0,0,0,0,66
67,False,34,49,0,49,1,60,66400,29,0,0,0,0,67
68,False,34,49,0,49,1,60,66400,29,0,0,0,0,68
69,False,17,2,1,2,1,60,800,0,0,0,0,0,69
70,False,17,1,1,0,1,60,500,0,0,0,0,0,70
71,False,17,1,1,0,1,60,500,0,0,0,0,0,71
72,False,17,1,1,0,1,60,500,0,0,0,0,0,72
73,False,17,1,1,0,1,60,500,0,0,0,0,0,73
74,False,17,1,1,0,1,60,500,0,0,0,0,0,74
75,False,17,1,1,0,1,60,500,0,0,0,0,0,75
76,False,17,3,3,3,1,60,800,0,0,0,0,0,76
77,False,17,5,5,5,1,60,1400,0,0,0,0,0,77
78,False,17,6,6,6,1,60,3000,0,0,0,0,0,78
79,False,17,7,7,7,1,60,3000,0,0,0,0,0,79
80,False,17,7,7,7,1,60,3000,0,0,0,0,0,80
81,False,17,8,8,8,1,60,5000,0,0,0,0,0,81
82,False,17,9,9,9,1,60,5000,0,0,0,0,0,82
83,False,17,10,10,10,1,60,7400,0,72,0,30,0,83
84,False,17,10,10,10,1,60,7400,0,72,0,30,0,84
85,False,17,11,11,11,1,60,7400,0,72,0,40,0,85
86,False,17,11,11,11,1,60,7400,0,72,0,40,0,86
87,False,17,12,12,12,1,60,10200,0,72,0,41,0,87
88,False,17,13,13,13,1,60,10200,0,72,0,43,0,88
89,False,17,14,14,14,1,60,13100,0,72,0,44,0,89
90,False,17,14,14,14,1,60,13100,0,72,0,44,0,90
91,False,17,15,15,15,1,60,13100,0,72,0,45,0,91
92,False,17,16,16,16,1,60,17400,0,72,0,58,0,92
93,False,17,17,17,17,1,60,17400,0,72,0,60,0,93
94,False,17,17,17,17,1,60,17400,0,72,0,60,0,94
95,False,17,17,17,17,1,60,17400,0,72,0,60,0,95
96,False,17,18,18,18,1,60,21900,0,72,0,62,0,96
97,False,17,19,19,19,1,60,21900,0,72,0,63,0,97
98,False,17,19,19,19,1,60,21900,0,72,0,63,0,98
99,False,17,20,20,20,1,60,24900,0,72,0,65,0,0
100,False,17,20,20,20,1,60,24900,0,72,0,65,0,100
101,False,17,21,21,21,1,60,24900,0,72,0,75,0,101
102,False,17,22,22,22,1,60,26100,0,72,0,78,0,102
103,False,17,23,23,23,1,60,26100,0,72,0,81,0,103
104,False,17,23,23,23,1,60,26100,0,72,0,81,0,104
105,False,17,24,24,24,1,60,27200,0,72,0,84,0,105
106,False,17,24,24,24,1,60,27200,0,72,0,84,0,106
107,False,17,24,24,24,1,60,27200,0,72,0,84,0,107
108,False,17,25,25,25,1,60,27200,0,72,0,87,0,108
109,False,17,25,25,25,1,60,27200,0,72,0,87,0,109
110,False,17,26,26,26,1,60,32100,0,72,0,90,0,110
111,False,17,26,26,0,1,60,32100,0,72,0,90,0,111
112,False,17,26,26,0,1,60,32100,0,72,0,90,0,112
113,False,17,26,26,0,1,60,32100,0,72,0,90,0,113
114,False,17,26,26,0,1,60,32100,0,72,0,90,0,114
115,False,17,26,26,0,1,60,32100,0,72,0,90,0,115
116,False,17,26,26,0,1,60,32100,0,72,0,90,0,116
117,False,17,27,27,27,1,60,32100,0,72,0,92,0,117
118,False,17,28,28,28,1,60,34500,0,72,0,95,0,118
119,False,17,28,28,28,1,60,34500,0,72,0,95,0,119
120,False,17,28,28,28,1,60,34500,0,72,0,95,0,120
121,False,17,28,28,28,1,60,34500,0,72,0,95,0,121
122,False,17,28,28,28,1,60,34500,0,72,0,95,0,122
123,False,17,28,28,28,1,60,34500,0,72,0,95,0,123
124,False,17,28,28,28,1,60,34500,0,72,0,95,0,124
125,False,17,28,28,28,1,60,34500,0,72,0,95,0,125
126,False,17,29,29,29,1,60,34500,0,72,0,96,0,126
127,False,17,30,30,30,1,60,35200,0,72,0,99,0,0
128,False,17,30,30,30,1,60,35200,0,72,0,99,0,128
129,False,17,30,30,30,1,60,35200,0,72,0,99,0,129
