key,0,1,2,3,4,5
#,,,Member,BigImage{Old},BigImage{New},Class
int32,uint16,byte,ENpcResident,Image,Image,DawnMemberUIParam
0,0,0,0,0,0,0
1,0,0,1030660,72621,72681,1
2,1,0,1030661,72622,72682,2
3,2,0,1030662,72623,72683,3
4,3,0,1030663,72624,72684,4
5,4,0,1030664,72625,72685,5
6,5,0,1030665,72626,72686,6
7,6,0,1030666,72627,72687,7
8,7,0,1030667,72628,72688,8
9,8,1,1030668,72629,72689,9
10,9,1,1030669,72629,72689,9
11,10,1,1030670,72629,72689,9
12,8,1,1031986,72636,72696,9
13,9,1,1031987,72636,72696,9
14,10,1,1031988,72636,72696,9
15,11,1,1033916,72637,72697,10
16,12,1,1033918,72637,72697,10
17,13,1,1033917,72637,72697,10
18,0,0,1030671,72630,72690,1
19,1,0,1030672,72631,72691,2
20,14,20,1040726,72638,72698,11
21,1,21,1040730,72639,72699,2
22,2,0,1030662,72623,72683,3
23,15,2,1040732,72625,72685,13
24,4,2,1030664,72625,72685,5
25,5,10,1030665,72626,72686,6
26,11,1,1033916,72637,72697,10
27,12,1,1033918,72637,72697,10
28,13,1,1033917,72637,72697,10
29,16,0,1036930,72644,72704,12
30,17,3,1036935,72647,72707,14
31,18,3,1036936,72647,72707,14
32,19,3,1036937,72647,72707,14
33,20,4,1036932,72648,72708,15
34,21,4,1036933,72648,72708,15
35,22,0,1036934,72649,72709,16
36,10000,0,1042776,0,72753,17
37,10001,0,1042777,0,72754,18
38,10002,0,1042778,0,72755,19
39,10003,0,1042779,0,72756,20
40,10004,0,1042780,0,72745,21
41,10005,0,1042781,0,72746,22
42,10006,0,1042782,0,72747,23
43,10007,0,1042783,0,72748,24
44,10008,0,1042784,0,72749,21
45,10009,0,1042785,0,72750,22
46,10010,0,1042786,0,72751,23
47,10011,0,1042787,0,72752,24
48,10012,0,1042788,0,72741,25
49,10013,0,1042789,0,72742,26
50,10014,0,1042790,0,72743,27
51,10015,0,1042791,0,72744,28
52,10016,0,1043427,0,72757,21
53,10017,0,1043428,0,72758,22
54,10018,0,1043429,0,72759,23
55,10019,0,1043430,0,72760,24
56,10020,5,1043431,0,72761,30
57,10021,5,1043432,0,72761,30
58,10022,0,1040739,0,72705,12
59,10023,6,1030671,0,72690,1
60,10024,6,1030671,0,72690,1
61,10025,0,1043434,0,72762,31
62,10026,0,1043435,0,72763,32
63,10027,0,1043436,0,72764,33
64,10028,7,1043433,0,72765,34
65,10029,7,1043433,0,72765,34
66,10030,8,1030671,0,72690,1
67,10031,8,1030671,0,72690,1
68,23,9,1043956,72650,72710,29
69,24,9,1043957,72650,72710,29
70,25,10,1043958,72626,72686,6
71,10032,11,1044511,0,72766,35
72,10033,11,1044511,0,72766,35
73,10034,10,1044512,0,72767,42
74,10035,12,1030671,0,72690,1
75,10036,12,1030671,0,72690,1
76,10037,0,1044515,0,72768,21
77,10038,0,1044516,0,72769,22
78,10039,0,1044517,0,72770,23
79,10040,0,1044518,0,72771,24
80,10041,13,1044513,0,72772,40
81,10042,13,1044514,0,72773,40
82,10043,14,1044519,0,72774,36
83,10044,14,1044519,0,72774,36
84,10045,0,1044520,0,72775,37
85,10046,0,1044521,0,72776,38
86,10047,0,1044551,0,72777,39
87,26,0,1044601,72651,72711,41
88,10048,0,1045265,0,72778,43
89,10049,0,1045266,0,72779,44
90,10050,0,1045267,0,72780,45
91,10051,17,1045268,0,72781,46
92,10052,0,1045269,0,72782,47
93,10053,0,1045270,0,72783,48
94,10054,0,1045271,0,72784,49
95,10055,0,1045272,0,72785,50
96,10056,0,1045273,0,72786,51
97,10057,0,1045324,0,72787,52
98,10058,16,1045274,0,72788,53
99,10049,0,1045275,0,72789,54
100,10059,0,1045276,0,72790,55
101,10060,15,1030671,0,72690,1
102,10061,15,1030671,0,72690,1
103,10062,18,1030671,0,72690,1
104,10063,0,1030672,0,72691,2
105,10064,0,1045954,0,72791,56
106,10065,16,1045274,0,72788,53
107,10066,17,1045268,0,72781,46
108,10067,0,1044512,0,72767,42
109,10068,18,1030671,0,72690,1
110,27,19,1050472,72661,72792,57
111,28,19,1050472,72661,72792,57
112,29,0,1050473,72662,72793,58
113,30,0,1050474,72663,72794,59
114,31,0,1050475,72659,72719,60
115,32,20,1040726,72638,72698,11
116,33,21,1040730,72639,72699,2
117,34,22,1054995,72664,72795,61
118,35,22,1054995,72664,72795,61
