key,0
#,Param
int32,str
0,"on"
1,"on"
2,"off"
3,"off"
4,"add"
5,"add"
6,"leave"
7,"leave"
8,"kick"
9,"oust"
10,"leader"
11,"leader"
12,"breakup"
13,"disband"
14,"remove"
15,"delete"
16,"accept"
17,"join"
18,"deny"
19,"decline"
20,"text"
21,"text"
22,"motion"
23,"motion"
24,"both"
25,"both"
26,"mh"
27,"Main Hand"
28,"oh"
29,"Off Hand"
30,"throwing"
31,"Throwing Weapon"
32,"pack"
33,"Pack"
34,"pouch"
35,"Pouch"
36,"head"
37,"Head"
38,"undershirt"
39,"Undershirt"
40,"body"
41,"Body"
42,"undergarment"
43,"Undergarment"
44,"legs"
45,"Legs"
46,"hands"
47,"Hands"
48,"feet"
49,"Feet"
50,"waist"
51,"Waist"
52,"neck"
53,"Neck"
54,"R.ear"
55,"Right Ear"
56,"L.ear"
57,"Left Ear"
58,"R.wrist"
59,"Right Wrist"
60,"L.wrist"
61,"Left Wrist"
62,"R.index"
63,"Right Index Finger"
64,"L.index"
65,"Left Index Finger"
66,"R.ring"
67,"Right Ring Finger"
68,"L.ring"
69,"Left Ring Finger"
70,"all"
71,"all"
72,"reset"
73,"reset"
74,"a"
75,"a"
76,"b"
77,"b"
78,"c"
79,"c"
80,"attack"
81,"Target to Attack"
82,"attack1"
83,"Target to Attack 1"
84,"attack2"
85,"Target to Attack 2"
86,"attack3"
87,"Target to Attack 3"
88,"attack4"
89,"Target to Attack 4"
90,"attack5"
91,"Target to Attack 5"
92,"bind"
93,"Target to Bind"
94,"bind1"
95,"Target to Bind 1"
96,"bind2"
97,"Target to Bind 2"
98,"bind3"
99,"Target to Bind 3"
100,"ignore"
101,"Target to Ignore"
102,"ignore1"
103,"Target to Ignore 1"
104,"ignore2"
105,"Target to Ignore 2"
106,"square"
107,"Square"
108,"circle"
109,"Circle"
110,"plus"
111,"Plus"
112,"triangle"
113,"Triangle"
114,"save"
115,"Save"
116,"load"
117,"Load"
118,"copy"
119,"Copy"
120,"paste"
121,"Paste"
122,"equip"
123,"eq"
124,"change"
125,"chg"
126,"status"
127,"stat"
128,"create"
129,"make"
130,"set"
131,"set"
132,"view"
133,"view"
134,"LDL"
135,"LD1"
136,"LDU"
137,"LD2"
138,"LDR"
139,"LD3"
140,"LDD"
141,"LD4"
142,"LAL"
143,"LA1"
144,"LAU"
145,"LA2"
146,"LAR"
147,"LA3"
148,"LAD"
149,"LA4"
150,"RDL"
151,"RD1"
152,"RDU"
153,"RD2"
154,"RDR"
155,"RD3"
156,"RDD"
157,"RD4"
158,"RAL"
159,"RA1"
160,"RAU"
161,"RA2"
162,"RAR"
163,"RA3"
164,"RAD"
165,"RA4"
166,"share"
167,"share"
168,"display"
169,"show"
170,"ex"
171,"ex"
172,"time"
173,"time"
174,"call"
175,"ring"
176,"name"
177,"names"
178,"fontsize"
179,"font"
180,"local"
181,"l"
182,"server"
183,"s"
184,"self"
185,"me"
186,"party"
187,"pt"
188,"other"
189,"oth"
190,"full"
191,"high"
192,"simple"
193,"middle"
194,"forename"
195,"first"
196,"surname"
197,"last"
198,"lookingforparty"
199,"inv"
200,"leader"
201,"ld"
202,"lookingtomeld"
203,"ltm"
204,"away"
205,"afk"
206,"duty"
207,"duty"
208,"event"
209,"ev"
210,"busy"
211,"busy"
212,"d"
213,"d"
214,"pvpteam"
215,"pvpteam"
216,"cross"
217,"Cross"
218,"LimitGauge"
219,"LimitGauge"
220,"cwlinkshell"
221,"cwl"
222,"et"
223,"et"
224,"lt"
225,"lt"
226,"st"
227,"st"
228,"repeat"
229,"rp"
230,"ja"
231,"jp"
232,"en"
233,"english"
234,"de"
235,"german"
236,"fr"
237,"french"
238,"Maelstrom"
239,"maelstrom"
240,"Order of the Twin Adder"
241,"adder"
242,"Immortal Flames"
243,"flames"
244,"feast"
245,"feast"
246,"friend"
247,"friend"
248,"item"
249,"item"
250,"execute"
251,"execute"
252,"condition"
253,"condition"
254,"clear"
255,"reset"
256,"Inventory"
257,"bag"
258,"ArmouryChest"
259,"armoury"
260,"Retainer"
261,"retainer"
262,"category"
263,"category"
264,"level"
265,"lv"
266,"itemlevel"
267,"ilv"
268,"stack"
269,"stack"
270,"id"
271,"id"
272,"tab"
273,"tab"
274,"spiritbond"
275,"spiritbond"
276,"hq"
277,"hq"
278,"materia"
279,"materia"
280,"asc"
281,"asc"
282,"des"
283,"dis"
284,"ears"
285,"ears"
286,"wrists"
287,"wrists"
288,"rings"
289,"rings"
290,"soul"
291,"soul"
292,"physicaldamage"
293,"pdamage"
294,"magicdamage"
295,"mdamage"
296,"delay"
297,"delay"
298,"physicalautoattack"
299,"autoattack"
300,"blockrate"
301,"blockrate"
302,"blockstrength"
303,"blockstrength"
304,"defense"
305,"defense"
306,"magicdefense"
307,"mdefense"
308,"str"
309,"str"
310,"dex"
311,"dex"
312,"vit"
313,"vit"
314,"int"
315,"int"
316,"mnd"
317,"mnd"
318,"pie"
319,"pie"
320,"craftsmanship"
321,"craftsmanship"
322,"control"
323,"control"
324,"gathering"
325,"gathering"
326,"perception"
327,"perception"
328,"recruit"
329,"rec"
330,"newadventurer"
331,"new"
332,"hold"
333,"hold"
334,"toggle"
335,"toggle"
336,"mix"
337,"mix"
338,"trait"
339,"trait"
340,"pet"
341,"pet"
342,"buddy"
343,"companion"
344,"minion"
345,"minion"
346,"mount"
347,"mount"
348,"general"
349,"general"
350,"action"
351,"action"
352,"gearset"
353,"gearset"
354,"emote"
355,"emote"
356,"enemysign"
357,"marking"
358,"waymark"
359,"waymark"
360,"<wait>"
361,"<wait>"
362,"classjob"
363,"classjob"
364,"current"
365,"current"
366,"next"
367,"next"
368,"prev"
369,"prev"
370,"tell"
371,"t"
372,"alliance"
373,"al"
374,"freecompany"
375,"fc"
376,"linkshell1"
377,"l1"
378,"linkshell2"
379,"l2"
380,"linkshell3"
381,"l3"
382,"linkshell4"
383,"l4"
384,"linkshell5"
385,"l5"
386,"linkshell6"
387,"l6"
388,"linkshell7"
389,"l7"
390,"linkshell8"
391,"l8"
392,"party"
393,"party"
394,"alliance"
395,"alliance"
396,"freecompany"
397,"freecompany"
398,"linkshell1"
399,"ls1"
400,"linkshell2"
401,"ls2"
402,"linkshell3"
403,"ls3"
404,"linkshell4"
405,"ls4"
406,"linkshell5"
407,"ls5"
408,"linkshell6"
409,"ls6"
410,"linkshell7"
411,"ls7"
412,"linkshell8"
413,"ls8"
414,"mentor"
415,"mentor"
416,"pvementor"
417,"battlementor"
418,"pvpmentor"
419,"pvpmentor"
420,"tradementor"
421,"tradementor"
422,"roleplay"
423,"roleplay"
424,"returner"
425,"returner"
426,"pvpaction"
427,"pvpaction"
428,"small"
429,"small"
430,"medium"
431,"medium"
432,"large"
433,"large"
434,"perform"
435,"perform"
436,"Duty Action"
437,"Duty Action"
438,"quickchat"
439,"qchat"
440,"blueaction"
441,"blueaction"
442,"preset"
443,"preset"
444,"attack"
445,"atk"
446,"defense"
447,"def"
448,"cwlinkshell1"
449,"cwl1"
450,"cwlinkshell2"
451,"cwl2"
452,"cwlinkshell3"
453,"cwl3"
454,"cwlinkshell4"
455,"cwl4"
456,"cwlinkshell5"
457,"cwl5"
458,"cwlinkshell6"
459,"cwl6"
460,"cwlinkshell7"
461,"cwl7"
462,"cwlinkshell8"
463,"cwl8"
464,"block"
465,"block"
466,"saddlebag"
467,"saddlebag"
468,"rightsaddlebag"
469,"rightsaddlebag"
470,"gton"
471,"gton"
472,"gtoff"
473,"gtoff"
474,"enemypc"
475,"enemypc"
476,"attack6"
477,"Target to Attack 6"
478,"attack7"
479,"Target to Attack 7"
480,"attack8"
481,"Target to Attack 8"
482,"se"
483,"SE"
484,"mute"
485,"mute"
486,"JobHUD1"
487,"jobhud1"
488,"JobHUD2"
489,"jobhud2"
490,"JobGauge1"
491,"JobGauge1"
492,"JobGauge2"
493,"JobGauge2"
494,"PvP Role Action"
495,"PvP Role Action"
1000,"<t>"
1001,"<target>"
1002,"<tt>"
1003,"<t2t>"
1004,"<f>"
1005,"<focus>"
1006,"<lt>"
1007,"<lasttarget>"
1008,"<la>"
1009,"<lastattacker>"
1010,"<a>"
1011,"<anchor>"
1012,"<mo>"
1013,"<mouse>"
1014,"<me>"
1015,"<0>"
1016,"<c>"
1017,"<b>"
1018,"<p>"
1019,"<pet>"
1020,"<r>"
1021,"<reply>"
1022,"<lastst>"
1023,"<lst>"
1024,"<hp>"
1025,"<hp>"
1026,"<hpp>"
1027,"<hpp>"
1028,"<mp>"
1029,"<mp>"
1030,"<mpp>"
1031,"<mpp>"
1032,""
1033,""
1034,""
1035,""
1036,""
1037,""
1038,""
1039,""
1040,""
1041,""
1042,"<quest>"
1043,"<quest>"
1044,"<job>"
1045,"<class>"
1046,"<pos>"
1047,"<where>"
1048,"<flag>"
1049,"<mappos>"
1050,"<attack1>"
1051,"<attack1>"
1052,"<attack2>"
1053,"<attack2>"
1054,"<attack3>"
1055,"<attack3>"
1056,"<attack4>"
1057,"<attack4>"
1058,"<attack5>"
1059,"<attack5>"
1060,"<bind1>"
1061,"<bind1>"
1062,"<bind2>"
1063,"<bind2>"
1064,"<bind3>"
1065,"<bind3>"
1066,"<stop1>"
1067,"<stop1>"
1068,"<stop2>"
1069,"<stop2>"
1070,"<square>"
1071,"<square>"
1072,"<circle>"
1073,"<circle>"
1074,"<cross>"
1075,"<cross>"
1076,"<triangle>"
1077,"<triangle>"
1078,"<attack>"
1079,"<attack>"
1080,"<bind>"
1081,"<bind>"
1082,"<stop>"
1083,"<stop>"
1084,"<le>"
1085,"<lastenemy>"
1086,"<comphp>"
1087,"<chp>"
1088,"<comphpp>"
1089,"<chpp>"
1090,""
1091,""
1092,""
1093,""
1094,""
1095,""
1096,"<item>"
1097,"<item>"
1098,"<myitem>"
1099,"<myitem>"
1100,"<recast>"
1101,"<recast>"
1102,"<targethpp>"
1103,"<thpp>"
1104,"<focushpp>"
1105,"<fhpp>"
1106,"<targetclass>"
1107,"<tclass>"
1108,"<targetjob>"
1109,"<tjob>"
1110,"<focusclass>"
1111,"<fclass>"
1112,"<focusjob>"
1113,"<fjob>"
1114,"<status>"
1115,"<status>"
1116,"<plus>"
1117,"<plus>"
1118,"<e>"
1119,"<e>"
1120,"<pfinder>"
1121,"<pfinder>"
1122,"<attack6>"
1123,"<attack6>"
1124,"<attack7>"
1125,"<attack7>"
1126,"<attack8>"
1127,"<attack8>"
