0,,0,0,0,0,-1
1,"\xe3\x83\x95\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x91\xe3\x83\x8b\xe3\x83\xbc\xe3\x82\x92\xe7\xb5\x90\xe6\x88\x90\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",0,0,0,1,0
2,"\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x91\xe3\x83\x8b\xe3\x83\xbc\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xaf\xe3\x81\x8c\x02 \x03\xe8\x02\x03\xe3\x81\xab\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",0,0,1,1,0
3,"\xe3\x80\x8c\x02(\x12\xff\rGrandCompany\xe8\x02\x01\x03\xe3\x80\x8d\xe3\x81\xa8\xe3\x81\xae\xe5\x8f\x8b\xe5\xa5\xbd\xe9\x96\xa2\xe4\xbf\x82\xe3\x81\x8c\xe3\x80\x8c\x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\xe3\x80\x8d\xe3\x81\xab\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",1,0,1,1,5
4,"\xe3\x80\x8c\x02(\x12\xff\rGrandCompany\xe8\x02\x01\x03\xe3\x80\x8d\xe3\x81\xa8\xe3\x81\xae\xe5\x8f\x8b\xe5\xa5\xbd\xe9\x96\xa2\xe4\xbf\x82\xe3\x81\x8c\xe3\x80\x8c\x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\xe3\x80\x8d\xe3\x81\xab\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",1,0,1,1,6
5,"\xe3\x80\x8c\x02(\x12\xff\rGrandCompany\xe8\x02\x01\x03\xe3\x80\x8d\xe3\x81\xa8\xe3\x81\xae\xe5\x8f\x8b\xe5\xa5\xbd\xe9\x96\xa2\xe4\xbf\x82\xe3\x81\x8c\xe3\x80\x8c\x02(\x12\xff\rFCReputation\xe8\x03\x05\x03\xe3\x80\x8d\xe3\x81\xab\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",1,0,1,1,7
6,"\xe6\xa8\xa9\xe5\x88\xa9\xe3\x80\x8c\x02(\x0e\xff\tFCRights\xe8\x02\x01\x03\xe3\x80\x8d\xe3\x82\x92\xe7\x8d\xb2\xe5\xbe\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",0,0,1,1,0
7,"\x02\x08\x16\xe9\x08\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\x08\x01\x03\xeb\x03\x03\xe3\x81\x8c\xe5\x8a\xa0\xe5\x85\xa5\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",4,0,0,2,1
8,"\x02\x08\x16\xe9\x08\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\x08\x01\x03\xeb\x03\x03\xe3\x81\x8c\xe5\x8a\xa0\xe5\x85\xa5\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",4,0,0,2,1
9,"\x02\x08\x16\xe9\x08\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\x08\x01\x03\xeb\x03\x03\xe3\x81\x8c\xe8\x84\xb1\xe9\x80\x80\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",4,0,0,2,2
10,"\x02\x08\x16\xe9\x08\xff\x10\x02(\x0c\xff\x07ObjStr\xe9\x08\x01\x03\xeb\x03\x03\xe3\x81\x8c\xe8\x84\xb1\xe9\x80\x80\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82",4,0,0,2,2
