0,
11008,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11010,"Die f\xc3\xbcr das Versions-Update von FINAL FANTASY XIV n\xc3\xb6tigen Daten konnten nicht gefunden werden."
11011,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11012,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11013,"Das Laufwerk mit dem Ordner \xe2\x80\x9eMeine Dokumente\xe2\x80\x9c ist in FAT32 formatiert. W\xc3\xa4hle bitte ein Laufwerk aus, welches das NTFS-Format benutzt."
11014,"Die Versions\xc3\xbcberpr\xc3\xbcfung ist fehlgeschlagen."
11009,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11016,"Der ausgew\xc3\xa4hlte UPnP-Port konnte nicht freigeschaltet werden."
11017,"Der Zielordner f\xc3\xbcr die Update-Datei konnte nicht angelegt werden."
11018,"Bei der Versions\xc3\xbcberpr\xc3\xbcfung war kein Datenzugriff m\xc3\xb6glich."
11019,"Beim Herunterladen war kein Datenzugriff m\xc3\xb6glich."
11020,"W\xc3\xa4hrend des Updates war kein Datenzugriff m\xc3\xb6glich."
11021,"Keine Verbindung zum Server f\xc3\xbcr die Versions\xc3\xbcberpr\xc3\xbcfung. Bitte \xc3\xbcberpr\xc3\xbcfe die Einstellungen f\xc3\xbcr den DNS-Server."
11022,"Einige Dateien konnten nicht aktualisiert werden, da der Installationsordner fehlerhafte Dateien enth\xc3\xa4lt."
11023,"Es konnte keine Verbindung zum Server f\xc3\xbcr die Versions\xc3\xbcberpr\xc3\xbcfung hergestellt werden."
10000,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10001,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10002,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10003,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10004,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10005,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
10006,"\xe7\xbf\xbb\xe8\xa8\xb3\xe4\xb8\x8d\xe8\xa6\x81"
11031,"Es ist nicht gen\xc3\xbcgend Speicherplatz vorhanden. Das Update ben\xc3\xb6tigt mind. \x02 \x03\xe8\x02\x03 \x02\t\x15\xe8\x03\xff\x05Byte\xff\x03KB\xff\x03MB\xff\x03GB\x03 freien Speicherplatz im Laufwerk \x02)\x03\xea\x04\x03."
11032,"Es ist nicht gen\xc3\xbcgend Speicherplatz vorhanden. Das Update ben\xc3\xb6tigt auf der Festplatte mind. \x02 \x03\xe8\x02\x03 \x02\t\x15\xe8\x03\xff\x05Byte\xff\x03KB\xff\x03MB\xff\x03GB\x03 freien Speicherplatz."
11033,"Es ist nicht gen\xc3\xbcgend Speicherplatz vorhanden. Das Update ben\xc3\xb6tigt f\xc3\xbcr die Installation auf der Festplatte mind. \x02 \x03\xe8\x02\x03 \x02\t\x15\xe8\x03\xff\x05Byte\xff\x03KB\xff\x03MB\xff\x03GB\x03 freien Speicherplatz."
11034,"Der Updater von FINAL FANTASY XIV konnte nicht gestartet werden. Wenn die Benutzerkontensteuerung (UAC) aktiviert ist, kann es sein, dass nicht die richtigen Administratorenrechte genutzt wurden oder der Updater automatisch durch einen Timeout-Fehler abgebrochen wurde. M\xc3\xb6chtest du erneut versuchen, den Updater zu starten?"
11035,"Der Updater von FINAL FANTASY XIV konnte nicht gestartet werden."
11036,"Es ist nicht gen\xc3\xbcgend Speicherplatz vorhanden."
11037,"Das Versions-Update wurde nicht vollst\xc3\xa4ndig abgeschlossen. Um das Versions-Update zu vervollst\xc3\xa4ndigen muss das Betriebssystem neu gestartet werden."
11038,"Ein Versions-Update ist verf\xc3\xbcgbar.Dr\xc3\xbcck OK, um FINAL FANTASY XIV erneut zu starten."
11039,"Die Versions\xc3\xbcberpr\xc3\xbcfung ist fehlgeschlagen."
11015,"Das Update konnte nicht heruntergeladen werden."
13100,"Beim Verifizieren des Square Enix-Accounts ist ein Fehler aufgetreten. FINAL FANTASY XIV wird beendet."
13101,"Ein Versions-Update ist erforderlich. Dr\xc3\xbccke OK, um FINAL FANTASY XIV erneut zu starten."
13102,"Dieser Dienst-Account kann nur in einem Internet-Caf\xc3\xa9 genutzt werden. Um auch an anderen Orten spielen zu k\xc3\xb6nnen, ist ein weiterer Dienst-Account n\xc3\xb6tig. Besuche dazu bitte die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp)."
13103,"Dieser Dienst-Account kann auf dieser Plattform nicht benutzt werden. Um auf verschiedenen Plattformen spielen zu k\xc3\xb6nnen, muss ein Dienst-Account f\xc3\xbcr jede Plattform erstellt werden. Besuche dazu bitte die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp)."
13104,"\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe5\x8f\xaf\xe8\x83\xbd\xe3\x81\xaa\xe6\xae\x8b\xe3\x82\x8a\xe6\x99\x82\xe9\x96\x93\xe3\x81\x8c\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x9f\xe3\x82\x81\xe3\x80\x81\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe3\x82\x92\xe9\x96\x8b\xe5\xa7\x8b\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x80\x82"
11024,"Bei der Versions\xc3\xbcberpr\xc3\xbcfung konnte keine Verbindung hergestellt werden. Bitte versuche es zu einem sp\xc3\xa4teren Zeitpunkt noch einmal."
11025,"Der Server f\xc3\xbcr die Versions\xc3\xbcberpr\xc3\xbcfung ist ausgelastet. Bitte versuche es zu einem sp\xc3\xa4teren Zeitpunkt noch einmal."
11026,"Der Service f\xc3\xbcr die FINAL FANTASY XIV: Beta-Version ist beendet."
11027,"Der Service f\xc3\xbcr FINAL FANTASY XIV ist beendet."
11028,"Kein Update m\xc3\xb6glich. Installiere bitte FINAL FANTASY XIV erneut mit dem aktuellen Installer."
11029,"Es konnte kein Verbindung zum Download-Server hergestellt werden. Starte FINAL FANTASY XIV bitte neu."
16000,"Die Verbindung zum Server wurde unterbrochen."
16001,"Die Systemdaten wurden nicht gefunden. Du wirst zum Launcher  zur\xc3\xbcckgesetzt. Dr\xc3\xbcck die PS-Taste, um das Spiel zu beenden."
16002,
11030,"Beim Herunterladen des Updates ist die Verbindung unterbrochen worden. Starte FINAL FANTASY XIV bitte neu."
13200,"Alle Welten werden gerade gewartet. Versuche bitte, dich sp\xc3\xa4ter wieder einzuloggen."
13201,"Die Serverdaten konnten nicht ermittelt werden. Versuche bitte, dich sp\xc3\xa4ter wieder einzuloggen."
13202,"Auf dieser Welt k\xc3\xb6nnen momentan keine neuen Charaktere erschaffen werden."
13203,"Mit deinem momentanen Dienst-Account kannst du keine weiteren Charaktere erschaffen."
13204,"Mit deinem momentanen Dienst-Account kannst du auf dieser Welt keine weiteren Charaktere erschaffen."
13205,"Der Zugang zu dieser Welt ist momentan beschr\xc3\xa4nkt. Warte bitte etwas und versuch es dann wieder. "
13206,"Diese Welt ist momentan voll. Spieler auf der Warteliste: \x02x06\xe8\x02\xff\x02.\x03"
13207,"Du bist noch im Spiel eingeloggt. Hab noch einen Augenblick Geduld, bis der Logout-Prozess abgeschlossen ist. Bei wiederkehrenden Problemen wende dich bitte an den Kundendienst."
13208,"Der Name deines Charakters wurde nicht rechtzeitig registriert. Bitte versuch es erneut."
13209,"F\xc3\xbcr diesen Dienst-Account ist noch kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu k\xc3\xb6nnen, muss erst die Registrierung mit Hilfe des Codes in der Spielpackung abgeschlossen sein. Auch Spieler mit Fr\xc3\xbchzugriff m\xc3\xbcssen sich nach dem 30. August registrieren. Besuche dazu bitte die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp)."
13210,"F\xc3\xbcr diesen Dienst-Account ist kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu k\xc3\xb6nnen, musst du erst im PlayStation\xc2\xaeStore die Download-Version des Spiels erwerben oder den Promotion-Code aus der Packung von FINAL FANTASY XIV eingeben. Um die Registrierung vorzunehmen, beende bitte das Spiel und benutze den XMB\xe2\x84\xa2-Browser, um die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp) zu besuchen."
13211,"Deine Charakterdaten werden gerade auf eine andere Welt transferiert. Das kann einige Minuten dauern. Bitte versuch dich sp\xc3\xa4ter noch einmal einzuloggen."
13212,"Du hast die Obergrenze an Charakteren erreicht, die du an einem Tag erschaffen kannst."
13213,"F\xc3\xbcr diesen Dienst-Account ist kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu k\xc3\xb6nnen, musst du erst im PlayStation\xc2\xaeStore die Download-Version des Spiels erwerben oder den Promotion-Code aus der Packung von FINAL FANTASY XIV eingeben. Um die Registrierung vorzunehmen, schlie\xc3\x9fe bitte die Anwendung und benutze den Browser, um die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp) zu besuchen."
15000,"Ein Systemfehler ist aufgetreten."
14000,"Ein Systemfehler ist aufgetreten."
14001,"Ein Systemfehler ist aufgetreten."
13000,"Beim Verbinden zum Lobby-Server ist ein Fehler aufgetreten."
13001,"Beim Verbinden zum Lobby-Server ist ein Fehler aufgetreten."
13002,"Der Welten-Server ist momentan ausgelastet. Versuche es bitte sp\xc3\xa4ter noch einmal."
13003,"Der Charakter wird gerade ausgeloggt. Warte kurz und versuche es dann noch einmal."
13004,"Der gew\xc3\xbcnschte Charaktername kann nicht benutzt werden. W\xc3\xa4hle bitte einen anderen Namen."
13005,"Der gew\xc3\xbcnschte Charaktername kann nicht benutzt werden. W\xc3\xa4hle bitte einen anderen Namen.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03 \x02\x10\x01\x03status \x02 \x03\xe8\x03\x03 "
13006,"Auf dem Lobby-Server ist ein Fehler aufgetreten."
13007,"Auf dem Lobby-Server ist ein Fehler aufgetreten.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03\x02\x10\x01\x03Status: \x02 \x03\xe8\x03\x03"
13008,"Beim Verbinden zum Lobby-Server ist ein Fehler aufgetreten.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03\x02\x10\x01\x03Status: \x02 \x03\xe8\x03\x03\x02\x10\x01\x03\x02)\x03\xea\x04\x03"
13009,"Beim Verbinden zum Lobby-Server ist ein Fehler aufgetreten.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03\x02\x10\x01\x03Status: \x02 \x03\xe8\x03\x03\x02\x10\x01\x03\x02)\x03\xea\x04\x03"
13010,"Beim Verbinden zum Lobby-Server ist ein Fehler aufgetreten.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03\x02\x10\x01\x03Status: \x02 \x03\xe8\x03\x03\x02\x10\x01\x03\x02)\x03\xea\x04\x03"
13011,"Momentan werden Wartungsarbeiten am Lobby-Server durchgef\xc3\xbchrt.\x02\x10\x01\x03Versuche es bitte zu einem sp\xc3\xa4teren Zeitpunkt erneut.\x02\x10\x01\x03Fehler-Code: \x02 \x03\xe8\x02\x03\x02\x10\x01\x03Status: \x02 \x03\xe8\x03\x03\x02\x10\x01\x03\x02)\x03\xea\x04\x03"
12000,"Beim Best\xc3\xa4tigen deines Square Enix-Accounts ist ein Fehler aufgetreten."
12001,"Die zum Best\xc3\xa4tigen deines Square Enix-Accounts n\xc3\xb6tigen Daten konnten nicht gefunden werden.\x02)\x03\xea\x02\x03"
12002,"****"
15002,"Ein Systemfehler ist aufgetreten."
15001,"Ein Systemfehler ist aufgetreten."
11000,"Das Versions-Update von FINAL FANTASY XIV konnte nicht durchgef\xc3\xbchrt werden."
11001,"Die aktuelle Version von FINAL FANTASY XIV konnte nicht \xc3\xbcberpr\xc3\xbcft werden."
11002,"Die f\xc3\xbcr das Versions-Update von FINAL FANTASY XIV n\xc3\xb6tigen Daten konnten nicht gelesen werden."
11003,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11004,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11005,"Die f\xc3\xbcr das Versions-Update von FINAL FANTASY XIV n\xc3\xb6tigen Daten konnten nicht gefunden werden."
11006,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
11007,"Beim \xc3\x9cberpr\xc3\xbcfen der aktuellen Version von FINAL FANTASY XIV ist ein Problem aufgetreten."
