0,,,,0,0,0,1,0,0,0
1,,,,0,0,0,0,0,0,0
2,,,,0,0,0,0,0,0,0
3,,,,0,0,0,0,0,0,0
4,,,,0,0,0,0,0,0,0
5,,,,0,0,0,0,0,0,0
6,,,,0,0,0,0,0,0,0
7,,,,0,0,0,0,0,0,0
8,,,,0,0,0,0,0,0,0
9,,,,0,0,0,0,0,0,0
10,,,,0,0,0,0,0,0,0
11,,,,0,0,0,0,0,0,0
12,,,,0,0,0,0,0,0,0
13,,,,0,0,0,0,0,0,0
14,,,,0,0,0,0,0,0,0
15,,,,0,0,0,0,0,0,0
16,,,,0,0,0,0,0,0,0
17,,,,0,0,0,0,0,0,0
18,"Freibrief",,,0,0,0,1,0,0,0
19,,,,0,0,0,1,0,0,0
20,"Hydaelyn",,,0,0,0,1,0,0,0
21,"Eorzea",,"\x02\t\x1b\xe8\x02\xff\x0cnach Eorzea\xff\nin Eorzea\x03",0,0,0,1,0,0,0
22,"La Noscea",,"\x02\t!\xe8\x02\xff\x0fnach La Noscea\xff\rin La Noscea\x03",0,0,0,1,0,0,0
23,"Finsterwald",,"\x02\t$\xe8\x02\xff\x10zum Finsterwald\xff\x0fim Finsterwald\x03",0,0,0,1,0,0,0
24,"Thanalan",,"\x02\t\x1f\xe8\x02\xff\x0enach Thanalan\xff\x0cin Thanalan\x03",0,0,0,1,0,0,0
25,"Coerthas",,"\x02\t\x1f\xe8\x02\xff\x0enach Coerthas\xff\x0cin Coerthas\x03",0,0,0,1,0,0,0
26,"Mor Dhona",,"\x02\t!\xe8\x02\xff\x0fnach Mor Dhona\xff\rin Mor Dhona\x03",0,0,0,1,0,0,0
27,"Limsa Lominsa",,"\x02\t)\xe8\x02\xff\x13nach Limsa Lominsa\xff\x11in Limsa Lominsa\x03",0,0,0,1,0,0,0
28,"Obere Decks",,"\x02\t-\xe8\x02\xff\x14zu den Oberen Decks\xff\x14in den Oberen Decks\x03",0,0,0,1,0,0,0
29,"Untere Decks",,"\x02\t/\xe8\x02\xff\x15zu den Unteren Decks\xff\x15in den Unteren Decks\x03",0,0,0,1,0,0,0
30,"Zentrales La Noscea",,"\x02\t/\xe8\x02\xff\x15ins untere La Noscea\xff\x15im unteren La Noscea\x03",0,0,0,1,0,0,0
31,"Unteres La Noscea",,"\x02\t/\xe8\x02\xff\x15ins untere La Noscea\xff\x15im unteren La Noscea\x03",0,0,0,1,0,0,0
32,"\xc3\x96stliches La Noscea",,"\x02\t5\xe8\x02\xff\x18ins \xc3\xb6stliche La Noscea\xff\x18im \xc3\xb6stlichen La Noscea\x03",0,0,0,1,0,0,0
33,"Westliches La Noscea",,"\x02\t5\xe8\x02\xff\x18ins westliche La Noscea\xff\x18im westlichen La Noscea\x03",0,0,0,1,0,0,0
34,"Oberes La Noscea",,"\x02\t-\xe8\x02\xff\x14ins obere La Noscea\xff\x14im oberen La Noscea\x03",0,0,0,1,0,0,0
35,"Sastasha-H\xc3\xb6hle",,"\x02\tE\xe8\x02\xff\x14zur Sastasha-H\xc3\xb6hle\xff\x17in der Sastasha-H\xc3\xb6hle\xff\x14die Sastasha-H\xc3\xb6hle\x03",0,0,0,1,0,0,0
36,"Br\xc3\xbcllvolx' Langrast",,bx02\tK\xe8\x02\xff\x18zu Br\xc3\xbcllvolx' Langrast\xff\x18an Br\xc3\xbcllvolx' Langrast\xff\x15Br\xc3\xbcllvolx' Langrast\x03",0,0,0,1,0,0,0
37,"Palast des Wanderers",,"\x02\tP\xe8\x02\xff\x19zum Palast des Wanderers\xff\x18im Palast des Wanderers\xff\x19der Palast des Wanderers\x03",0,0,0,1,0,0,0
38,,,,0,0,0,0,0,0,0
39,"Ul'dah",,bx02\t\x1b\xe8\x02\xff\x0cnach Ul'dah\xff\nin Ul'dah\x03",0,0,0,1,0,0,0
40,"Nald-Kreuzgang",,"\x02\t`\xe8\x02\xff.zum Nald-Kreuzganz auf der Ebene der H\xc3\xa4ndler\xff-im Nald-Kreuzgang auf der Ebene der H\xc3\xa4ndler\x03",0,0,0,1,0,0,0
41,"Thal-Kreuzgang",,"\x02\t`\xe8\x02\xff.zum Thal-Kreuzgang auf der Ebene der H\xc3\xa4ndler\xff-im Thal-Kreuzgang auf der Ebene der H\xc3\xa4ndler\x03",0,0,0,1,0,0,0
42,"Westliches Thanalan",,"\x02\t3\xe8\x02\xff\x17ins westliche Thanalan\xff\x17im westlichen Thanalan\x03",0,0,0,1,0,0,0
