0,,22,0,1,254
1,"bg/ffxiv/sea_s1/hou/dyna/s_rof/0001/asset/s1h0_s_rof0001.sg",22,1,1,0
2,"bg/ffxiv/sea_s1/hou/dyna/s_rof/0002/asset/s1h0_s_rof0002.sg",22,2,1,0
3,"bg/ffxiv/sea_s1/hou/dyna/s_rof/0003/asset/s1h0_s_rof0003.sg",22,3,1,0
4,"bg/ffxiv/sea_s1/hou/dyna/m_rof/0001/asset/s1h0_m_rof0001.sg",22,1,1,1
5,"bg/ffxiv/sea_s1/hou/dyna/m_rof/0002/asset/s1h0_m_rof0002.sg",22,2,1,1
6,"bg/ffxiv/sea_s1/hou/dyna/m_rof/0003/asset/s1h0_m_rof0003.sg",22,3,1,1
7,"bg/ffxiv/sea_s1/hou/dyna/l_rof/0001/asset/s1h0_l_rof0001.sg",22,1,1,2
8,"bg/ffxiv/sea_s1/hou/dyna/l_rof/0002/asset/s1h0_l_rof0002.sg",22,2,1,2
9,"bg/ffxiv/sea_s1/hou/dyna/l_rof/0003/asset/s1h0_l_rof0003.sg",22,3,1,2
6154,"bgcommon/hou/dyna/com/s_rof/0004/asset/com_s_rof0004.sg",0,4,1,0
6155,"bgcommon/hou/dyna/com/m_rof/0004/asset/com_m_rof0004.sg",0,4,1,1
6156,"bgcommon/hou/dyna/com/l_rof/0004/asset/com_l_rof0004.sg",0,4,1,2
6658,"bgcommon/hou/dyna/com/wid/0002/asset/com_co_wid0002.sg",0,2,3,254
256,,22,0,2,254
5635,"bgcommon/hou/dyna/opt/sg/0009/asset/opt_sg_m0009.sg",0,9,7,254
512,,22,0,3,254
7940,"bgcommon/hou/dyna/com/c_fnc/0004/asset/com_f_fnc0004a.sg",0,4,8,254
3844,"bg/ffxiv/fst_f1/hou/dyna/c_fnc/0004/asset/f1h0_f_fnc0004a.sg",23,4,8,254
2053,"bg/ffxiv/fst_f1/hou/dyna/m_rof/0002/asset/f1h0_m_rof0002.sg",23,2,1,1
2054,"bg/ffxiv/fst_f1/hou/dyna/m_rof/0003/asset/f1h0_m_rof0003.sg",23,3,1,1
1024,,0,0,5,254
2055,"bg/ffxiv/fst_f1/hou/dyna/l_rof/0001/asset/f1h0_l_rof0001.sg",23,1,1,2
1280,,0,0,6,254
2056,"bg/ffxiv/fst_f1/hou/dyna/l_rof/0002/asset/f1h0_l_rof0002.sg",23,2,1,2
513,"bgcommon/hou/dyna/s1h0/wid/0001/asset/s1h0_co_wid0001.sg",22,1,3,254
1536,,0,0,7,254
4361,"bg/ffxiv/wil_w1/hou/dyna/l_wal/0003/asset/w1h0_l_wal0003.sg",24,3,2,2
769,"bgcommon/hou/dyna/s1h0/dor/0001/asset/s1h0_co_dor0001.sg",22,1,4,254
6148,"bgcommon/hou/dyna/com/s_rof/0002/asset/com_s_rof0002.sg",0,2,1,0
1792,,22,0,8,254
1025,"bgcommon/hou/dyna/opt/rf/0001/asset/opt_rf_m0001.sg",0,1,5,254
2048,,23,0,1,254
258,"bg/ffxiv/sea_s1/hou/dyna/s_wal/0002/asset/s1h0_s_wal0002.sg",22,2,2,0
1281,"bgcommon/hou/dyna/opt/wl/0001/asset/opt_wl_m0001.sg",0,1,6,254
2304,,23,0,2,254
514,"bgcommon/hou/dyna/s1h0/wid/0002/asset/s1h0_co_wid0002.sg",22,2,3,254
1537,"bgcommon/hou/dyna/opt/sg/0001/asset/opt_sg_m0001.sg",0,1,7,254
2560,,23,0,3,254
770,"bgcommon/hou/dyna/s1h0/dor/0002/asset/s1h0_co_dor0002.sg",22,2,4,254
1793,"bg/ffxiv/sea_s1/hou/dyna/c_fnc/0001/asset/s1h0_f_fnc0001a.sg",22,1,8,254
2816,,23,0,4,254
1026,"bgcommon/hou/dyna/opt/rf/0002/asset/opt_rf_m0002.sg",0,2,5,254
2049,"bg/ffxiv/fst_f1/hou/dyna/s_rof/0001/asset/f1h0_s_rof0001.sg",23,1,1,0
3072,,0,0,5,254
1282,"bgcommon/hou/dyna/opt/wl/0002/asset/opt_wl_m0002.sg",0,2,6,254
2305,"bg/ffxiv/fst_f1/hou/dyna/s_wal/0001/asset/f1h0_s_wal0001.sg",23,1,2,0
3328,,0,0,6,254
515,"bgcommon/hou/dyna/s1h0/wid/0003/asset/s1h0_co_wid0003.sg",22,3,3,254
1538,"bgcommon/hou/dyna/opt/sg/0002/asset/opt_sg_m0002.sg",0,2,7,254
2561,"bgcommon/hou/dyna/f1h0/wid/0001/asset/f1h0_co_wid0001.sg",23,1,3,254
3584,,0,0,7,254
771,"bgcommon/hou/dyna/s1h0/dor/0003/asset/s1h0_co_dor0003.sg",22,3,4,254
1794,"bg/ffxiv/sea_s1/hou/dyna/c_fnc/0002/asset/s1h0_f_fnc0002a.sg",22,2,8,254
6145,"bgcommon/hou/dyna/com/s_rof/0001/asset/com_s_rof0001.sg",0,1,1,0
2817,"bgcommon/hou/dyna/f1h0/dor/0001/asset/f1h0_co_dor0001.sg",23,1,4,254
3840,,23,0,8,254
1027,"bgcommon/hou/dyna/opt/rf/0003/asset/opt_rf_m0003.sg",0,3,5,254
2050,"bg/ffxiv/fst_f1/hou/dyna/s_rof/0002/asset/f1h0_s_rof0002.sg",23,2,1,0
3073,"bgcommon/hou/dyna/opt/rf/0004/asset/opt_rf_m0004.sg",0,4,5,254
4096,,24,0,1,254
1283,"bgcommon/hou/dyna/opt/wl/0003/asset/opt_wl_m0003.sg",0,3,6,254
2306,"bg/ffxiv/fst_f1/hou/dyna/s_wal/0002/asset/f1h0_s_wal0002.sg",23,2,2,0
3329,"bgcommon/hou/dyna/opt/wl/0004/asset/opt_wl_m0004.sg",0,4,6,254
4352,,24,0,2,254
1539,"bgcommon/hou/dyna/opt/sg/0003/asset/opt_sg_m0003.sg",0,3,7,254
2562,"bgcommon/hou/dyna/f1h0/wid/0002/asset/f1h0_co_wid0002.sg",23,2,3,254
3585,"bgcommon/hou/dyna/opt/sg/0004/asset/opt_sg_m0004.sg",0,4,7,254
4608,,24,0,3,254
1795,"bg/ffxiv/sea_s1/hou/dyna/c_fnc/0003/asset/s1h0_f_fnc0003a.sg",22,3,8,254
