70001,"Occultiste 01",75,1,0,0,0,3,0,0,0
70002,"Occultiste 02",180,207,0,0,0,3,0,0,0
70003,"Occultiste 03",360,208,0,0,0,3,0,0,0
70004,"Occultiste 04",410,209,0,0,0,3,0,0,0
70005,"Occultiste 05",530,215,0,0,0,3,0,0,0
70006,"Occultiste 06",980,212,0,0,0,3,0,0,0
70007,"Occultiste 07",1100,216,0,0,0,3,0,0,0
70008,"Occultiste 08",1300,217,0,0,0,3,0,0,0
70009,"Occultiste 09",1600,220,0,0,0,3,0,0,0
70010,"Occultiste 10",1700,221,0,0,0,3,0,0,0
70011,"Occultiste 11",2300,228,229,0,0,3,2,0,0
70012,"Occultiste 12",3200,227,231,0,0,3,2,0,0
70013,"Occultiste 13",4000,233,232,0,0,3,2,0,0
70014,"Occultiste 14",4500,234,0,0,0,3,0,0,0
70015,"Occultiste 15",5000,236,0,0,0,3,0,0,0
70016,"Occultiste 16",5300,237,0,0,0,3,0,0,0
70017,"Occultiste 17",5500,241,0,0,0,3,0,0,0
70018,"Occultiste 18",5700,239,0,0,0,3,0,0,0
70019,"Occultiste 19",5900,243,0,0,0,3,0,0,0
70020,"Occultiste 20",6100,244,0,0,0,3,0,0,0
70021,"Occultiste 21",6300,134,137,0,0,4,2,0,0
70022,"Occultiste 22",6500,33,246,0,0,4,2,0,0
70023,"Occultiste 23",6700,247,139,0,0,4,2,0,0
70024,"Occultiste 24",6900,144,143,0,0,4,2,0,0
70025,"Occultiste 25",7100,148,0,0,0,4,0,0,0
70026,"Occultiste 26",7600,254,0,0,0,4,0,0,0
70027,"Occultiste 27",8600,251,0,0,0,4,0,0,0
70028,"Occultiste 28",9400,260,0,0,0,4,0,0,0
70029,"Occultiste 29",9700,263,0,0,0,4,0,0,0
70030,"Occultiste 30",10000,168,0,0,0,4,0,0,0
70031,"Occultiste 31",11000,44,166,0,0,5,2,0,0
70032,"Occultiste 32",12000,264,170,0,0,5,2,0,0
70033,"Occultiste 33",12500,269,49,0,0,5,2,0,0
70034,"Occultiste 34",13000,50,172,0,0,5,2,0,0
70035,"Occultiste 35",13500,62,0,0,0,5,0,0,0
70036,"Occultiste 36",14000,54,0,0,0,5,0,0,0
70037,"Occultiste 37",14500,295,0,0,0,5,0,0,0
70038,"Occultiste 38",15000,298,0,0,0,5,0,0,0
70039,"Occultiste 39",16000,299,0,0,0,5,0,0,0
70040,"Occultiste 40",16500,273,0,0,0,5,0,0,0
70041,"Occultiste 41",17000,308,179,0,0,6,2,0,0
70042,"Occultiste 42",17500,73,186,0,0,6,1,0,0
70043,"Occultiste 43",18000,187,188,0,0,6,2,0,0
70044,"Occultiste 44",18500,310,191,0,0,6,2,0,0
70045,"Occultiste 45",19000,315,316,0,0,3,2,0,0
70046,"Occultiste 46",19500,278,0,0,0,6,0,0,0
70047,"Occultiste 47",20000,78,0,0,0,6,0,0,0
70048,"Occultiste 48",20500,201,0,0,0,6,0,0,0
70049,"Occultiste 49",21000,284,0,0,0,6,0,0,0
70050,"Occultiste 50",21500,91,0,0,0,6,0,0,0
1000001,"Maelstrom 01",240,124,0,0,0,3,0,0,0
1000002,"Maelstrom 02",266,335,0,0,0,5,0,0,0
1000003,"Maelstrom 03",287,336,0,0,0,3,0,0,0
1000004,"Maelstrom 04",311,337,0,0,0,1,0,0,0
1000005,"Maelstrom 05",345,142,0,0,0,3,0,0,0
1000006,"Maelstrom 06",357,141,0,0,0,3,0,0,0
1000007,"Maelstrom 07",388,36,0,0,0,3,0,0,0
1000008,"Maelstrom 08",431,249,0,0,0,3,0,0,0
1000009,"Maelstrom 09",441,154,0,0,0,3,0,0,0
1000010,"Maelstrom 10",478,291,0,0,0,1,0,0,0
1000011,"Maelstrom 11",531,267,0,0,0,3,0,0,0
1000012,"Maelstrom 12",590,61,0,0,0,3,0,0,0
1000013,"Maelstrom 13",609,350,0,0,0,5,0,0,0
1000014,"Maelstrom 14",629,352,0,0,0,6,0,0,0
1000015,"Maelstrom 15",655,353,0,0,0,1,0,0,0
1000016,"Maelstrom 16",632,69,0,0,0,3,0,0,0
1000017,"Maelstrom 17",653,70,0,0,0,1,0,0,0
1000018,"Maelstrom 18",674,181,0,0,0,3,0,0,0
1000019,"Maelstrom 19",702,75,0,0,0,3,0,0,0
1000020,"Maelstrom 20",749,276,0,0,0,3,0,0,0
1000021,"Maelstrom 21",774,196,0,0,0,3,0,0,0
1000022,"Maelstrom 22",799,197,0,0,0,3,0,0,0
1000023,"Maelstrom 23",832,80,0,0,0,3,0,0,0
1000024,"Maelstrom 24",884,83,0,0,0,3,0,0,0
1000025,"Maelstrom 25",913,85,0,0,0,3,0,0,0
1000026,"Maelstrom 26",943,287,0,0,0,3,0,0,0
1000027,"Maelstrom 27",982,329,0,0,0,4,0,0,0
1000028,"Maelstrom 28",1506,331,0,0,0,5,0,0,0
1000029,"Maelstrom 29",1555,341,0,0,0,5,0,0,0
1000030,"Maelstrom 30",1619,344,0,0,0,1,0,0,0
1000031,"Maelstrom 31",0,0,0,0,0,0,0,0,0
1000032,"Maelstrom 32",0,0,0,0,0,0,0,0,0
60001,"\xc3\x89l\xc3\xa9mentaliste 01",75,1,0,0,0,3,0,0,0
60002,"\xc3\x89l\xc3\xa9mentaliste 02",180,95,0,0,0,3,0,0,0
1000035,"Maelstrom 35",0,0,0,0,0,0,0,0,0
1000036,"Maelstrom 36",0,0,0,0,0,0,0,0,0
1000037,"Maelstrom 37",0,0,0,0,0,0,0,0,0
1000038,"Maelstrom 38",0,0,0,0,0,0,0,0,0
60007,"\xc3\x89l\xc3\xa9mentaliste 07",1100,101,0,0,0,3,0,0,0
1000040,"Maelstrom 40",0,0,0,0,0,0,0,0,0
60009,"\xc3\x89l\xc3\xa9mentaliste 09",1600,106,0,0,0,3,0,0,0
60010,"\xc3\x89l\xc3\xa9mentaliste 10",1700,114,0,0,0,3,0,0,0
60011,"\xc3\x89l\xc3\xa9mentaliste 11",2300,109,0,0,0,3,0,0,0
1000044,"Maelstrom 44",0,0,0,0,0,0,0,0,0
