0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,0,False
1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"\xe3\x81\xaf\xe3\x81\x84","\xe3\x81\x84\xe3\x81\x84\xe3\x81\x88",,0,False
2,"HOWTO_ABOUT_RENTAL_CHOCOBO",81,"LOGMSG_CHOCOBO_SUMMON_FAIL_FOR_BUDDY",1337,,0,,0,,0,,0,,0,,0,,0,,0,"\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xab\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\x9c",,,"WarpRentalChocobo",0,True
3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnLimsaLominsa",0,True
4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnGridania",0,True
5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnUldah",0,True
6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"\xe3\x81\xaf\xe3\x81\x84","\xe3\x81\x84\xe3\x81\x84\xe3\x81\x88","WarpHousingEnterHouse",0,True
7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"\xe3\x81\xaf\xe3\x81\x84","\xe3\x81\x84\xe3\x81\x84\xe3\x81\x88","WarpHousingExitHouse",0,True
8,"QUEST_WEDDING",67114,"ITEM_CHILD_TICKET",8699,,0,,0,,0,,0,,0,,0,,0,,0,,"\xe3\x81\xaf\xe3\x81\x84","\xe3\x81\x84\xe3\x81\x84\xe3\x81\x88","WarpWeddingPlaceDesk",0,False
9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,"WarpInnIshgard",0,True
