0,,,0,0,0,0,0,0,0,0,0,0,False,False
1,"\xe7\x9f\xb3\xe5\x8c\x96","\xe6\x89\x8b\xe8\xb6\xb3\xe3\x81\x8c\xe7\x9f\xb3\xe5\x8c\x96\xe3\x81\x97\xe3\x80\x81\xe8\xa1\x8c\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15001,0,0,2,6,122,100,0,0,0,True,False
2,"\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xb3","\xe8\xa1\x8c\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15004,0,0,2,3,125,100,0,0,0,True,False
3,"\xe7\x9d\xa1\xe7\x9c\xa0","\xe7\x9c\xa0\xe3\x82\x8a\xe3\x81\xab\xe8\x90\xbd\xe3\x81\xa1\xe3\x80\x81\xe8\xa1\x8c\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15013,0,0,2,2,123,100,0,0,3,True,False
4,"\xe6\xb0\x97\xe7\xb5\xb6","\xe6\xb0\x97\xe3\x82\x92\xe5\xa4\xb1\xe3\x81\x84\xe3\x80\x81\xe8\xa1\x8c\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15003,0,0,2,8,0,100,0,0,0,True,False
5,"\xe3\x82\xa2\xe3\x83\x93\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe4\xb8\x8d\xe5\x8f\xaf","\xe3\x82\xa2\xe3\x83\x93\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\x92\xe4\xbd\xbf\xe7\x94\xa8\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15015,0,0,2,15,0,100,0,0,0,False,False
6,"\xef\xbc\xb7\xef\xbc\xb3\xe4\xb8\x8d\xe5\x8f\xaf","\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\x9d\xe3\x83\xb3\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x82\x92\xe4\xbd\xbf\xe7\x94\xa8\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15017,0,0,2,14,0,100,0,0,0,False,False
7,"\xe6\xb2\x88\xe9\xbb\x99","\xe9\xad\x94\xe6\xb3\x95\xe3\x82\x92\xe8\xa9\xa0\xe5\x94\xb1\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15005,0,0,2,7,0,100,0,0,0,False,False
8,"\xe3\x83\x98\xe3\x82\xa4\xe3\x82\xb9\xe3\x83\x88","\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xbf\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xae\xe6\x94\xbb\xe6\x92\x83\xe9\x96\x93\xe9\x9a\x94\xe3\x81\xa8\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\x9d\xe3\x83\xb3\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x81\x8a\xe3\x82\x88\xe3\x81\xb3\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xae\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x81\x8c\xe7\x9f\xad\xe7\xb8\xae\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15008,0,0,1,16,0,1,0,0,0,False,False
9,"\xe3\x82\xb9\xe3\x83\xad\xe3\x82\xa6","\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xbf\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xae\xe6\x94\xbb\xe6\x92\x83\xe9\x96\x93\xe9\x9a\x94\xe3\x81\xa8\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa7\xe3\x83\x9d\xe3\x83\xb3\xe3\x82\xb9\xe3\x82\xad\xe3\x83\xab\xe3\x81\x8a\xe3\x82\x88\xe3\x81\xb3\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xae\xe3\x83\xaa\xe3\x82\xad\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xa0\xe3\x81\x8c\xe5\xbb\xb6\xe9\x95\xb7\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15009,0,0,2,13,0,50,0,0,0,False,False
10,"\xe6\x8b\x98\xe6\x9d\x9f\xe8\xa3\x85\xe7\xbd\xae\xef\xbc\x9a\xe3\x82\xb9\xe3\x83\xad\xe3\x82\xa6","\xe6\x8b\x98\xe6\x9d\x9f\xe8\xa3\x85\xe7\xbd\xae\xe3\x81\xae\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x81\xa7\xe5\x8b\x95\xe3\x81\x8d\xe3\x81\x8c\xe9\x88\x8d\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15545,0,0,2,13,0,50,0,0,0,True,False
11,"\xe6\xb7\xb7\xe4\xb9\xb1","\xe6\xb7\xb7\xe4\xb9\xb1\xe3\x81\x97\xe3\x81\x8d\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82\xe4\xbb\xb2\xe9\x96\x93\xe3\x82\x92\xe6\x94\xbb\xe6\x92\x83\xe3\x81\x97\xe7\xb6\x9a\xe3\x81\x91\xe3\x82\x8b\xe3\x80\x82",15603,0,0,2,17,0,100,0,0,0,True,False
12,"\xe3\x83\xac\xe3\x83\x93\xe3\x83\x86\xe3\x83\x88","\xe9\x87\x8d\xe5\x8a\x9b\xe3\x81\xab\xe5\x8f\x8d\xe7\x99\xba\xe3\x81\x97\xe3\x80\x81\xe5\xae\x99\xe3\x81\xab\xe6\xb5\xae\xe3\x81\x84\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15037,0,0,1,16,128,1,0,0,0,True,False
13,"\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89","\xe7\xa7\xbb\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15003,0,0,2,12,124,100,0,0,0,True,False
14,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3","\xe7\xa7\xbb\xe5\x8b\x95\xe9\x80\x9f\xe5\xba\xa6\xe3\x81\x8c\xe4\xbd\x8e\xe4\xb8\x8b\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15002,0,0,2,4,126,100,1,0,0,False,False
15,"\xe6\x9a\x97\xe9\x97\x87","\xe9\x97\x87\xe3\x81\xab\xe5\x9b\x9a\xe3\x82\x8f\xe3\x82\x8c\xe3\x80\x81\xe5\x91\xbd\xe4\xb8\xad\xe7\x8e\x87\xe3\x81\x8c\xe4\xbd\x8e\xe4\xb8\x8b\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15012,0,0,2,10,0,50,0,0,0,False,False
16,,,0,0,0,0,0,0,0,0,0,0,False,False
17,"\xe9\xba\xbb\xe7\x97\xba","\xe8\xba\xab\xe4\xbd\x93\xe3\x81\x8c\xe7\x97\xba\xe3\x82\x8c\xe3\x80\x81\xe6\x99\x82\xe3\x80\x85\xe8\xa1\x8c\xe5\x8b\x95\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8b\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15006,0,0,2,5,0,100,0,0,0,False,False
18,"\xe6\xaf\x92","\xe6\xaf\x92\xe3\x81\xab\xe5\x86\x92\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82\xef\xbc\xa8\xef\xbc\xb0\xe3\x81\x8c\xe5\xbe\x90\xe3\x80\x85\xe3\x81\xab\xe5\xa4\xb1\xe3\x82\x8f\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82",15007,0,0,2,1,0,10,0,0,0,False,False
19,"\xe7\x8c\x9b\xe6\xaf\x92","\xe6\xaf\x92\xe3\x81\xab\xe5\x86\x92\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82\xef\xbc\xa8\xef\xbc\xb0\xe3\x81\x8c\xe5\xbe\x90\xe3\x80\x85\xe3\x81\xab\xe5\xa4\xb1\xe3\x82\x8f\xe3\x82\x8c\xe3\x82\x8b\xe3\x80\x82",15517,0,0,2,1,0,10,0,0,0,True,False
20,"\xef\xbc\xb4\xef\xbc\xb0\xe7\xb6\x99\xe7\xb6\x9a\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8","\xe9\x80\xa3\xe7\xb6\x9a\xe3\x81\x97\xe3\x81\xa6\xef\xbc\xb4\xef\xbc\xb0\xe3\x81\x8c\xe6\xb8\x9b\xe5\xb0\x91\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15025,0,0,2,17,0,10,0,0,0,False,False
21,"\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xa8\xef\xbc\xb0\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xa8\xef\xbc\xb0\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15075,0,0,1,16,0,1,0,0,0,False,False
22,"\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xa8\xef\xbc\xb0\xe3\x83\x80\xe3\x82\xa6\xe3\x83\xb3","\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xa8\xef\xbc\xb0\xe3\x81\x8c\xe6\xb8\x9b\xe5\xb0\x91\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15076,0,0,2,17,0,50,0,0,0,False,False
23,"\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xad\xef\xbc\xb0\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xad\xef\xbc\xb0\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15077,0,0,1,16,0,1,0,0,0,False,False
24,"\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xad\xef\xbc\xb0\xe3\x83\x80\xe3\x82\xa6\xe3\x83\xb3","\xe6\x9c\x80\xe5\xa4\xa7\xef\xbc\xad\xef\xbc\xb0\xe3\x81\x8c\xe6\xb8\x9b\xe5\xb0\x91\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15078,0,0,2,17,0,50,0,0,0,False,False
25,"\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9b\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9b\xe3\x81\x8c\xe5\x90\x91\xe4\xb8\x8a\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15050,0,0,1,16,0,1,0,0,0,False,False
26,"\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9b\xe3\x83\x80\xe3\x82\xa6\xe3\x83\xb3","\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9b\xe3\x81\x8c\xe4\xbd\x8e\xe4\xb8\x8b\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15051,0,0,2,17,0,50,0,0,0,False,False
27,"\xe5\x91\xbd\xe4\xb8\xad\xe7\x8e\x87\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe5\x91\xbd\xe4\xb8\xad\xe7\x8e\x87\xe3\x81\x8c\xe5\x90\x91\xe4\xb8\x8a\xe3\x81\x97\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x80\x82",15060,0,0,1,16,0,1,0,0,0,False,False
