0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
9,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
11,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
14,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15,"\xe5\xbf\x85\xe8\xa6\x81MGP\xef\xbc\x9a\x02x06\xe8\x02\xff\x02,\x03MGP","\xe3\x82\x84\xe3\x82\x8","\xe3\x82\x84\xe3\x82\x8b(\xe7\x84\xa1\xe6\x96\x99\xe5\x88\xb8)","\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x82\xbb\xe3\x83\xa",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
16,"Ein Mini-Gl\xc3\xbcckskaktor-Los kostet \x02 \x03\xe8\x02\x03 MGP. M\xc3\xb6chtest du eins kaufen?\x02\x10\x01\x03(Aktuelle MGP: \x02x06\xe8\x03\xff\x02.\x03)","Ja","Nein",,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False
17,"Du scheinst nicht gen\xc3\xbcgend MGP zu besitzen. Besorge dir welche bei dem zust\xc3\xa4ndigen Mitarbeiter im Foyer.",,,,,,,,,,,44,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
18,"Ich freue mich, dass dir der Mini-Gl\xc3\xbcckskaktor so gut gef\xc3\xa4llt, aber du hast heute schon drei Lose gekauft. Du kannst dein Gl\xc3\xbcck morgen gerne wieder versuchen. Warum vertreibst du dir bis dahin nicht die Zeit mit unseren anderen Attraktionen?",,,,,,,,,,,45,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
19,"Die \x02 \x03\xe8\x04\x03. Auslosung des Mini-Gl\xc3\xbcckskaktors ist in vollem Gange! Warum versuchst du dein Gl\xc3\xbcck nicht mal?",,,,,,,,,,,16,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
20,"So h\xc3\xb6r doch! Ein hilfloses Chocobo-K\xc3\xbcken hat sich auf den Gipfel von Mount Corel verirrt! Ich w\xc3\xbcrde es ja selbst retten, aber im Bergsteigen bin ich nicht so ge\xc3\xbcbt.",,,,,,,,,,,21,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
21,"Au\xc3\x9ferdem, \xc3\xa4h, werfen ein paar schlecht erzogene Goblins Bomben auf jeden, der versucht sich dem Gipfel zu n\xc3\xa4hern. Gibt es denn nichts, was du tun kannst, \x02\x08.\xe9\x05\xff\x15g\xc3\xbctige Abenteurerin\xff\x14g\xc3\xbctiger Abenteurer\x03?",,,,,,,,,,,158,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
22,"Wie elegant du den Berg runtergefallen bist - das hatte schon was! Ganz klar ein Bonus in der A-Wertung! Aber das arme K\xc3\xbcken harrt noch immer seiner Rettung! Du kannst den Piepmatz doch nicht im Stich lassen!",,,,,,,,,,,23,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
23,"Mount Corel noch einmal erst\xc3\xbcrmen?","Ja","Nein",,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,True
24,"Du hast das K\xc3\xbcken gerettet! Der heutige Tag war ihm bestimmt eine lehrreiche Lektion. Die n\xc3\xa4chste Kletteraktion \xc3\xbcberlegt es sich hoffentlich zweimal.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
25,"Ich bin untr\xc3\xb6stlich, aber k\xc3\xb6nntest du diese wertvolle - und extrem zerbrechliche - Vase bitte an den elenden Dieben vorbeischleusen, ohne dass die etwas mitbekommen?",,,,,,,,,,,140,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
26,"Ich bin untr\xc3\xb6stlich, aber k\xc3\xb6nntest du diese wertvolle - und extrem zerbrechlichen - Vasen bitte an den elenden Dieben vorbeischleusen, ohne dass die etwas mitbekommen?",,,,,,,,,,,143,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
27,"M-Mein armes Schnu-nuckilein. Jemand muss mein armes Schnuckilein vor diesen garstigen Goblins retten!",,,,,,,,,,,28,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
28,"M-Meine Mutter hat mir verboten, auf die Statue zu kle-lettern, aber wenn ich meinen Schnucki nicht rette, wer dann?!",,,,,,,,,,,159,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
29,"Alles in Ordnung, \x02\x08'\xe9\x05\xff\x12Frau Abenteurerin\xff\x10Herr Abenteurer\x03? J-Jetzt ist mir klar, warum meine Mutter mich vor der Statue gewarnt hat! A-Aber mein Schuckilein ... ist immer noch da oben!",,,,,,,,,,,30,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
30,"El Coloso noch einmal erst\xc3\xbcrmen?","Ja","Nein",,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,True
31,"Danke! Danke, danke! Du hast mein Schnuckilein gerettet! Ab jetzt spielen wir nur noch am Mount Corel, versprochen!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
32,"Ich f\xc3\xbcrchte, du hast keinen Platz mehr in deinen Taschen. R\xc3\xa4um da bitte ein wenig auf, sonst kann ich dir deine Pr\xc3\xa4mie leider nicht aush\xc3\xa4ndigen.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
33,"Du besitzt ein g\xc3\xbcltiges Los? Sehr sch\xc3\xb6n. Dann lass mich dir die Ergebnisse der diesw\xc3\xb6chigen Ziehung pr\xc3\xa4sentieren.",,,,,,,,,,,100,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True
34,"Endlich mal \x02\x08G\xe9\x05\xff"eine vielversprechende Kandidatin\xff ein vielversprechender Kandidat\x03! Bist du bereit, dich in die Herzen der Ul\'dahner zu tanzen? Dann mach mit bei der n\xc3\xa4chsten Unterrichtsstunde!",,,,,,,,,,,35,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
35,"Unsere Tanzmeister erwarten dich auf der gro\xc3\x9fen Schaub\xc3\xbchne! Beobachte ihre Bewegungen, ahme sie nach und werde selbst zu \x02\x081\xe9\x05\xff\x17einer Meistert\xc3\xa4nzerin\xff\x15einem Meistert\xc3\xa4nzer\x03!",,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
36,"Die B\xc3\xbchne betreten?","Ja","Nein",,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,True
37,"Die Tanzmeister f\xc3\xbchren nacheinander vier Emotes vor. Finde heraus, welche es sind und tanze die Emotes in derselben Reihenfolge nach. Die Emotes kannst du \xc3\xbcber das Kommandomen\xc3\xbc ausf\xc3\xbchren.",,,,,,,,,,,277,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False
