0,0,0,False
1,60453,1230,True
2,60430,1231,True
3,60412,1232,True
4,60434,1233,True
5,60551,1234,True
6,60425,1235,True
7,60426,1236,True
8,60427,1237,True
9,60460,1238,True
10,60560,1239,True
11,60559,1240,True
12,60759,1241,True
13,60760,1242,True
14,60414,1243,True
15,60456,1244,True
16,60339,1245,True
17,60352,1246,True
18,60448,1247,True
19,60436,1248,True
20,60314,1249,True
21,60446,1250,True
22,60447,1251,True
23,60441,1252,False
24,60449,1253,False
25,60555,1254,False
26,60450,1255,False
27,60554,1256,False
28,60451,1257,False
29,60342,1258,True
30,60347,1259,True
31,60331,1260,True
32,60322,1261,True
33,60320,1262,True
34,60319,1263,True
35,60344,1264,True
36,60330,1265,True
37,60321,1266,True
38,60337,1267,True
39,60334,1268,True
40,60345,1269,True
41,60326,1270,True
42,60348,1271,True
43,60351,1272,True
44,60335,1273,True
45,60346,1274,True
46,60318,1275,True
47,60333,1276,True
48,60567,1277,True
49,60568,1278,True
50,60569,1279,True
51,60311,1293,True
52,60768,1280,True
53,60570,1281,True
54,60459,1282,True
55,60428,1283,True
56,60572,1284,True
57,60573,1285,True
58,60574,1286,True
59,60571,1287,True
60,60581,1288,True
61,60362,1289,True
62,60582,1290,True
63,60363,1291,True
64,60364,1292,True
65,0,0,False
66,0,0,False
67,0,0,False
68,0,0,False
69,0,0,False
70,0,0,False
