0,,,0,0,0,0,True
1,"Feu du combat","L'exp\xc3\xa9rience obtenue au combat augmente de 5% pendant 24 heures (temps r\xc3\xa9el).",3500,64213,5,1,True
2,"Terre et eau","L'exp\xc3\xa9rience obtenue en r\xc3\xa9coltant augmente de 5% pendant 24 heures (temps r\xc3\xa9el).",3500,64215,5,2,True
3,"\xc3\x8atre en bonnes mains","L'exp\xc3\xa9rience obtenue en synth\xc3\xa9tisant augmente de 5% pendant 24 heures (temps r\xc3\xa9el).",3500,64216,5,3,True
4,"Meilleur ami de l'homme","L'exp\xc3\xa9rience obtenue par le compagnon augmente de 10% pendant 24 heures (temps r\xc3\xa9el).",2800,64214,5,4,True
5,"Marque des vainqueurs","Les marques de loup obtenues augmentent de 5% pendant 24 heures (temps r\xc3\xa9el).",2800,64217,5,5,True
6,"Solde accrue","Les sceaux de grande compagnie obtenus augmentent de 5% pendant 24 heures (temps r\xc3\xa9el).",2800,64218,5,6,True
7,"Un nouveau monde","Les caract\xc3\xa9ristiques des combattants et des mages de niveau inf\xc3\xa9rieur ou \xc3\xa9gal \xc3\xa0 25 augmentent de 10% pendant 24 heures (temps r\xc3\xa9el).",1750,64201,5,8,True
8,"Vivre de la terre","La collecte des r\xc3\xa9colteurs augmente de 5 pendant 24 heures (temps r\xc3\xa9el).",2800,64202,5,9,True
9,"Avoir le coup d'\xc5\x93il","Le discernement des r\xc3\xa9colteurs augmente de 5 pendant 24 heures (temps r\xc3\xa9el).",2800,64203,5,10,True
10,"La main qui nourrit","L'habilet\xc3\xa9 des artisans augmente de 5 pendant 24 heures (temps r\xc3\xa9el).",2800,64204,5,11,True
11,"Passer ma\xc3\xaetre","Le contr\xc3\xb4le des artisans augmente de 5 pendant 24 heures (temps r\xc3\xa9el).",2800,64205,5,12,True
12,"Union parfaite","La symbiose augmente plus facilement pendant 24 heures (temps r\xc3\xa9el).",3500,64209,5,13,True
13,"\xc3\x80 boire et \xc3\xa0 manger","La dur\xc3\xa9e de l'effet des repas est allong\xc3\xa9e de 5 minutes pendant 24 heures (temps r\xc3\xa9el).",2800,64208,5,14,True
14,"Protections prot\xc3\xa9g\xc3\xa9es","La perte de condition des \xc3\xa9quipements est r\xc3\xa9duite de 10% pendant 24 heures (temps r\xc3\xa9el).",3500,64210,5,15,True
15,"Prompt r\xc3\xa9tablissement","La dur\xc3\xa9e de l'alt\xc3\xa9ration d'\xc3\xa9tat Affaiblissement est r\xc3\xa9duite de 10% pendant 24 heures (temps r\xc3\xa9el).",2800,64211,5,16,True
16,"Prix d'ami","Le co\xc3\xbbt en gils des t\xc3\xa9l\xc3\xa9portations est r\xc3\xa9duit de 20% pendant 24 heures (temps r\xc3\xa9el).",3500,64212,5,17,True
17,"Gros lot","Le gain de PGS au Gold Saucer est augment\xc3\xa9 de 5% pendant 24 heures (temps r\xc3\xa9el).",2800,64219,5,7,True
18,,,0,0,0,0,True
19,,,0,0,0,0,True
20,,,0,0,0,0,True
21,,,0,0,0,0,True
22,,,0,0,0,0,True
23,,,0,0,0,0,True
24,,,0,0,0,0,True
25,,,0,0,0,0,True
26,,,0,0,0,0,True
27,,,0,0,0,0,True
28,,,0,0,0,0,True
29,,,0,0,0,0,True
30,,,0,0,0,0,True
31,"Feu du combat II","L'exp\xc3\xa9rience obtenue au combat augmente de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64238,8,18,True
32,"Terre et eau II","L'exp\xc3\xa9rience obtenue en r\xc3\xa9coltant augmente de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64240,8,19,True
33,"\xc3\x8atre en bonnes mains II","L'exp\xc3\xa9rience obtenue en synth\xc3\xa9tisant augmente de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64241,8,20,True
34,"Meilleur ami de l'homme II","L'exp\xc3\xa9rience obtenue par le compagnon augmente de 15% pendant 24 heures (temps r\xc3\xa9el).",7000,64239,8,21,True
35,"Marque des vainqueurs II","Les marques de loup obtenues augmentent de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64242,8,22,True
36,"Solde accrue II","Les sceaux de grande compagnie obtenus augmentent de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64243,8,23,True
37,"Un nouveau monde II","Les caract\xc3\xa9ristiques des combattants et des mages de niveau inf\xc3\xa9rieur ou \xc3\xa9gal \xc3\xa0 49 augmentent de 5% pendant 24 heures (temps r\xc3\xa9el).",3500,64226,8,25,True
38,"Vivre de la terre II","La collecte des r\xc3\xa9colteurs augmente de 10 pendant 24 heures (temps r\xc3\xa9el).",7000,64227,8,26,True
39,"Avoir le coup d'\xc5\x93il II","Le discernement des r\xc3\xa9colteurs augmente de 10 pendant 24 heures (temps r\xc3\xa9el).",7000,64228,8,27,True
40,"La main qui nourrit II","L'habilet\xc3\xa9 des artisans augmente de 10 pendant 24 heures (temps r\xc3\xa9el).",7000,64229,8,28,True
41,"Passer ma\xc3\xaetre II","Le contr\xc3\xb4le des artisans augmente de 10 pendant 24 heures (temps r\xc3\xa9el).",7000,64230,8,29,True
42,"Union parfaite II","La symbiose augmente plus facilement pendant 24 heures (temps r\xc3\xa9el).",7000,64234,8,30,True
43,"\xc3\x80 boire et \xc3\xa0 manger II","La dur\xc3\xa9e de l'effet des repas est allong\xc3\xa9e de 10 minutes pendant 24 heures (temps r\xc3\xa9el).",7000,64233,8,31,True
44,"Protections prot\xc3\xa9g\xc3\xa9es II","La perte de condition des \xc3\xa9quipements est r\xc3\xa9duite de 20% pendant 24 heures (temps r\xc3\xa9el).",7000,64235,8,32,True
45,"Prompt r\xc3\xa9tablissement II","La dur\xc3\xa9e de l'alt\xc3\xa9ration d'\xc3\xa9tat Affaiblissement est r\xc3\xa9duite de 15% pendant 24 heures (temps r\xc3\xa9el).",5600,64236,8,33,True
46,"Prix d'ami II","Le co\xc3\xbbt en gils des t\xc3\xa9l\xc3\xa9portations est r\xc3\xa9duit de 30% pendant 24 heures (temps r\xc3\xa9el).",7000,64237,8,34,True
47,"Gros lot II","Le gain de PGS au Gold Saucer est augment\xc3\xa9 de 10% pendant 24 heures (temps r\xc3\xa9el).",7000,64244,8,24,True
48,,,0,0,0,0,True
49,,,0,0,0,0,True
50,,,0,0,0,0,True
51,,,0,0,0,0,True
52,,,0,0,0,0,True
53,,,0,0,0,0,True
54,,,0,0,0,0,True
55,,,0,0,0,0,True
56,,,0,0,0,0,True
57,,,0,0,0,0,True
58,,,0,0,0,0,True
59,,,0,0,0,0,True
60,,,0,0,0,0,True
61,,,0,0,0,0,False
62,"Terre et eau III","L'exp\xc3\xa9rience obtenue en r\xc3\xa9coltant augmente de 20% pendant 24 heures (temps r\xc3\xa9el).",10500,64265,8,36,False
63,"\xc3\x8atre en bonnes mains III","L'exp\xc3\xa9rience obtenue en synth\xc3\xa9tisant augmente de 20% pendant 24 heures (temps r\xc3\xa9el).",10500,64266,8,37,False
64,"Meilleur ami de l'homme III","L'exp\xc3\xa9rience obtenue par le compagnon augmente de 20% pendant 24 heures (temps r\xc3\xa9el).",10500,64264,8,38,False
65,"Marque des vainqueurs III","Les marques de loup obtenues augmentent de 15% pendant 24 heures (temps r\xc3\xa9el).",10500,64267,8,39,False
66,"Solde accrue III","Les sceaux de grande compagnie obtenus augmentent de 15% pendant 24 heures (temps r\xc3\xa9el).",10500,64268,8,40,False
67,,,0,0,0,0,False
68,"Vivre de la terre III","La collecte des r\xc3\xa9colteurs augmente de 15 pendant 24 heures (temps r\xc3\xa9el).",10500,64252,8,43,False
69,"Avoir le coup d'\xc5\x93il III","Le discernement des r\xc3\xa9colteurs augmente de 15 pendant 24 heures (temps r\xc3\xa9el).",10500,64253,8,44,False
70,"La main qui nourrit III","L'habilet\xc3\xa9 des artisans augmente de 15 pendant 24 heures (temps r\xc3\xa9el).",10500,64254,8,45,False
71,"Passer ma\xc3\xaetre III","Le contr\xc3\xb4le des artisans augmente de 15 pendant 24 heures (temps r\xc3\xa9el).",10500,64255,8,46,False
72,"Union parfaite III","La symbiose augmente plus facilement pendant 24 heures (temps r\xc3\xa9el).",10500,64259,8,47,False
73,"\xc3\x80 boire et \xc3\xa0 manger III","La dur\xc3\xa9e de l'effet des repas est allong\xc3\xa9e de 15 minutes pendant 24 heures (temps r\xc3\xa9el).",10500,64258,8,48,False
74,"Protections prot\xc3\xa9g\xc3\xa9es III","La perte de condition des \xc3\xa9quipements est r\xc3\xa9duite de 30% pendant 24 heures (temps r\xc3\xa9el).",10500,64260,8,49,False
75,,,0,0,0,0,False
76,"Prix d'ami III","Le co\xc3\xbbt en gils des t\xc3\xa9l\xc3\xa9portations est r\xc3\xa9duit de 40% pendant 24 heures (temps r\xc3\xa9el).",10500,64262,8,51,False
77,"Gros lot III","Le gain de PGS au Gold Saucer est augment\xc3\xa9 de 15% pendant 24 heures (temps r\xc3\xa9el).",10500,64269,8,41,False
78,,,0,0,0,0,True
79,,,0,0,0,0,True
80,,,0,0,0,0,True
81,,,0,0,0,0,True
82,,,0,0,0,0,True
83,,,0,0,0,0,True
84,,,0,0,0,0,True
85,,,0,0,0,0,True
86,,,0,0,0,0,True
87,,,0,0,0,0,True
88,,,0,0,0,0,True
89,,,0,0,0,0,True
90,,,0,0,0,0,True
91,,,0,0,0,0,True
92,,,0,0,0,0,True
93,,,0,0,0,0,True
94,,,0,0,0,0,True
95,,,0,0,0,0,True
96,,,0,0,0,0,True
97,,,0,0,0,0,True
98,,,0,0,0,0,True
99,,,0,0,0,0,True
100,,,0,0,0,0,True
