0,"\x02\x13\x06\xfe\xff\xcc\xcc\xcc\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","None",,0,0
1,"\x02\x13\x06\xfe\xff\xcc\xcc\xcc\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Debug",,0,0
2,"\x02\x13\x06\xfe\xff\xff\x7f\x7f\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Informations urgentes",,0,0
3,"\x02\x13\x06\xfe\xff\xb3\x8c\xff\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Informations",,0,0
4,,,,0,0
5,,,,0,0
6,,,,0,0
7,,,,0,0
8,,,,0,0
9,,,,0,0
10,"\x02\x13\x03\xe9\x0e\x03\x02)\x03\xea\x02\x03\x02\x1d\x01\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Dire",,0,1
11,"\x02\x13\x03\xe9\x0f\x03\x02)\x03\xea\x02\x03\x02\x1d\x01\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Hurler",,0,1
12,"\x02\x13\x03\xe9\x10\x03>>\x02)\x03\xea\x02\x03\x02\x1d\x01\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Murmure envoy\xc3\xa9",,0,1
13,"\x02\x13\x03\xe9\x10\x03\x02)\x03\xea\x02\x03 >> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Murmure re\xc3\xa7u",,0,0
14,"\x02\x13\x03\xe9\x11\x03(\x02)\x03\xea\x02\x03) \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","\xc3\x89quipe",,0,1
15,"\x02\x13\x03\xe9\x12\x03((\x02)\x03\xea\x02\x03)) \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Alliance",,0,1
16,"\x02\x13\x03\xe9\x13\x03[1]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [1]",,0,1
17,"\x02\x13\x03\xe9\x14\x03[2]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [2]",,0,1
18,"\x02\x13\x03\xe9\x15\x03[3]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [3]",,0,1
19,"\x02\x13\x03\xe9\x16\x03[4]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [4]",,0,1
20,"\x02\x13\x03\xe9\x17\x03[5]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [5]",,0,1
21,"\x02\x13\x03\xe9\x18\x03[6]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [6]",,0,1
22,"\x02\x13\x03\xe9\x19\x03[7]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [7]",,0,1
23,"\x02\x13\x03\xe9\x1a\x03[8]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Linkshell [8]",,0,1
24,"\x02\x13\x03\xe9\x1b\x03[CL]<\x02)\x03\xea\x02\x03> \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Compagnie libre",,0,1
25,,,,0,0
26,,,,0,0
27,,,,0,0
28,"\x02\x13\x03\xe9\x1f\x03\x02)\x03\xea\x02\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Emotes personnalis\xc3\xa9es",,0,1
29,"\x02\x13\x03\xe9 \x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Emotes standard",,50,1
30,"\x02\x13\x03\xe9!\x03\x02)\x03\xea\x02\x03\x02\x1d\x01\x03: \x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Crier",,0,1
31,,,,0,0
32,,,,0,0
33,,,,0,0
34,,,,0,0
35,,,,0,0
36,,,,0,0
37,,,,0,0
38,,,,0,0
39,,,,0,0
40,,,,0,0
41,"\x02\x13\x03\xe9%\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","D\xc3\xa9g\xc3\xa2ts",,50,2
42,"\x02\x13\x03\xe9&\x03\x02)\x03\xea\x03\x03\x02\x13\x02\xec\x03","Attaques manqu\xc3\xa9es",,50,2
