0,,0,True
1,"Battle",1,True
2,"Dungeons",1,True
3,"Trials",1,True
4,"Raids",1,True
5,"The Wolves' Den",1,True
6,"Frontline",1,True
7,"The Hunt",1,True
8,"Treasure Hunt",1,True
9,"Class",2,True
10,"Disciples of War",2,True
11,"Disciples of Magic",2,True
12,"Disciples of the Hand",2,True
13,"Disciples of the Land",2,True
14,"PvP",2,True
15,"Commendation",2,True
16,"Gold Saucer",2,True
17,"Items",4,True
18,"Currency",4,True
19,"Desynthesis",4,True
20,"Collectables",4,True
21,"Materia",4,True
22,"Carpenter",5,True
23,"Blacksmith",5,True
24,"Armorer",5,True
25,"Goldsmith",5,True
26,"Leatherworker",5,True
27,"Weaver",5,True
28,"Alchemist",5,True
29,"Culinarian",5,True
30,"Miner",6,True
31,"Botanist",6,True
32,"Fisher",6,True
33,"Quests",8,True
34,"Levequests",8,True
35,"Beast Tribe Quests",8,True
36,"Seasonal Events",8,True
37,"La Noscea",11,True
38,"The Black Shroud",11,True
39,"Thanalan",11,True
40,"Coerthas",11,True
41,"Mor Dhona",11,True
42,"Abalathia's Spine",11,True
43,"Dravania",11,True
44,"Grand Company",12,True
45,"Maelstrom",12,True
46,"Order of the Twin Adder",12,True
47,"Immortal Flames",12,True
48,"Battle",13,True
49,"Currency",13,True
50,"Gathering",13,True
51,"Quests",13,True
52,"Seasonal Events",13,True
53,"Dungeons",13,True
54,"Exploration",13,True
55,"Grand Company",13,True
56,,0,True
57,,0,True
58,,0,True
59,,0,True
60,,0,True
61,,0,True
62,,0,True
63,,0,True
64,,0,True
65,,0,True
66,,0,True
