0,,0,0
1,"Hauptszenario - A Realm Reborn",61412,1
2,"Hauptszenario - 7. \xc3\x84ra des Lichts",61412,1
3,"Hauptszenario - Heavensward",61412,2
4,"Chroniken der neuen \xc3\x84ra",61411,3
5,"Bahamut",61411,3
6,"Kristallturm",61411,3
7,"Alexander",61411,3
8,"Antike Primae",61411,3
9,"Amalj'aa-Auftr\xc3\xa4ge (Haupt)",61411,4
10,"Amalj'aa-Auftr\xc3\xa4ge (Neben)",61411,4
11,"Sylphen-Auftr\xc3\xa4ge (Haupt)",61411,5
12,"Sylphen-Auftr\xc3\xa4ge (Neben)",61411,5
13,"Kobold-Auftr\xc3\xa4ge (Haupt)",61411,6
14,"Kobold-Auftr\xc3\xa4ge (Neben)",61411,6
15,"Sahagin-Auftr\xc3\xa4ge (Haupt)",61411,7
16,"Sahagin-Auftr\xc3\xa4ge (Neben)",61411,7
17,"Ixal-Auftr\xc3\xa4ge (Haupt)",61411,8
18,"Ixal-Auftr\xc3\xa4ge (Neben)",61411,8
19,"Hildibrands F\xc3\xa4lle",61411,9
20,"Der Fahrende S\xc3\xa4nger",61411,9
21,"Die Zodiak-Waffen",61411,9
22,"Mogry-Post",61411,9
23,"Wilde St\xc3\xa4mme",61411,9
24,"Abenteurer von Doma",61411,9
25,"Nebenauftrag La Noscea",61411,10
26,"Nebenauftrag Finsterwald",61411,11
27,"Nebenauftrag Thanalan",61411,12
28,"Nebenauftrag Coerthas",61411,13
29,"Nebenauftrag Mor Dhona",61411,14
30,"Nebenauftrag Ishgard",61411,15
31,"Nebenauftrag Abalathia",61411,16
32,"Nebenauftrag Dravanisches Vorland",61411,17
33,"Nebenauftrag Dravanisches Hinterland",61411,17
34,"Nebenauftrag Wallende Nebel",61411,17
35,"Nebenauftrag Frohehalde",61411,17
36,"Nebenauftrag Azys Lla",61411,18
37,"Gildenauftrag der Gladiatoren",62301,19
38,"Gildenauftrag der Faustk\xc3\xa4mpfer",62302,19
39,"Gildenauftrag der Marodeure",62303,19
40,"Gildenauftrag der Pikeniere",62304,19
41,"Gildenauftrag der Waldl\xc3\xa4ufer",62305,19
42,"Gildenauftrag der Schurken",62309,19
43,"Gildenauftrag der Druiden",62306,19
44,"Gildenauftrag der Thaumaturgen",62307,19
45,"Gildenauftrag der Hermetiker",62308,19
46,"Gildenauftrag der Zimmerer",62310,19
47,"Gildenauftrag der Grobschmiede",62311,19
48,"Gildenauftrag der Plattner",62312,19
49,"Gildenauftrag der Goldschmiede",62313,19
50,"Gildenauftrag der Gerber",62314,19
51,"Gildenauftrag der Weber",62315,19
52,"Gildenauftrag der Alchemisten",62316,19
53,"Gildenauftrag der Gourmets",62317,19
54,"Gildenauftrag der Minenarbeiter",62318,19
55,"Gildenauftrag der G\xc3\xa4rtner",62319,19
56,"Gildenauftrag der Fischer",62320,19
57,"Paladin-Jobauftrag",62401,20
58,"M\xc3\xb6nch-Jobauftrag",62402,20
59,"Krieger-Jobauftrag",62403,20
60,"Dragoon-Jobauftrag",62404,20
61,"Barde-Jobauftrag",62405,20
62,"Ninja-Jobauftrag",62410,20
63,"Wei\xc3\x9fmagier-Jobauftrag",62406,20
64,"Schwarzmagier-Jobauftrag",62407,20
65,"Beschw\xc3\xb6rer-Jobauftrag",62408,20
66,"Gelehrter-Jobauftrag",62409,20
67,"Dunkelritter-Jobauftrag",62412,20
68,"Maschinist-Jobauftrag",62411,20
69,"Astrologe-Jobauftrag",62413,20
70,"Auftrag des Mahlstroms",61401,21
71,"Auftrag der Bruderschaft der Morgenviper",61402,21
72,"Auftrag der Legion der Unsterblichen",61403,21
73,"Saisonale Auftr\xc3\xa4ge",61411,22
74,"Spezial-Auftr\xc3\xa4ge",61411,23
75,"Gefechtserlass",62501,24
76,"Zimmerer-Fertigungserlass",62502,28
77,"Grobschmied-Fertigungserlass",62503,29
78,"Plattner-Fertigungserlass",62504,30
79,"Goldschmied-Fertigungserlass",62505,31
80,"Gerber-Fertigungserlass",62506,32
81,"Weber-Fertigungserlass",62507,33
82,"Alchemist-Fertigungserlass",62508,34
83,"Gourmet-Fertigungserlass",62509,35
84,"Minenarbeiter-Sammelerlass",62510,25
85,"G\xc3\xa4rtner-Sammelerlass",62511,26
86,"Fischer-Sammelerlass",62512,27
87,"Gefechtserlass",62501,36
88,"Zimmerer-Fertigungserlass",62502,40
89,"Grobschmied-Fertigungserlass",62503,41
90,"Plattner-Fertigungserlass",62504,42
91,"Goldschmied-Fertigungserlass",62505,43
92,"Gerber-Fertigungserlass",62506,44
93,"Weber-Fertigungserlass",62507,45
94,"Alchemist-Fertigungserlass",62508,46
95,"Gourmet-Fertigungserlass",62509,47
96,"Minenarbeiter-Sammelerlass",62510,37
97,"G\xc3\xa4rtner-Sammelerlass",62511,38
98,"Fischer-Sammelerlass",62512,39
99,,0,0
100,,0,0
101,,0,0
102,"Mahlstrom-Staatserlass",62513,49
103,"Bruderschaft-Staatserlass",62514,49
104,"Legion-Staatserlass",62515,49
105,"Dungeon",61801,50
106,"Instanziierter Raid",61802,50
107,"Pr\xc3\xbcfung",61804,50
108,"Gildengehei\xc3\x9f",61803,50
109,"Hauptszenario - 6. \xc3\x84ra des Lichts",0,51
110,"Nebenauftrag - 6. \xc3\x84ra des Lichts",0,51
111,"Gildenauftrag - 6. \xc3\x84ra des Lichts",0,51
112,"Jobauftrag - 6. \xc3\x84ra des Lichts",0,51
113,"Staatliche Gesellschaft - 6. \xc3\x84ra des Lichts",0,51
