0,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",0
1,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",10
2,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",40
3,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",100
4,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",190
5,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",310
6,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",490
7,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",730
8,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",1030
9,"Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy","Lominsan Puppy","Gridanian Puppy","Ul'dahn Puppy",1390
10,"Lominsan Howler","Gridanian Howler","Ul'dahn Howler","Lominsan Howler","Gridanian Howler","Ul'dahn Howler",1810
11,"Lominsan Howler","Gridanian Howler","Ul'dahn Howler","Lominsan Howler","Gridanian Howler","Ul'dahn Howler",2350
12,"Lominsan Howler","Gridanian Howler","Ul'dahn Howler","Lominsan Howler","Gridanian Howler","Ul'dahn Howler",3010
13,"Lominsan Howler","Gridanian Howler","Ul'dahn Howler","Lominsan Howler","Gridanian Howler","Ul'dahn Howler",3790
14,"Lominsan Howler","Gridanian Howler","Ul'dahn Howler","Lominsan Howler","Gridanian Howler","Ul'dahn Howler",4690
