0,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",0
1,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",10
2,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",40
3,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",100
4,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",190
5,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",310
6,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",490
7,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",730
8,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",1030
9,"Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe","Mahlstrom-Welpe","Ordens-Welpe","Legions-Welpe",1390
10,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",1810
11,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",2350
12,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",3010
13,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",3790
14,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",4690
15,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",5710
16,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",6910
17,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",8290
18,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",9850
19,"Mahlstom-Winsler","Ordens-Winsler","Legions-Winsler","Mahlstom-Winslerin","Ordens-Winslerin","Legions-Winslerin",11590
20,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",13510
21,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",15670
22,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",18070
23,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",20710
24,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",23590
25,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",26710
26,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",30130
27,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",33850
28,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",37870
29,"Mahlstrom-Knurrer","Ordens-Knurrer","Legions-Knurrer","Mahlstrom-Knurrerin","Ordens-Knurrerin","Legions-Knurrerin",42190
30,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",46810
31,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",51790
32,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",57130
33,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",62830
34,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",68890
35,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",75310
36,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",82150
37,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",89410
38,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",97090
39,"Mahlstrom-Heuler","Ordens-Heuler","Legions-Heuler","Mahlstrom-Heulerin","Ordens-Heulerin","Legions-Heulerin",105190
40,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",113710
41,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",122710
42,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",132190
43,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",142150
44,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",152590
45,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",163510
46,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",174970
47,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",186970
48,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",199510
49,"Mahlstrom-Pirscher","Ordens-Pirscher","Legions-Pirscher","Mahlstrom-Pirscherin","Ordens-Pirscherin","Legions-Pirscherin",212590
50,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",226210
51,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
52,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
53,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
54,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
55,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
56,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
57,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
58,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
59,"Mahlstrom-Hetzer","Ordens-Hetzer","Legions-Hetzer","Mahlstrom-Hetzerin","Ordens-Hetzerin","Legions-Hetzerin",0
60,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
61,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
62,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
63,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
64,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
65,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
66,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
67,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
68,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
69,"Mahlstrom-Rei\xc3\x9fer","Ordens-Rei\xc3\x9fer","Legions-Rei\xc3\x9fer","Mahlstrom-Rei\xc3\x9ferin","Ordens-Rei\xc3\x9ferin","Legions-Rei\xc3\x9ferin",0
70,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
71,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
72,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
73,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
74,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
75,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
76,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
77,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
78,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
79,"Mahlstrom-Wolf","Ordens-Wolf","Legions-Wolf","Mahlstrom-W\xc3\xb6lfin","Ordens-Wolf","Legions-Wolf",0
80,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
81,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
82,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
83,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
84,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
85,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
86,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
87,"Mahlstrom-Rudelsf\xc3\xbchrer","Ordens-Rudelsf\xc3\xbchrer","Legions-Rudelsf\xc3\xbchrer","Mahlstrom-Rudelsf\xc3\xbchrerin","Ordens-Rudelsf\xc3\xbchrerin","Legions-Rudelsf\xc3\xbchrerin",0
