0,0,0,0,0,0
1,30,0,1,3,16
2,2,0,10,1,1
3,20,0,15,3,4
4,30,0,20,3,7
5,54,0,10,14,1
6,23,0,1,3,16
7,42,0,5,15,10
8,42,0,10,14,1
9,42,0,5,15,10
10,23,0,1,3,16
11,23,0,1,3,16
12,42,0,10,14,1
13,52,0,5,15,10
14,52,0,5,15,10
15,54,0,10,14,1
16,52,0,5,15,10
17,54,0,10,14,1
18,32,0,1,3,16
19,43,0,1,3,16
20,69,0,10,14,1
21,43,0,1,5,16
22,69,0,10,14,1
23,43,0,1,5,16
24,116,0,1,6,16
25,69,0,10,14,1
26,62,0,5,15,10
27,90,0,10,14,1
28,81,0,5,15,10
29,57,0,1,5,16
30,90,0,10,14,1
31,81,0,5,15,10
32,75,0,1,3,16
33,112,0,10,14,1
34,32,0,1,3,16
35,69,0,10,14,1
36,62,0,5,15,10
37,126,0,5,15,10
38,138,0,10,14,1
39,138,0,10,14,1
40,94,0,1,3,16
41,116,0,1,3,16
42,165,0,10,14,1
43,116,0,1,5,16
44,165,0,10,14,1
45,153,0,5,15,10
46,43,0,1,5,16
47,69,0,10,14,1
48,43,0,1,5,16
49,62,0,5,15,10
50,62,0,5,15,10
51,43,0,1,5,16
52,69,0,10,14,1
53,43,0,1,5,16
54,69,0,10,14,1
55,62,0,5,15,10
56,62,0,5,15,10
57,42,0,10,14,1
58,42,0,5,15,10
59,69,0,10,14,1
60,43,0,1,5,16
61,119,0,1,12,13
62,57,0,1,3,16
63,90,0,10,14,1
64,81,0,5,15,10
65,57,0,1,3,16
66,90,0,10,14,1
67,81,0,5,15,10
68,57,0,1,3,16
69,90,0,10,14,1
70,57,0,1,3,16
71,90,0,10,14,1
72,57,0,1,5,16
73,81,0,5,15,10
74,75,0,1,2,16
75,98,0,5,15,10
76,98,0,5,15,10
77,75,0,1,6,16
78,182,0,5,15,10
79,141,0,1,2,16
80,81,0,5,15,10
81,90,0,10,14,1
82,57,0,1,5,16
83,112,0,10,14,1
84,90,0,10,14,4
85,90,0,10,14,4
86,90,0,10,14,1
87,90,0,10,14,1
88,75,0,1,5,16
89,98,0,5,15,10
90,98,0,5,15,10
91,75,0,1,5,16
92,42,0,10,14,1
93,42,0,10,14,1
94,54,0,10,14,1
95,69,0,10,14,4
96,69,0,10,14,4
97,69,0,10,14,4
98,69,0,10,14,4
99,69,0,10,14,1
100,112,0,10,14,4
101,112,0,10,14,4
102,112,0,10,14,1
103,112,0,10,14,1
104,138,0,10,14,4
105,138,0,10,14,4
106,138,0,10,14,1
107,32,0,1,3,16
108,62,0,5,15,10
