30001,"Felderkundung I",0
30002,"Felderkundung II",0
30003,"Felderkundung III",0
30004,"Felderkundung IV",0
30005,"Felderkundung V",0
30006,"Felderkundung VI",0
30007,"Felderkundung VII",0
30008,"Felderkundung VIII",0
30009,"Felderkundung IX",0
30010,"Felderkundung X",0
30011,"Felderkundung XI",50
30012,"Felderkundung XII",60
30013,"Felderkundung XIII",70
30014,"Hochlanderkundung I",0
30015,"Hochlanderkundung II",0
30016,"Hochlanderkundung III",0
30017,"Hochlanderkundung IV",0
30018,"Hochlanderkundung V",0
30019,"Hochlanderkundung VI",0
30020,"Hochlanderkundung VII",0
30021,"Hochlanderkundung VIII",0
30022,"Hochlanderkundung IX",0
30023,"Hochlanderkundung X",0
30024,"Hochlanderkundung XI",50
30025,"Hochlanderkundung XII",60
30026,"Hochlanderkundung XIII",70
30027,"Forsterkundung I",0
30028,"Forsterkundung II",0
30029,"Forsterkundung III",0
30030,"Forsterkundung IV",0
30031,"Forsterkundung V",0
30032,"Forsterkundung VI",0
30033,"Forsterkundung VII",0
30034,"Forsterkundung VIII",0
30035,"Forsterkundung IX",0
30036,"Forsterkundung X",0
30037,"Forsterkundung XI",50
30038,"Forsterkundung XII",60
30039,"Forsterkundung XIII",70
30040,"Gew\xc3\xa4ssererkundung I",0
30041,"Gew\xc3\xa4ssererkundung II",0
30042,"Gew\xc3\xa4ssererkundung III",0
30043,"Gew\xc3\xa4ssererkundung IV",0
30044,"Gew\xc3\xa4ssererkundung V",0
30045,"Gew\xc3\xa4ssererkundung VI",0
30046,"Gew\xc3\xa4ssererkundung VII",0
30047,"Gew\xc3\xa4ssererkundung VIII",0
30048,"Gew\xc3\xa4ssererkundung IX",0
30049,"Gew\xc3\xa4ssererkundung X",0
30050,"Gew\xc3\xa4ssererkundung XI",50
30051,"Gew\xc3\xa4ssererkundung XII",60
30052,"Gew\xc3\xa4ssererkundung XIII",70
30053,"Schneller Streifzug",0
30054,"Felderkundung XIV",80
30055,"Hochlanderkundung XIV",80
30056,"Forsterkundung XIV",80
30057,"Gew\xc3\xa4ssererkundung XIV",80
30058,"Felderkundung XV",90
30059,"Hochlanderkundung XV",90
30060,"Forsterkundung XV",90
30061,"Gew\xc3\xa4ssererkundung XV",90
30062,"Felderkundung XVI",100
30063,"Hochlanderkundung XVI",100
30064,"Forsterkundung XVI",100
30065,"Gew\xc3\xa4ssererkundung XVI",100
30066,"Felderkundung XVII",110
30067,"Hochlanderkundung XVII",110
30068,"Forsterkundung XVII",110
30069,"Gew\xc3\xa4ssererkundung XVII",110
30070,"Felderkundung XVIII",120
30071,"Hochlanderkundung XVIII",120
30072,"Forsterkundung XVIII",120
30073,"Gew\xc3\xa4ssererkundung XVIII",120
30074,,0
30075,,0
30076,,0
30077,,0
30078,,0
30079,,0
30080,,0
30081,,0
30082,,0
30083,,0
30084,,0
30085,,0
30086,,0
30087,,0
30088,,0
30089,,0
30090,,0
30091,,0
30092,,0
30093,,0
30094,,0
30095,,0
30096,,0
30097,,0
30098,,0
30099,,0
30100,,0
