0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20011,0,0,0,14,0,1,0,0,0,0,True
1,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8801","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x9c\x92\xe8\x8a\xb8\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8810-0",1.5,0,77777,0,0,4104768,0,1,3,2,1,123,123,85,0,17,80012,131074,110001,1,67,5,1,18,4,6,1,True
2,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8802","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x9c\x92\xe8\x8a\xb8\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8810-1",1.0,0,0,0,0,4104768,0,1,3,2,1,123,123,85,0,17,80012,131073,110001,1,67,5,1,18,4,6,1,True
3,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8803","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x9c\x92\xe8\x8a\xb8\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8810-2",1.0,0,0,0,0,4104768,0,1,3,2,1,123,123,85,0,17,80012,131075,110001,1,67,5,1,18,4,6,1,True
4,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8804","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x9c\x92\xe8\x8a\xb8\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8810-3",1.0,0,0,0,0,4104768,0,1,3,2,1,123,123,85,0,17,80012,131076,110001,1,67,5,1,18,4,6,1,True
5,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8805","\xe5\x9c\x92\xe8\x8a\xb8\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x88\xe7\x94\xa8\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4",1.0,0,0,0,0,4104768,0,1,3,2,1,123,123,85,0,17,80012,131076,110001,1,67,5,1,18,4,6,1,True
6,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8806","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x82\xad\xe5\x85\xb5(\xe8\x80\x90\xe4\xb9\x851)",1.0,0,0,0,0,4104768,0,1,16,2,1,123,123,75,0,17,80012,196609,110001,1,14,5,1,34,4,6,1,True
7,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8807","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x82\xad\xe5\x85\xb5(\xe8\x80\x90\xe4\xb9\x852)",1.0,0,0,0,0,4104768,0,2,17,2,2,123,123,75,0,17,80012,196610,110001,1,14,5,1,34,4,6,1,True
8,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8808","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x82\xad\xe5\x85\xb5(\xe8\x80\x90\xe4\xb9\x853)",1.0,0,0,0,0,4104768,0,1,18,2,3,123,123,75,0,17,80012,196611,110001,1,14,5,1,34,4,6,1,True
9,"\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4\xe3\x83\x86\xe3\x82\xb9\xe3\x83\x8809","\xe3\x82\xb0\xe3\x83\xaa\xe3\x83\x80\xe3\x83\x8b\xe3\x82\xa2\xe5\x82\xad\xe5\x85\xb5(\xe6\x87\x90\xe6\x9f\x941)",1.0,0,0,0,0,4104768,0,2,16,2,1,123,123,75,0,17,80012,196612,110001,1,14,5,1,34,4,6,1,True
