0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1
2,0,0,0,0,80,0,10,1
3,65983,66213,0,0,0,0,0,2
4,0,0,0,0,0,0,10,1
5,0,0,0,0,0,2,0,1
6,0,0,0,0,40,0,12,1
7,0,0,0,0,0,0,0,1
8,66087,0,0,0,0,0,0,1
9,66043,66064,66082,0,120,0,0,2
10,66043,66064,66082,0,80,0,0,2
11,0,0,0,0,40,0,15,1
12,0,0,0,0,40,0,30,1
13,0,0,0,0,40,0,0,1
14,0,0,0,0,40,0,15,1
15,66338,0,0,0,0,0,0,1
16,0,0,0,0,40,0,0,1
17,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,1
19,65985,0,0,0,0,0,0,1
20,66081,0,0,0,0,0,0,1
21,66045,0,0,65879,0,0,0,1
22,66498,0,0,0,40,0,0,1
23,0,0,0,0,40,0,0,1
24,66748,0,0,0,0,0,0,1
25,66750,0,0,0,0,0,0,1
26,66749,0,0,0,0,0,0,1
27,65638,0,0,0,0,0,0,1
28,65748,0,0,0,0,0,0,1
29,65970,0,0,0,0,0,0,1
30,0,0,0,0,120,0,0,1
31,67670,0,0,0,0,0,0,1
