100000,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100001,"\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1501,9,1,0,8,False
100002,"\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a70\xef\xbc\x85",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1502,9,5,18,8,False
100003,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9230\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1507,9,7,92,8,False
100004,"\xe4\xb8\xad\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a125\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a80\xef\xbc\x85",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1516,9,18,32,8,False
100005,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89II","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9260\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1520,9,25,160,8,False
100006,"\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x83\xbb\xe3\x82\xaa\xe3\x83\x96\xe3\x83\xbb\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xb3\xe3\x83\x89","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe9\xa2\xa8\xe5\xb1\x9e\xe6\x80\xa7\xe3\x83\xac\xe3\x82\xb7\xe3\x83\x94\xe3\x81\xae\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xaf\xe5\x8a\xb9\xe7\x8e\x87\xe3\x81\x8c2\xe5\x80\x8d\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\xef\xbc\x88200\xef\xbc\x89\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100006,100006,100006,100006,100006,100006,100006,100006,239,246,1509,33,37,6,8,False
100007,"\xe4\xb8\xad\xe7\xb4\x9a\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1515,9,31,15,8,False
100008,"\xe4\xb8\x8a\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1517,9,43,48,8,False
100009,"\xe3\x83\x93\xe3\x82\xa8\xe3\x83\xab\xe3\x82\xb4\xe3\x81\xae\xe7\xa5\x9d\xe7\xa6\x8f","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82 \x02\x10\x01\x03\xe3\x80\x8c\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x8a\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\xaf\xe3\x82\xa4\xe3\x82\xa8\xe3\x83\x83\xe3\x83\x88\xe3\x80\x8d\xe3\x81\xa7\xe3\x82\xb9\xe3\x83\x86\xe3\x83\xbc\xe3\x82\xbf\xe3\x82\xb9\xe4\xb8\x8a\xe6\x98\x87\xe3\x81\x97\xe3\x81\x9f\xe5\x9b\x9e\xe6\x95\xb0\xe3\x81\xab\xe3\x81\xa4\xe3\x81\x8d\xe5\x8a\xb9\xe7\x8e\x87\xe3\x81\x8c20\xe4\xb8\x8a\xe6\x98\x87\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82 \x02\x10\x01\x03\xe4\xbd\xbf\xe7\x94\xa8\xe5\xbe\x8c\xe3\x81\xab\xe3\x80\x8c\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x8a\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\xaf\xe3\x82\xa4\xe3\x82\xa8\xe3\x83\x83\xe3\x83\x88\xe3\x80\x8d\xe3\x81\xae\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xaf\xe7\xb5\x82\xe4\xba\x86\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82 \x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\xef\xbc\x88100\xef\xbd\x9e\xef\xbc\x89\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100009,100009,100009,100009,100009,100009,100009,100009,240,247,1521,33,50,24,8,False
