0,0,0,0,0
1,0,0,1,3
2,0,0,6,3
3,0,0,11,3
4,0,0,16,3
5,0,0,21,3
6,0,0,26,3
7,0,0,31,3
8,0,0,36,3
9,0,0,41,3
10,0,0,46,3
11,0,0,51,3
12,0,0,56,3
13,0,0,61,4
14,0,0,66,3
15,0,0,71,3
16,0,0,76,3
17,0,0,81,4
18,0,0,86,3
19,0,0,91,4
20,0,0,96,4
21,0,0,101,3
22,0,0,106,4
23,0,0,111,3
24,0,0,116,3
25,0,0,121,3
26,0,0,126,3
27,0,0,131,3
28,0,0,136,3
29,0,0,141,4
30,0,0,146,3
31,0,0,151,3
32,0,0,156,3
33,0,0,161,3
34,0,0,166,4
35,0,0,171,4
36,0,0,176,3
37,0,0,181,3
38,0,0,186,3
39,0,0,191,3
40,0,0,196,4
41,0,0,201,3
42,0,0,206,4
43,0,0,211,3
44,0,0,216,4
45,0,0,221,4
46,0,0,226,3
47,0,0,231,4
48,0,0,236,3
49,0,0,241,4
50,0,0,246,3
51,0,0,251,1
52,0,0,252,1
53,0,0,253,1
54,0,0,254,1
55,0,0,255,1
56,0,1,0,1
57,0,1,1,1
58,0,1,2,1
59,0,1,3,1
60,0,1,4,1
61,0,1,5,1
62,0,1,6,1
63,0,1,7,1
64,0,1,8,1
65,0,1,9,1
66,0,1,10,1
67,0,1,11,1
68,0,1,27,2
69,0,1,26,2
70,0,1,25,3
71,0,1,18,2
72,0,1,17,3
73,0,1,16,3
74,0,1,15,3
75,0,1,14,2
76,0,1,13,3
77,0,1,12,3
78,0,1,29,3
79,0,1,66,2
80,0,1,31,2
81,0,1,27,2
82,0,1,28,3
83,0,1,29,3
84,0,1,19,3
85,0,1,20,2
86,0,1,25,3
87,0,1,26,2
88,0,1,99,2
89,0,1,100,3
90,0,1,101,1
91,0,1,102,1
92,0,1,103,3
93,0,1,104,1
94,0,1,105,1
95,0,1,106,1
96,0,1,107,2
97,0,1,108,2
98,0,1,109,2
99,0,1,110,2
100,0,1,111,1
101,0,1,49,2
102,0,1,113,1
103,0,1,114,1
104,0,1,115,3
105,0,1,116,1
106,0,1,123,1
107,0,1,124,1
108,0,1,125,1
109,0,1,126,1
110,0,1,127,1
111,0,1,128,1
112,0,1,129,1
113,0,1,130,1
114,0,1,131,1
115,0,1,132,1
116,0,1,133,1
117,0,1,134,1
118,0,0,0,0
