0,"\xe7\x84\xa1\xe5\x8a\xb9\xe3\x82\xab\xe3\x83\x86\xe3\x82\xb4\xe3\x83\xaa",0,0
1,"\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\xb3\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe6\x96\xb0\xe7\x94\x9f\xe3\x82\xa8\xe3\x82\xaa\xe3\x83\xab\xe3\x82\xbc\xe3\x82\xa2",2,1
2,"\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\xb3\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe8\x92\xbc\xe5\xa4\xa9\xe3\x81\xae\xe3\x82\xa4\xe3\x82\xb7\xe3\x83\xa5\xe3\x82\xac\xe3\x83\xab\xe3\x83\x89",2,1
3,"\xe3\x82\xaf\xe3\x83\xad\xe3\x83\x8b\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88",2,1
4,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xa2\xe3\x83\x9e\xe3\x83\xab\xe3\x82\xb8\xe3\x83\xa3",2,1
5,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xb7\xe3\x83\xab\xe3\x83\x95",2,1
6,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xb3\xe3\x83\x9c\xe3\x83\xab\xe3\x83\x89",2,1
7,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xb5\xe3\x83\x8f\xe3\x82\xae\xe3\x83\xb3",2,1
8,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xa4\xe3\x82\xaf\xe3\x82\xb5\xe3\x83\xa",2,1
9,"\xe3\x82\xb5\xe3\x83\x96\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xbc\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88",2,1
