0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,4,3,5380,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
2,4,3,5380,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
3,4,3,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
4,4,3,5380,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
5,4,3,5380,0,0,0,0,0,0,8,8,6,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
6,4,3,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7,4,3,5383,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
8,4,3,5383,0,0,0,0,0,0,10,10,7,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
9,4,3,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
10,4,3,5385,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
11,4,3,5385,0,0,0,0,0,0,11,11,8,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
12,4,3,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
13,4,3,5386,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
14,4,3,5386,0,0,0,0,0,0,12,12,10,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
15,4,3,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
16,4,3,5388,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
17,4,3,5388,0,0,0,0,0,0,13,13,11,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
18,4,3,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
19,4,3,5390,0,0,0,0,0,0,12,12,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
