0,,0,False
1,"\xe5\x82\xad\xe5\x85\xb5\xe7\xa8\xbc\xe6\xa5\xad",62501,False
2,"\xe6\x8e\xa1\xe6\x8e\x98\xe5\xb8\xa",62510,False
3,"\xe5\x9c\x92\xe8\x8a\xb8\xe5\xb8\xa",62511,False
4,"\xe6\xbc\x81\xe5\xb8\xa",62512,False
5,"\xe6\x9c\xa8\xe5\xb7\xa5\xe5\xb8\xa",62502,False
6,"\xe9\x8d\x9b\xe5\x86\xb6\xe5\xb8\xa",62503,False
7,"\xe7\x94\xb2\xe5\x86\x91\xe5\xb8\xa",62504,False
8,"\xe5\xbd\xab\xe9\x87\x91\xe5\xb8\xa",62505,False
9,"\xe9\x9d\xa9\xe7\xb4\xb0\xe5\xb7\xa5\xe5\xb8\xa",62506,False
10,"\xe8\xa3\x81\xe7\xb8\xab\xe5\xb8\xa",62507,False
11,"\xe9\x8c\xac\xe9\x87\x91\xe8\xa1\x93\xe5\xb8\xa",62508,False
12,"\xe8\xaa\xbf\xe7\x90\x86\xe5\xb8\xa",62509,False
13,"\xe3\x83\x96\xe3\x83\xad\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\xb3\xe3\x83\x96\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x89\xe9\x9a\x8a",61451,True
14,"\xe3\x82\xa2\xe3\x83\xbc\xe3\x82\xbc\xe3\x83\x9e\xe3\x82\xb7\xe3\x83\xbc\xe3\x83\xab\xe3\x82\xba\xe9\x9a\x8a",61452,True
15,"\xe3\x83\x8f\xe3\x83\xb3\xe3\x82\xba\xe3\x82\xa2\xe3\x82\xa4\xe9\x9a\x8a",61453,True
16,"\xe9\xbb\x92\xe6\xb8\xa6\xe5\x9b\xa3",61461,False
17,"\xe5\x8f\x8c\xe8\x9b\x87\xe5\x85\x9a",61462,False
18,"\xe4\xb8\x8d\xe6\xbb\x85\xe9\x9a\x8a",61463,False
