0,"Wolkenmeer - Sektor 1","Wolkenmeer 1",7416,1,180,13,371,831,1,0,0,0,0
1,"Wolkenmeer - Sektor 2","Wolkenmeer 2",7416,1,180,13,615,800,1,0,0,0,0
2,"Wolkenmeer - Sektor 3","Wolkenmeer 3",19467,1,180,13,156,800,4,0,0,0,0
3,"Wolkenmeer - Sektor 4","Wolkenmeer 4",32630,1,180,13,787,834,7,0,0,0,0
4,"Wolkenmeer - Sektor 5","Wolkenmeer 5",53089,2,360,13,492,720,10,0,0,0,0
5,"Wolkenmeer - Sektor 6","Wolkenmeer 6",71749,2,360,13,334,653,14,0,0,0,0
6,"Wolkenmeer - Sektor 7","Wolkenmeer 7",82762,2,360,13,587,645,17,0,0,0,0
7,"Wolkenmeer - Sektor 8","Wolkenmeer 8",102243,3,540,13,516,544,20,0,0,0,0
8,"Wolkenmeer - Sektor 9","Wolkenmeer 9",122364,3,540,13,380,493,24,0,0,0,0
9,"Wolkenmeer - Sektor 10","Wolkenmeer 10",140162,3,540,13,721,629,27,0,0,0,0
10,"Wolkenmeer - Sektor 11","Wolkenmeer 11",162062,4,720,13,185,567,30,0,0,0,0
11,"Wolkenmeer - Sektor 12","Wolkenmeer 12",184287,4,720,13,906,642,34,0,0,0,0
12,"Wolkenmeer - Sektor 13","Wolkenmeer 13",204310,4,720,13,202,434,37,0,0,0,0
13,"Wolkenmeer - Sektor 14","Wolkenmeer 14",236593,5,900,13,77,689,40,0,0,0,0
14,"Wolkenmeer - Sektor 15","Wolkenmeer 15",261553,5,900,13,103,348,44,0,0,0,0
15,"Wolkenmeer - Sektor 16","Wolkenmeer 16",284329,5,900,13,886,445,47,0,0,0,0
16,"Wolkenmeer - Sektor 17","Wolkenmeer 17",0,6,1440,13,721,335,50,0,0,90,0
17,"Wolkenmeer - Sektor 18","Wolkenmeer 18",0,6,1440,13,540,371,50,0,0,90,0
18,"Wolkenmeer - Sektor 19","Wolkenmeer 19",0,6,1440,13,248,234,50,0,0,90,0
19,"Wolkenmeer - Sektor 20","Wolkenmeer 20",0,6,1440,13,421,141,50,0,0,90,0
20,"Wolkenmeer - Sektor 21","Wolkenmeer 21",0,6,1440,13,556,208,50,0,0,90,0
21,"Wolkenmeer - Sektor 22","Wolkenmeer 22",0,6,1440,13,663,105,50,0,0,90,0
22,,,0,0,0,0,0,0,0,0,0,0,0
23,,,0,0,0,0,0,0,0,0,0,0,0
24,,,0,0,0,0,0,0,0,0,0,0,0
25,,,0,0,0,0,0,0,0,0,0,0,0
26,,,0,0,0,0,0,0,0,0,0,0,0
27,,,0,0,0,0,0,0,0,0,0,0,0
28,,,0,0,0,0,0,0,0,0,0,0,0
29,,,0,0,0,0,0,0,0,0,0,0,0
30,,,0,0,0,0,0,0,0,0,0,0,0
31,,,0,0,0,0,0,0,0,0,0,0,0
32,,,0,0,0,0,0,0,0,0,0,0,0
33,,,0,0,0,0,0,0,0,0,0,0,0
34,,,0,0,0,0,0,0,0,0,0,0,0
35,,,0,0,0,0,0,0,0,0,0,0,0
36,,,0,0,0,0,0,0,0,0,0,0,0
37,,,0,0,0,0,0,0,0,0,0,0,0
38,,,0,0,0,0,0,0,0,0,0,0,0
39,,,0,0,0,0,0,0,0,0,0,0,0
40,,,0,0,0,0,0,0,0,0,0,0,0
41,,,0,0,0,0,0,0,0,0,0,0,0
42,,,0,0,0,0,0,0,0,0,0,0,0
43,,,0,0,0,0,0,0,0,0,0,0,0
44,,,0,0,0,0,0,0,0,0,0,0,0
45,,,0,0,0,0,0,0,0,0,0,0,0
46,,,0,0,0,0,0,0,0,0,0,0,0
47,,,0,0,0,0,0,0,0,0,0,0,0
48,,,0,0,0,0,0,0,0,0,0,0,0
49,,,0,0,0,0,0,0,0,0,0,0,0
50,,,0,0,0,0,0,0,0,0,0,0,0
51,,,0,0,0,0,0,0,0,0,0,0,0
52,,,0,0,0,0,0,0,0,0,0,0,0
53,,,0,0,0,0,0,0,0,0,0,0,0
54,,,0,0,0,0,0,0,0,0,0,0,0
55,,,0,0,0,0,0,0,0,0,0,0,0
56,,,0,0,0,0,0,0,0,0,0,0,0
57,,,0,0,0,0,0,0,0,0,0,0,0
58,,,0,0,0,0,0,0,0,0,0,0,0
59,,,0,0,0,0,0,0,0,0,0,0,0
60,,,0,0,0,0,0,0,0,0,0,0,0
61,,,0,0,0,0,0,0,0,0,0,0,0
62,,,0,0,0,0,0,0,0,0,0,0,0
63,,,0,0,0,0,0,0,0,0,0,0,0
64,,,0,0,0,0,0,0,0,0,0,0,0
65,,,0,0,0,0,0,0,0,0,0,0,0
66,,,0,0,0,0,0,0,0,0,0,0,0
67,,,0,0,0,0,0,0,0,0,0,0,0
68,,,0,0,0,0,0,0,0,0,0,0,0
69,,,0,0,0,0,0,0,0,0,0,0,0
70,,,0,0,0,0,0,0,0,0,0,0,0
71,,,0,0,0,0,0,0,0,0,0,0,0
72,,,0,0,0,0,0,0,0,0,0,0,0
73,,,0,0,0,0,0,0,0,0,0,0,0
74,,,0,0,0,0,0,0,0,0,0,0,0
75,,,0,0,0,0,0,0,0,0,0,0,0
76,,,0,0,0,0,0,0,0,0,0,0,0
77,,,0,0,0,0,0,0,0,0,0,0,0
78,,,0,0,0,0,0,0,0,0,0,0,0
79,,,0,0,0,0,0,0,0,0,0,0,0
80,,,0,0,0,0,0,0,0,0,0,0,0
81,,,0,0,0,0,0,0,0,0,0,0,0
82,,,0,0,0,0,0,0,0,0,0,0,0
83,,,0,0,0,0,0,0,0,0,0,0,0
84,,,0,0,0,0,0,0,0,0,0,0,0
85,,,0,0,0,0,0,0,0,0,0,0,0
86,,,0,0,0,0,0,0,0,0,0,0,0
87,,,0,0,0,0,0,0,0,0,0,0,0
88,,,0,0,0,0,0,0,0,0,0,0,0
89,,,0,0,0,0,0,0,0,0,0,0,0
90,,,0,0,0,0,0,0,0,0,0,0,0
91,,,0,0,0,0,0,0,0,0,0,0,0
92,,,0,0,0,0,0,0,0,0,0,0,0
93,,,0,0,0,0,0,0,0,0,0,0,0
94,,,0,0,0,0,0,0,0,0,0,0,0
95,,,0,0,0,0,0,0,0,0,0,0,0
96,,,0,0,0,0,0,0,0,0,0,0,0
97,,,0,0,0,0,0,0,0,0,0,0,0
98,,,0,0,0,0,0,0,0,0,0,0,0
99,,,0,0,0,0,0,0,0,0,0,0,0
100,,,0,0,0,0,0,0,0,0,0,0,0
101,,,0,0,0,0,0,0,0,0,0,0,0
102,,,0,0,0,0,0,0,0,0,0,0,0
103,,,0,0,0,0,0,0,0,0,0,0,0
104,,,0,0,0,0,0,0,0,0,0,0,0
105,,,0,0,0,0,0,0,0,0,0,0,0
106,,,0,0,0,0,0,0,0,0,0,0,0
107,,,0,0,0,0,0,0,0,0,0,0,0
108,,,0,0,0,0,0,0,0,0,0,0,0
109,,,0,0,0,0,0,0,0,0,0,0,0
110,,,0,0,0,0,0,0,0,0,0,0,0
111,,,0,0,0,0,0,0,0,0,0,0,0
112,,,0,0,0,0,0,0,0,0,0,0,0
113,,,0,0,0,0,0,0,0,0,0,0,0
114,,,0,0,0,0,0,0,0,0,0,0,0
115,,,0,0,0,0,0,0,0,0,0,0,0
116,,,0,0,0,0,0,0,0,0,0,0,0
117,,,0,0,0,0,0,0,0,0,0,0,0
118,,,0,0,0,0,0,0,0,0,0,0,0
119,,,0,0,0,0,0,0,0,0,0,0,0
120,,,0,0,0,0,0,0,0,0,0,0,0
121,,,0,0,0,0,0,0,0,0,0,0,0
122,,,0,0,0,0,0,0,0,0,0,0,0
123,,,0,0,0,0,0,0,0,0,0,0,0
124,,,0,0,0,0,0,0,0,0,0,0,0
