0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1,7,7,4,3,2,1,2,0,5,15,10,10,15,30,15,0
2,7,7,4,3,2,1,2,0,5,15,10,10,15,30,15,0
3,9,7,4,3,2,1,2,0,5,15,10,10,15,30,15,0
4,9,7,4,3,2,1,2,0,5,15,10,10,15,30,15,0
5,4,10,9,4,3,2,1,0,5,5,15,5,10,30,30,0
6,4,8,7,4,3,2,1,0,5,5,15,5,10,30,30,0
7,1,2,3,4,7,0,0,0,40,20,25,10,5,0,0,0
8,1,2,3,4,7,0,0,0,40,20,25,10,5,0,0,0
9,1,2,3,4,7,0,0,0,40,20,25,10,5,0,0,0
10,11,1,2,3,4,7,0,0,15,40,20,10,10,5,0,0
11,1,2,3,4,7,8,0,0,40,20,10,10,5,15,0,0
12,14,1,2,3,4,0,0,0,20,40,20,10,10,0,0,0
13,1,2,3,4,0,0,0,0,5,15,30,50,0,0,0,0
14,3,1,2,4,7,0,0,0,20,30,30,10,10,0,0,0
15,3,1,2,4,7,0,0,0,20,30,30,10,10,0,0,0
16,3,1,2,5,4,7,0,0,20,30,20,10,10,10,0,0
17,3,1,2,5,4,7,0,0,20,30,20,10,10,10,0,0
18,4,1,2,3,7,8,0,0,5,45,30,10,5,5,0,0
19,4,1,2,3,5,6,0,0,10,30,20,20,10,10,0,0
20,1,2,3,4,9,10,0,0,30,20,20,10,10,10,0,0
21,16,15,2,1,3,4,0,0,20,40,10,5,15,10,0,0
22,3,4,17,1,2,0,0,0,15,15,30,15,25,0,0,0
23,29,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
24,1,2,3,4,7,0,0,0,30,20,20,15,15,0,0,0
25,26,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
26,28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
27,15,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
28,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
29,3,1,2,4,10,0,0,0,20,30,30,10,10,0,0,0
30,27,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
31,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
32,3,1,2,2,4,7,0,0,20,30,20,10,10,10,0,0
33,1,2,3,4,7,0,0,0,40,20,25,10,5,0,0,0
34,3,7,4,3,2,1,2,0,5,15,10,10,15,30,15,0
35,15,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
36,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
37,9,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
38,23,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
39,24,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
40,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
41,11,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
42,16,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
43,22,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
44,36,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
45,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
46,35,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
47,15,2,1,3,4,0,0,0,60,10,5,15,10,0,0,0
48,15,2,1,3,4,0,0,0,60,10,5,15,10,0,0,0
49,16,15,2,1,3,4,0,0,20,40,10,5,15,10,0,0
50,3,4,9,11,1,2,0,0,10,10,10,10,30,30,0,0
51,3,4,7,8,1,2,0,0,10,10,10,10,30,30,0,0
52,3,6,50,1,2,0,0,0,10,10,20,30,30,0,0,0
53,1,2,3,4,5,49,0,0,30,30,10,10,10,10,0,0
54,2,3,9,0,0,0,0,0,35,35,30,0,0,0,0,0
55,3,4,7,8,1,2,0,0,10,10,10,10,30,30,0,0
56,44,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
57,51,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
58,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
59,4,7,2,0,0,0,0,0,15,25,60,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
