0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30152,30153,30155,30156,30157,30158,30160,30161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30153,30154,30155,30156,30157,30158,30159,30160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,30152,30153,30154,30155,30157,30159,30160,30161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30152,30154,30155,30156,30158,30159,30160,30161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,30162,30163,30165,30166,30167,30168,30170,30171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30163,30164,30165,30166,30167,30168,30169,30170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30162,30163,30164,30165,30167,30169,30170,30171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,30162,30164,30165,30166,30168,30169,30170,30171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,30172,30173,30174,30175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,30176,30177,30178,30179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,30180,30181,30183,30184,30185,30186,30188,30189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
