0,"Serveur de test GM","Zvahl",0,0,False
1,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n"Cfunereus" est un serveur de test de FINAL FANTASY XIV : A Realm Reborn \nversion b\xc3\xaata.\n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","c-funereus",0,2,False
2,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n"Cbaudinii" est un serveur de test de FINAL FANTASY XIV : A Realm Reborn\nversion b\xc3\xaata.\n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","c-contents",0,0,False
3,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n"Cwhiteae" est un serveur de test de FINAL FANTASY XIV : A Realm Reborn\nversion b\xc3\xaata.\n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","c-whiteae",0,1,False
4,"\xe9\x9d\x9e\xe5\x85\xac\xe9\x96\x8bC\xe7\xb3\xbb\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89","c-baudinii",0,0,False
5,,"c-contents2",0,2,False
2054,,"KrOdin",0,0,False
2055,,"KrUltima",0,0,False
2056,,"KrMandragora",0,0,False
2057,,"KrTonberry",0,0,False
2058,,"KrExcalibur",0,0,False
2059,,"KrPhoenix",0,0,False
2060,,"KrAlexander",0,0,False
2050,,"KrBahamut",0,0,False
2062,,"KrLeviathan",0,0,False
2063,,"KrShiva",0,0,False
16,"R\xc3\xa9serv\xc3\xa9 \xc3\xa0 la conversion des donn\xc3\xa9es 1.0","konconv",0,0,False
2065,,"KrGilgamesh",0,0,False
2066,,"KrSabotender",0,0,False
2051,,"KrIfrit",0,0,False
2068,,"KrRagnarok",0,0,False
2069,,"KrRamia",0,0,False
23,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Manan(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Asura",1,3,True
24,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Manan(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Belias",1,3,True
25,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","Chaos",1,0,True
26,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","Hecatoncheir",1,0,True
27,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en deux groupements avec diff\xc3\xa9rentes localisations \nphysiques des serveurs. Il est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de \nvotre lieu de r\xc3\xa9sidence. Le groupe "Japon" comprend les serveurs situ\xc3\xa9s \nau Japon, le groupe "Am\xc3\xa9rique du Nord/Europe", ceux destin\xc3\xa9s aux joueurs \nde ces deux r\xc3\xa9gions. \n* Les noms entre parenth\xc3\xa8ses correspondent \xc3\xa0 la r\xc3\xa9gion recommand\xc3\xa9e pour \nchaque Monde. \n* Le terme "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.","Moomba",1,0,True
28,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Manan(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Pandaemonium",1,3,True
29,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Manan(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Shinryu",1,3,True
30,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Elementaln(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Unicorn",1,1,True
31,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Gaian(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Yojimbo",1,2,True
32,"Le terme utilis\xc3\xa9 pour un serveur de jeu dans FINAL FANTASY XIV est "Monde".\nSauf exception, une fois un Monde choisi, il est impossible d\'en changer.\nSi vous d\xc3\xa9sirez jouer avec des amis, v\xc3\xa9rifiez bien que vous choisissez\ntous le m\xc3\xaame. \n\nLes Mondes sont divis\xc3\xa9s en six centres de traitement des donn\xc3\xa9es\nr\xc3\xa9partis dans trois zones g\xc3\xa9ographiques.\nIl est conseill\xc3\xa9 de s\xc3\xa9lectionner le plus proche de votre lieu de r\xc3\xa9sidence.\n* La mention "Legacy" indique les serveurs destin\xc3\xa9s aux personnages transf\xc3\xa9r\xc3\xa9s \nde la version 1.0 du jeu.\n\nCe Monde appartient au centre de traitement des donn\xc3\xa9es "Gaian(recommand\xc3\xa9 aux joueurs r\xc3\xa9sidant au Japon).","Zeromus",1,2,True
