0,,,,0,0,0,1,0,0,0
1,,,,0,0,0,0,0,0,0
2,,,,0,0,0,0,0,0,0
3,,,,0,0,0,0,0,0,0
4,,,,0,0,0,0,0,0,0
5,,,,0,0,0,0,0,0,0
6,,,,0,0,0,0,0,0,0
7,,,,0,0,0,0,0,0,0
8,,,,0,0,0,0,0,0,0
9,,,,0,0,0,0,0,0,0
10,,,,0,0,0,0,0,0,0
11,,,,0,0,0,0,0,0,0
12,,,,0,0,0,0,0,0,0
13,,,,0,0,0,0,0,0,0
14,,,,0,0,0,0,0,0,0
15,,,,0,0,0,0,0,0,0
16,,,,0,0,0,0,0,0,0
17,,,,0,0,0,0,0,0,0
18,"\xe3\x82\xae\xe3\x83\xab\xe3\x83\x89\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\xb4",,,0,0,0,1,0,0,0
19,,,,0,0,0,1,0,0,0
20,"\xe3\x83\x8f\xe3\x82\xa4\xe3\x83\x87\xe3\x83\xaa\xe3\x83\xb3",,,0,0,0,1,0,0,0
21,"\xe3\x82\xa8\xe3\x82\xaa\xe3\x83\xab\xe3\x82\xbc\xe3\x82\xa2",,,0,0,0,1,0,0,0
22,"\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
23,"\xe9\xbb\x92\xe8\xa1\xa3\xe6\xa3\xae",,,0,0,0,1,0,0,0
24,"\xe3\x82\xb6\xe3\x83\x8a\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\xb3",,,0,0,0,1,0,0,0
25,"\xe3\x82\xaf\xe3\x83\xab\xe3\x82\xb6\xe3\x82\xb9",,,0,0,0,1,0,0,0
26,"\xe3\x83\xa2\xe3\x83\xbc\xe3\x83\x89\xe3\x82\xa5\xe3\x83\x8a",,,0,0,0,1,0,0,0
27,"\xe3\x83\xaa\xe3\x83\xa0\xe3\x82\xb5\xe3\x83\xbb\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5",,,0,0,0,1,0,0,0
28,"\xe3\x83\xaa\xe3\x83\xa0\xe3\x82\xb5\xe3\x83\xbb\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xef\xbc\x9a\xe4\xb8\x8a\xe7\x94\xb2\xe6\x9d\xbf\xe5\xb1\xa4",,,0,0,0,1,0,0,0
29,"\xe3\x83\xaa\xe3\x83\xa0\xe3\x82\xb5\xe3\x83\xbb\xe3\x83\xad\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb5\xef\xbc\x9a\xe4\xb8\x8b\xe7\x94\xb2\xe6\x9d\xbf\xe5\xb1\xa4",,,0,0,0,1,0,0,0
30,"\xe4\xb8\xad\xe5\xa4\xae\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
31,"\xe4\xbd\x8e\xe5\x9c\xb0\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
32,"\xe6\x9d\xb1\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
33,"\xe8\xa5\xbf\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
34,"\xe9\xab\x98\xe5\x9c\xb0\xe3\x83\xa9\xe3\x83\x8e\xe3\x82\xb7\xe3\x82\xa2",,,0,0,0,1,0,0,0
35,"\xe3\x82\xb5\xe3\x82\xb9\xe3\x82\xbf\xe3\x82\xb7\xe3\x83\xa3\xe6\xb5\xb8\xe9\xa3\x9f\xe6\xb4\x9e",,,0,0,0,1,0,0,0
36,"\xe3\x83\x96\xe3\x83\xac\xe3\x82\xa4\xe3\x83\x95\xe3\x83\xad\xe3\x82\xaf\xe3\x82\xb9\xe3\x81\xae\xe9\x87\x8e\xe5\x96\xb6\xe5\x9c\xb0",,,0,0,0,1,0,0,0
37,"\xe3\x83\xaf\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xac\xe3\x82\xb9",,,0,0,0,1,0,0,0
38,,,,0,0,0,0,0,0,0
39,"\xe3\x82\xa6\xe3\x83\xab\xe3\x83\x80\xe3\x83\x8f",,,0,0,0,1,0,0,0
