0,,0,0
1,"Zufallsinhalt",61807,0
2,"Dungeons",61801,60831
3,"Gildengehei\xc3\x9fe",61803,60833
4,"Pr\xc3\xbcfungen",61804,60834
5,"Raids",61802,60832
6,"PvP",61806,60836
7,"Auftragsk\xc3\xa4mpfe",61805,0
8,"FATEs",61809,0
9,"Schatzsuche",61808,0
10,"Freibriefe",61811,0
11,"Staatliche Gesellschaft",61812,0
12,"Mitstreiter",61813,0
13,"Wilde St\xc3\xa4mme",61814,0
14,"Agenda-Abschlusszahl",61810,0
15,"Wertvollster Spieler",61817,0
16,"Sammeln",61815,0
17,"Synthese",61816,0
18,"Unternehmungen",61818,0
