0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,"\xe5\x85\xa8\xe3\x82\xaf\xe3\x83\xa9\xe3\x82\xb9",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,"\xe5\x89\xa3\xe8\xa1\x93\xe5\xa3\xa",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,"\xe6\xa0\xbc\xe9\x97\x98\xe5\xa3\xa",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,"\xe6\x96\xa7\xe8\xa1\x93\xe5\xa3\xa",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,"\xe6\xa7\x8d\xe8\xa1\x93\xe5\xa3\xa",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,"\xe5\xbc\x93\xe8\xa1\x93\xe5\xa3\xa",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,"\xe5\xb9\xbb\xe8\xa1\x93\xe5\xa3\xa",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,"\xe5\x91\xaa\xe8\xa1\x93\xe5\xa3\xa",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,"\xe6\x9c\xa8\xe5\xb7\xa5\xe5\xb8\xa",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,"\xe9\x8d\x9b\xe5\x86\xb6\xe5\xb8\xa",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
